SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2010,2,BOS,Rajon Rondo,23,81,81,2963,8.1,16.0,0.51,0.3,1.4,0.21,7.8,14.6,0.54,3.1,5.0,0.62,1.8,4.6,6.4,14.0,3.3,0.2,4.3,3.5,19.6,,111,103
2010,2,BOS,Ray Allen,34,80,80,2819,8.6,18.1,0.48,2.7,7.4,0.36,5.9,10.7,0.56,4.3,4.7,0.91,0.8,3.9,4.7,3.9,1.2,0.5,2.4,3.4,24.2,,115,108
2010,2,BOS,Paul Pierce,32,71,71,2411,8.9,18.8,0.47,2.4,5.7,0.41,6.5,13.1,0.5,8.0,9.4,0.85,0.8,5.9,6.7,4.7,1.8,0.7,3.6,4.3,28.2,,114,105
2010,2,BOS,Kendrick Perkins,25,78,78,2154,7.6,12.7,0.6,0.0,0.1,0.0,7.6,12.6,0.6,4.0,6.8,0.58,3.8,10.7,14.5,1.9,0.6,3.2,4.0,5.3,19.2,,105,101
2010,2,BOS,Kevin Garnett,33,69,69,2060,10.2,19.6,0.52,0.0,0.1,0.2,10.2,19.5,0.52,4.7,5.6,0.84,2.0,10.9,12.9,4.7,1.7,1.4,2.6,4.3,25.2,,112,101
2010,2,BOS,Rasheed Wallace,35,79,13,1780,7.8,19.1,0.41,2.4,8.5,0.28,5.4,10.6,0.51,2.8,3.7,0.77,1.2,8.3,9.6,2.4,2.4,2.1,1.9,6.5,20.9,,100,100
2010,2,BOS,Marquis Daniels,29,51,4,937,6.9,13.9,0.5,0.3,1.6,0.21,6.6,12.4,0.53,1.9,3.1,0.61,1.5,3.8,5.3,3.7,1.5,0.3,2.3,5.1,16.1,,102,107
2010,2,BOS,Glen Davis,24,54,1,933,6.8,15.7,0.44,0.0,0.2,0.0,6.8,15.4,0.44,5.4,7.7,0.7,5.7,5.8,11.5,2.0,1.2,0.8,3.0,7.4,19.1,,103,106
2010,2,BOS,Tony Allen,28,54,8,889,7.6,14.9,0.51,0.0,0.3,0.0,7.6,14.6,0.52,4.2,7.0,0.6,3.1,5.5,8.5,4.2,3.5,1.1,3.9,6.4,19.4,,101,101
2010,2,BOS,Eddie House,31,50,0,846,8.0,19.9,0.4,4.0,10.3,0.38,4.0,9.6,0.42,2.2,2.5,0.9,0.4,3.8,4.3,3.0,1.7,0.4,1.7,3.8,22.2,,104,107
2010,2,BOS,Shelden Williams,26,54,0,597,5.5,10.6,0.52,0.0,0.1,0.0,5.5,10.5,0.52,6.6,8.6,0.76,4.1,8.7,12.8,1.8,1.1,1.8,2.6,7.5,17.6,,118,103
2010,2,BOS,Brian Scalabrine,31,52,3,472,3.2,9.4,0.34,1.8,5.4,0.33,1.4,4.0,0.36,0.4,0.7,0.67,1.0,4.3,5.3,3.0,1.0,0.4,1.9,6.5,8.7,,89,108
2010,2,BOS,Nate Robinson,25,26,0,382,8.6,21.5,0.4,4.9,11.9,0.41,3.7,9.6,0.39,1.1,1.8,0.62,0.7,4.5,5.2,7.0,3.0,0.0,2.7,6.9,23.3,,104,104
2010,2,BOS,Michael Finley,36,21,1,314,7.3,14.5,0.51,3.2,6.8,0.46,4.2,7.7,0.54,0.3,1.0,0.33,0.2,5.3,5.5,4.0,0.7,0.3,1.3,3.5,18.2,,116,108
2010,2,BOS,J.R. Giddens,24,21,1,99,4.8,11.1,0.43,0.0,1.1,0.0,4.8,10.1,0.47,3.2,6.3,0.5,2.1,8.5,10.6,3.2,2.1,0.5,3.7,5.3,12.7,,85,103
2010,2,BOS,Lester Hudson,25,16,0,70,5.2,13.5,0.39,2.2,3.7,0.6,3.0,9.7,0.31,3.7,4.5,0.83,2.2,3.7,6.0,6.0,2.2,1.5,6.7,5.2,16.5,,88,104
2010,2,BOS,Henry Walker,22,8,0,29,5.4,10.8,0.5,0.0,0.0,,5.4,10.8,0.5,3.6,3.6,1.0,0.0,9.0,9.0,5.4,0.0,0.0,3.6,7.2,14.5,,101,107
2010,2,BOS,Oliver Lafayette,25,1,0,22,7.1,14.3,0.5,2.4,4.8,0.5,4.8,9.5,0.5,0.0,0.0,,2.4,7.1,9.5,4.8,0.0,0.0,2.4,0.0,16.7,,112,109
2010,2,BOS,Marcus Landry,24,1,0,3,0.0,34.9,0.0,0.0,34.9,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,113
