NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
22,Corey Brewer,SF,6-9,186,1986-03-05,US,R,Florida
7,Greg Buckner,SG,6-4,210,1976-09-16,US,8,Clemson
51,Michael Doleac,C,6-11,262,1977-06-15,US,9,Utah
4,Randy Foye,PG,6-4,213,1983-09-24,US,1,Villanova
8,Ryan Gomes,PF,6-7,250,1982-09-01,US,2,Providence
15,Gerald Green,SF,6-6,205,1986-01-26,US,2,
55,Marko Jarić,SG,6-7,198,1978-10-12,RS,5,
25,Al Jefferson,C,6-10,289,1985-01-04,US,3,
35,Mark Madsen,PF,6-9,240,1976-01-28,US,7,Stanford
1,Rashad McCants,SG,6-4,207,1984-09-25,US,2,UNC
42,Theo Ratliff,PF,6-10,225,1973-04-17,US,12,Wyoming
32,Chris Richard,C,6-9,270,1984-12-25,US,R,Florida
5,Craig Smith,PF,6-7,250,1983-11-10,US,1,Boston College
30,Kirk Snyder,SF,6-6,225,1983-06-05,US,3,Nevada
3,Sebastian Telfair,PG,6-0,165,1985-06-09,US,3,
24,Antoine Walker,PF,6-8,224,1976-08-12,US,11,Kentucky
