Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007.0,30.0,265,WAS,Washington Wizards,Andray Blatche,20.0,2.0,0.0,12.5,2.0,3.0,0.67,0.0,0.0,,2.0,3.0,0.67,0.67,0.5,0.5,1.0,1.5,2.0,3.5,0.0,0.0,0.0,0.5,1.0,4.5
2007.0,30.0,1432,WAS,Washington Wizards,Antawn Jamison,30.0,4.0,4.0,43.3,12.3,25.8,0.48,2.3,6.5,0.35,10.0,19.3,0.52,0.52,5.3,7.0,0.75,3.3,6.5,9.8,1.3,0.5,1.0,1.8,3.3,32.0
2007.0,30.0,663,WAS,Washington Wizards,Antonio Daniels,31.0,4.0,4.0,44.0,4.3,9.5,0.45,0.3,1.3,0.2,4.0,8.3,0.48,0.46,4.5,5.3,0.86,0.5,4.0,4.5,11.8,1.3,0.3,1.8,1.0,13.3
2007.0,30.0,1240,WAS,Washington Wizards,Brendan Haywood,27.0,3.0,0.0,11.3,1.7,2.3,0.71,0.0,0.0,,1.7,2.3,0.71,0.71,1.0,1.3,0.75,1.0,0.7,1.7,0.3,0.3,0.0,0.3,2.3,4.3
2007.0,30.0,297,WAS,Washington Wizards,Calvin Booth,30.0,1.0,0.0,18.0,2.0,3.0,0.67,0.0,0.0,,2.0,3.0,0.67,0.67,0.0,0.0,,2.0,2.0,4.0,1.0,1.0,0.0,1.0,3.0,4.0
,,436,,,Caron Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
2007.0,30.0,2717,WAS,Washington Wizards,Darius Songaila,28.0,4.0,0.0,22.5,5.0,10.3,0.49,0.0,0.5,0.0,5.0,9.8,0.51,0.49,0.8,0.8,1.0,1.3,2.0,3.3,1.0,0.8,0.0,1.0,4.3,10.8
2007.0,30.0,2750,WAS,Washington Wizards,DeShawn Stevenson,25.0,4.0,4.0,30.5,2.3,11.5,0.2,0.8,4.8,0.16,1.5,6.8,0.22,0.23,0.8,1.8,0.43,0.5,2.0,2.5,1.8,0.5,0.8,0.8,1.0,6.0
2007.0,30.0,2810,WAS,Washington Wizards,Donell Taylor,24.0,2.0,0.0,8.5,0.5,3.0,0.17,0.0,0.0,,0.5,3.0,0.17,0.17,0.5,0.5,1.0,0.0,1.5,1.5,2.0,0.0,0.0,1.0,1.0,1.5
2007.0,30.0,2844,WAS,Washington Wizards,Etan Thomas,28.0,4.0,4.0,21.0,1.8,4.3,0.41,0.0,0.0,,1.8,4.3,0.41,0.41,1.5,2.3,0.67,0.5,5.0,5.5,0.3,0.5,0.8,1.5,2.3,5.0
,,104,,,Gilbert Arenas,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1692,,,James Lang,,,,,,,,,,,,,,,,,,,,,,,,,,
2007.0,30.0,1233,WAS,Washington Wizards,Jarvis Hayes,25.0,4.0,4.0,34.8,3.8,11.5,0.33,1.8,4.8,0.37,2.0,6.8,0.3,0.4,1.5,1.8,0.86,1.0,2.5,3.5,1.0,0.5,0.3,0.0,3.0,10.8
2007.0,30.0,2526,WAS,Washington Wizards,Michael Ruffin,30.0,4.0,0.0,7.0,0.3,0.8,0.33,0.0,0.3,0.0,0.3,0.5,0.5,0.33,0.0,0.0,,1.3,1.0,2.3,0.0,0.8,0.0,0.0,0.5,0.5
,,1154,,,Mike Hall,,,,,,,,,,,,,,,,,,,,,,,,,,
2007.0,30.0,1867,WAS,Washington Wizards,Roger Mason,26.0,4.0,0.0,14.0,1.8,4.0,0.44,1.3,2.5,0.5,0.5,1.5,0.33,0.59,1.3,1.5,0.83,0.0,0.5,0.5,0.3,0.3,0.0,0.8,2.5,6.0
