PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Rory Sparrow,30,80,79,2613,8.2,18.2,0.452,0.3,1.4,0.243,7.9,16.8,0.469,1.7,2.0,0.879,1.0,3.0,4.0,8.0,1.9,0.3,3.8,3.1,18.5,,99,111
Grant Long,22,82,73,2435,6.7,13.8,0.486,0.0,0.1,0.0,6.7,13.7,0.489,6.0,8.1,0.7490000000000001,4.8,6.1,10.9,3.0,2.4,1.0,4.0,6.7,19.4,,106,107
Kevin Edwards,23,79,62,2349,9.7,22.8,0.425,0.2,0.8,0.27,9.5,22.0,0.431,3.0,4.0,0.746,1.8,3.7,5.4,7.2,2.9,0.6,5.1,3.2,22.6,,92,109
Billy Thompson,25,79,58,2273,7.4,15.3,0.48700000000000004,0.0,0.1,0.0,7.4,15.2,0.49,3.3,4.8,0.696,5.1,7.1,12.2,3.8,1.2,2.2,4.0,5.5,18.2,,101,108
Rony Seikaly,23,78,62,1962,8.2,18.4,0.44799999999999995,0.0,0.1,0.25,8.2,18.3,0.449,4.5,8.7,0.511,5.0,8.5,13.6,1.4,1.1,2.4,4.9,6.4,20.9,,89,107
Jon Sundvold,27,68,8,1338,11.1,24.4,0.455,1.7,3.3,0.522,9.4,21.1,0.444,1.7,2.1,0.825,0.7,2.5,3.2,5.0,1.0,0.0,3.2,2.8,25.7,,103,114
Sylvester Gray,21,55,15,1220,6.6,15.8,0.42,0.0,0.2,0.25,6.6,15.6,0.42100000000000004,4.2,6.2,0.6729999999999999,4.6,6.7,11.4,4.6,1.4,1.0,4.1,5.7,17.5,,96,109
Scott Hastings,28,75,6,1206,5.7,13.2,0.436,0.4,1.1,0.321,5.4,12.1,0.447,3.7,4.3,0.85,2.9,6.4,9.3,2.4,1.3,1.7,2.7,8.2,15.5,,103,109
Pat Cummings,32,53,28,1096,8.7,17.4,0.5,0.0,0.1,0.0,8.7,17.3,0.503,3.2,4.3,0.742,3.7,8.7,12.4,2.1,1.3,0.8,4.9,7.1,20.6,,95,108
Pearl Washington,25,54,8,1065,7.5,17.6,0.424,0.0,0.6,0.071,7.4,17.0,0.43700000000000006,3.7,4.7,0.7879999999999999,2.2,3.4,5.6,10.3,3.3,0.2,5.6,4.6,18.7,,95,108
John Shasky,24,65,4,944,6.2,12.7,0.488,0.0,0.1,0.0,6.2,12.6,0.49200000000000005,5.9,8.6,0.6890000000000001,4.9,7.0,11.9,1.1,0.7,0.7,2.4,4.8,18.3,,113,110
Anthony Taylor,23,21,7,368,7.9,19.9,0.397,0.0,0.3,0.0,7.9,19.6,0.40299999999999997,3.2,4.2,0.75,1.4,3.0,4.5,5.7,2.9,0.7,2.6,4.9,19.0,,97,109
Craig Neal,24,32,0,341,4.8,12.5,0.386,1.1,3.6,0.32,3.7,9.0,0.413,1.8,3.0,0.619,0.6,2.0,2.6,12.2,2.1,0.6,5.7,6.5,12.6,,89,111
Todd Mitchell,22,22,0,320,6.2,13.3,0.466,0.0,0.0,,6.2,13.3,0.466,5.5,9.1,0.6,2.6,4.5,7.1,3.0,2.3,0.3,4.4,7.4,17.9,,94,109
Kelvin Upshaw,26,9,0,144,8.7,21.2,0.413,0.3,1.7,0.2,8.4,19.5,0.431,1.3,2.0,0.667,1.3,3.0,4.4,6.7,2.4,0.0,4.4,6.1,19.2,,89,110
Clinton Wheeler,29,8,0,143,8.1,14.2,0.5710000000000001,0.0,0.0,,8.1,14.2,0.5710000000000001,2.7,3.4,0.8,1.7,2.4,4.1,7.1,2.7,0.0,2.0,3.0,19.0,,124,110
Dave Popson,24,7,0,38,6.4,19.1,0.33299999999999996,0.0,0.0,,6.4,19.1,0.33299999999999996,1.3,2.6,0.5,8.9,5.1,14.0,2.6,0.0,1.3,5.1,10.2,14.0,,78,113
