Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999.0,18.0,2255,MIN,Minnesota Timberwolves,Andrae Patterson,23.0,2.0,7.0,13.6,,,,15.5,51.4,32.6,42.9,0.0,0.0,100.0,6.7,0.0,0.0,0.0,0.02,0.4,3.8,4.2,0.0
1999.0,18.0,2274,MIN,Minnesota Timberwolves,Anthony Peeler,29.0,4.0,125.0,6.7,0.39,0.37,0.0,6.1,8.6,7.3,8.3,1.8,0.0,10.3,14.6,-0.1,0.1,0.0,0.0,-2.2,-0.5,-2.7,0.0
1999.0,18.0,1395,MIN,Minnesota Timberwolves,Bobby Jackson,25.0,4.0,27.0,-3.3,0.2,0.3,0.0,4.0,13.3,8.4,12.5,0.0,0.0,9.1,19.1,-0.1,0.0,-0.1,-0.2,-7.9,-4.9,-12.8,-0.1
1999.0,18.0,1001,MIN,Minnesota Timberwolves,Dean Garrett,32.0,4.0,92.0,13.4,0.55,0.0,0.28,10.6,9.1,9.9,9.7,1.2,2.5,9.0,11.3,0.2,0.1,0.2,0.12,-0.6,1.8,1.1,0.1
1999.0,18.0,2479,MIN,Minnesota Timberwolves,James Robinson,28.0,4.0,10.0,-19.3,0.38,0.75,0.0,0.0,12.0,5.7,0.0,0.0,0.0,42.9,32.8,-0.1,0.0,-0.1,-0.5,-18.5,-8.2,-26.7,-0.1
1999.0,18.0,2685,MIN,Minnesota Timberwolves,Joe Smith,23.0,4.0,120.0,9.5,0.36,0.0,0.3,9.0,16.0,12.3,7.2,0.9,5.1,10.7,18.3,-0.1,0.1,0.0,0.0,-2.5,0.0,-2.5,0.0
1999.0,18.0,997,MIN,Minnesota Timberwolves,Kevin Garnett,22.0,4.0,170.0,24.1,0.49,0.02,0.29,10.2,22.6,16.1,19.1,2.3,3.6,12.7,28.1,0.2,0.3,0.5,0.14,5.9,2.2,8.1,0.4
1999.0,18.0,2589,MIN,Minnesota Timberwolves,Malik Sealy,28.0,4.0,70.0,7.8,0.4,0.0,0.22,3.1,6.9,4.9,7.8,0.8,1.1,7.4,18.2,0.0,0.0,0.0,-0.01,-1.7,-1.1,-2.8,0.0
1999.0,18.0,2129,MIN,Minnesota Timberwolves,Rasho Nesterovic,22.0,3.0,29.0,15.1,0.5,0.0,0.0,15.0,12.4,13.8,19.6,0.0,0.0,11.1,14.5,0.1,0.0,0.1,0.11,2.2,-0.3,1.9,0.0
1999.0,18.0,2012,MIN,Minnesota Timberwolves,Sam Mitchell,35.0,4.0,131.0,7.2,0.44,0.15,0.3,4.1,8.2,6.1,8.3,0.4,1.2,15.0,19.0,-0.1,0.0,0.0,-0.02,-2.5,-1.9,-4.4,-0.1
1999.0,18.0,334,MIN,Minnesota Timberwolves,Terrell Brandon,28.0,4.0,161.0,22.4,0.52,0.07,0.19,1.3,20.9,10.6,36.7,3.2,0.9,15.8,25.8,0.2,0.2,0.5,0.14,3.6,3.0,6.6,0.4
1999.0,18.0,1166,MIN,Minnesota Timberwolves,Tom Hammonds,31.0,4.0,18.0,6.2,1.14,,,0.0,13.3,6.3,0.0,0.0,0.0,36.2,7.2,0.0,0.0,0.1,0.15,-5.9,0.3,-5.7,0.0
