PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Jason Kidd,37,80,2653,14.4,0.5,0.6559999999999999,0.129,1.6,13.4,7.7,35.4,2.7,0.8,22.1,14.3,,2.5,3.9,6.4,0.11599999999999999,,0.9,2.0,2.8,3.3
Jason Terry,33,82,2564,15.9,0.545,0.322,0.196,1.1,5.7,3.5,22.2,1.9,0.4,12.4,24.7,,2.8,2.5,5.3,0.1,,1.0,-0.1,0.9,1.9
Dirk Nowitzki,32,73,2504,23.4,0.612,0.142,0.376,2.4,20.8,12.0,14.2,0.8,1.4,9.1,28.2,,7.8,3.3,11.1,0.213,,4.3,0.8,5.1,4.5
Shawn Marion,32,80,2253,17.0,0.551,0.04,0.19699999999999998,9.1,19.2,14.3,8.3,1.6,1.7,12.5,21.5,,2.3,3.4,5.6,0.12,,-0.1,0.4,0.3,1.3
Tyson Chandler,28,74,2059,18.4,0.6970000000000001,0.0,0.725,12.2,26.6,19.7,2.4,0.9,3.0,14.1,14.2,,5.8,3.5,9.4,0.218,,0.6,1.0,1.5,1.8
J.J. Barea,26,81,1669,14.8,0.535,0.29100000000000004,0.242,2.1,8.8,5.6,31.2,0.9,0.0,15.9,23.9,,1.9,1.4,3.2,0.09300000000000001,,0.5,-1.0,-0.5,0.6
Brendan Haywood,31,72,1331,11.7,0.532,0.004,0.794,11.8,20.9,16.5,2.1,0.6,4.2,14.5,12.4,,0.8,2.1,2.9,0.10400000000000001,,-2.5,0.6,-1.9,0.0
DeShawn Stevenson,29,72,1158,9.8,0.5489999999999999,0.755,0.13,2.1,8.4,5.4,10.0,1.0,0.3,11.2,15.9,,0.8,1.0,1.8,0.07400000000000001,,-0.1,-0.3,-0.4,0.5
Caron Butler,30,29,867,14.2,0.523,0.172,0.233,3.1,12.5,8.0,9.1,1.7,0.7,10.5,25.1,,0.2,1.0,1.2,0.067,,-0.8,0.0,-0.9,0.2
Brian Cardinal,33,56,618,9.7,0.672,0.87,0.18,2.0,8.9,5.6,9.1,2.0,0.9,13.6,9.5,,1.0,0.7,1.7,0.132,,-1.2,2.4,1.2,0.5
Peja Stojaković,33,25,506,14.1,0.563,0.5710000000000001,0.087,3.4,11.6,7.6,7.0,1.1,0.3,5.4,18.7,,0.7,0.5,1.2,0.11800000000000001,,1.5,-0.3,1.3,0.4
Rodrigue Beaubois,22,28,496,11.4,0.5,0.37200000000000005,0.135,1.7,10.2,6.1,21.9,2.1,1.2,16.6,26.7,,-0.4,0.7,0.2,0.022000000000000002,,-3.2,0.5,-2.7,-0.1
Ian Mahinmi,24,56,488,13.7,0.645,0.02,0.8370000000000001,10.7,17.8,14.4,2.5,1.5,2.3,15.7,15.3,,1.0,0.8,1.8,0.177,,-3.3,1.1,-2.1,0.0
Sasha Pavlović,27,10,163,7.8,0.551,0.457,0.14300000000000002,0.0,8.3,4.3,6.3,1.6,1.4,11.8,12.1,,0.0,0.2,0.2,0.067,,-2.8,1.2,-1.6,0.0
Corey Brewer,24,13,148,17.6,0.573,0.255,0.41200000000000003,9.9,8.4,9.1,13.3,3.9,1.0,14.2,22.2,,0.3,0.3,0.5,0.163,,-0.8,2.6,1.8,0.1
Dominique Jones,22,18,135,10.6,0.4,0.08900000000000001,0.37799999999999995,5.4,15.9,10.8,20.8,1.9,1.7,16.0,21.7,,-0.2,0.2,0.0,0.006999999999999999,,-2.5,1.6,-0.9,0.0
Alexis Ajinça,22,10,75,12.8,0.435,0.21899999999999997,0.094,8.1,18.0,13.3,4.3,2.1,5.1,2.9,21.4,,0.0,0.1,0.1,0.084,,-3.4,0.5,-2.9,0.0
Steve Novak,27,7,18,19.6,0.688,0.5,0.0,0.0,31.3,16.2,0.0,0.0,0.0,0.0,20.8,,0.1,0.0,0.1,0.205,,5.1,0.7,5.8,0.0
