Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
,,1195,,,Adam Harrington,,,,,,,,,,,,,,,,,,,,,,,
2003.0,7.0,1124,DAL,Dallas Mavericks,Adrian Griffin,28.0,15.0,131.0,10.6,0.44,0.07,0.05,14.1,22.8,18.4,9.1,1.6,0.0,17.7,17.5,0.0,0.1,0.1,0.02,-3.7,-0.7,-4.4,-0.1
,,2450,,,Antoine Rigaudeau,,,,,,,,,,,,,,,,,,,,,,,
,,1466,,,Avery Johnson,,,,,,,,,,,,,,,,,,,,,,,
2003.0,7.0,2161,DAL,Dallas Mavericks,Dirk Nowitzki,24.0,17.0,722.0,23.2,0.59,0.2,0.36,2.3,27.7,14.9,8.7,1.5,1.7,9.9,25.1,1.9,0.6,2.6,0.17,4.7,0.3,5.0,1.3
2003.0,7.0,2108,DAL,Dallas Mavericks,Eduardo Najera,26.0,19.0,394.0,12.5,0.54,0.0,0.56,9.9,10.7,10.3,5.4,1.8,0.8,13.0,14.1,0.6,0.1,0.7,0.09,-0.3,-0.1,-0.4,0.2
2003.0,7.0,870,DAL,Dallas Mavericks,Evan Eschmeyer,27.0,5.0,32.0,12.6,0.5,0.0,0.0,6.8,10.4,8.6,8.9,4.8,2.4,0.0,8.4,0.1,0.0,0.1,0.14,-3.0,4.1,1.1,0.0
,,2773,,,Mark Strickland,,,,,,,,,,,,,,,,,,,,,,,
2003.0,7.0,916,DAL,Dallas Mavericks,Michael Finley,29.0,20.0,822.0,17.2,0.55,0.38,0.22,3.3,12.1,7.7,11.4,1.6,1.1,8.6,19.8,1.7,0.2,1.8,0.11,3.6,0.0,3.6,1.2
2003.0,7.0,2949,DAL,Dallas Mavericks,Nick Van Exel,31.0,20.0,672.0,19.1,0.55,0.34,0.2,2.9,8.2,5.5,21.2,0.9,0.0,9.9,26.3,1.5,-0.1,1.4,0.1,4.1,-1.6,2.5,0.7
,,1557,,,Popeye Jones,,,,,,,,,,,,,,,,,,,,,,,
2003.0,7.0,1670,DAL,Dallas Mavericks,Raef LaFrentz,26.0,20.0,491.0,12.5,0.48,0.26,0.12,8.0,11.7,9.8,1.5,1.2,6.7,7.8,16.4,0.3,0.3,0.6,0.06,-2.0,0.2,-1.8,0.0
2003.0,7.0,211,DAL,Dallas Mavericks,Raja Bell,26.0,17.0,305.0,13.9,0.59,0.18,0.27,4.6,13.8,9.2,13.3,0.8,0.0,6.8,12.9,0.8,0.0,0.8,0.12,0.8,1.5,2.3,0.3
2003.0,7.0,326,DAL,Dallas Mavericks,Shawn Bradley,30.0,17.0,246.0,7.1,0.44,0.02,0.24,10.2,18.9,14.5,2.8,0.6,4.4,21.3,12.8,-0.1,0.1,0.0,0.0,-4.6,-0.6,-5.2,-0.2
2003.0,7.0,2112,DAL,Dallas Mavericks,Steve Nash,28.0,20.0,729.0,18.1,0.56,0.3,0.24,2.2,8.3,5.3,31.1,1.2,0.1,15.2,20.7,1.8,-0.1,1.7,0.11,3.9,-1.7,2.2,0.7
2003.0,7.0,4,DAL,Dallas Mavericks,Tariq Abdul-Wahad,28.0,8.0,79.0,12.6,0.37,0.07,0.27,15.2,15.4,15.3,13.0,0.0,0.0,2.9,19.7,0.1,0.0,0.1,0.03,0.8,-3.0,-2.2,0.0
2003.0,7.0,3184,DAL,Dallas Mavericks,Walt Williams,32.0,15.0,227.0,12.5,0.5,0.51,0.09,5.8,15.1,10.4,10.1,1.1,4.1,16.8,20.0,0.0,0.1,0.1,0.02,0.5,0.9,1.3,0.2
