Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,19.0,MIL,NBA,SF,42.0,9.0,479.0,79.0,169.0,0.467,6.0,23.0,0.261,73.0,146.0,0.5,0.485,44.0,54.0,0.815,30.0,71.0,101.0,22.0,13.0,7.0,31.0,45.0,208.0
2012-13,20.0,TOT,NBA,"PF,SF",55.0,34.0,1299.0,233.0,512.0,0.455,34.0,108.0,0.315,199.0,404.0,0.493,0.488,103.0,137.0,0.752,73.0,214.0,287.0,69.0,32.0,44.0,66.0,120.0,603.0
2012-13,20.0,MIL,NBA,SF,28.0,14.0,325.0,53.0,115.0,0.461,7.0,21.0,0.333,46.0,94.0,0.489,0.491,23.0,26.0,0.885,17.0,40.0,57.0,13.0,8.0,7.0,18.0,31.0,136.0
2012-13,20.0,ORL,NBA,PF,27.0,20.0,974.0,180.0,397.0,0.453,27.0,87.0,0.31,153.0,310.0,0.494,0.487,80.0,111.0,0.721,56.0,174.0,230.0,56.0,24.0,37.0,48.0,89.0,467.0
2013-14,21.0,ORL,NBA,PF,61.0,36.0,1850.0,332.0,716.0,0.464,32.0,126.0,0.254,300.0,590.0,0.508,0.486,197.0,244.0,0.807,88.0,336.0,424.0,82.0,41.0,24.0,78.0,143.0,893.0
2014-15,22.0,ORL,NBA,SF,68.0,63.0,2369.0,442.0,949.0,0.466,87.0,239.0,0.364,355.0,710.0,0.5,0.512,193.0,245.0,0.788,73.0,357.0,430.0,124.0,69.0,36.0,115.0,134.0,1164.0
2015-16,23.0,TOT,NBA,PF,76.0,74.0,2513.0,417.0,889.0,0.469,80.0,239.0,0.335,337.0,650.0,0.518,0.514,202.0,243.0,0.831,96.0,414.0,510.0,169.0,65.0,40.0,108.0,153.0,1116.0
2015-16,23.0,ORL,NBA,PF,49.0,49.0,1610.0,251.0,541.0,0.464,47.0,151.0,0.311,204.0,390.0,0.523,0.507,120.0,153.0,0.784,71.0,271.0,342.0,99.0,47.0,28.0,78.0,91.0,669.0
2015-16,23.0,DET,NBA,PF,27.0,25.0,903.0,166.0,348.0,0.477,33.0,88.0,0.375,133.0,260.0,0.512,0.524,82.0,90.0,0.911,25.0,143.0,168.0,70.0,18.0,12.0,30.0,62.0,447.0
2016-17,24.0,DET,NBA,PF,82.0,48.0,2567.0,511.0,1063.0,0.481,109.0,314.0,0.347,402.0,749.0,0.537,0.532,190.0,226.0,0.841,63.0,353.0,416.0,142.0,60.0,39.0,96.0,133.0,1321.0
2017-18,25.0,TOT,NBA,PF,80.0,80.0,2668.0,562.0,1221.0,0.46,183.0,445.0,0.411,379.0,776.0,0.488,0.535,179.0,216.0,0.829,58.0,379.0,437.0,192.0,71.0,35.0,105.0,164.0,1486.0
2017-18,25.0,DET,NBA,PF,48.0,48.0,1563.0,320.0,709.0,0.451,113.0,276.0,0.409,207.0,433.0,0.478,0.531,115.0,136.0,0.846,36.0,208.0,244.0,94.0,34.0,15.0,51.0,91.0,868.0
2017-18,25.0,LAC,NBA,PF,32.0,32.0,1105.0,242.0,512.0,0.473,70.0,169.0,0.414,172.0,343.0,0.501,0.541,64.0,80.0,0.8,22.0,171.0,193.0,98.0,37.0,20.0,54.0,73.0,618.0
2018-19,26.0,TOT,NBA,PF,82.0,82.0,2847.0,611.0,1254.0,0.487,156.0,393.0,0.397,455.0,861.0,0.528,0.549,266.0,307.0,0.866,69.0,576.0,645.0,229.0,51.0,37.0,151.0,184.0,1644.0
2018-19,26.0,LAC,NBA,PF,55.0,55.0,1903.0,424.0,855.0,0.496,112.0,258.0,0.434,312.0,597.0,0.523,0.561,192.0,219.0,0.877,37.0,395.0,432.0,150.0,40.0,24.0,109.0,123.0,1152.0
2018-19,26.0,PHI,NBA,PF,27.0,27.0,944.0,187.0,399.0,0.469,44.0,135.0,0.326,143.0,264.0,0.542,0.524,74.0,88.0,0.841,32.0,181.0,213.0,79.0,11.0,13.0,42.0,61.0,492.0
2019-20,27.0,PHI,NBA,PF,72.0,72.0,2469.0,553.0,1173.0,0.471,131.0,357.0,0.367,422.0,816.0,0.517,0.527,174.0,216.0,0.806,69.0,426.0,495.0,227.0,53.0,40.0,104.0,165.0,1411.0
2020-21,28.0,PHI,NBA,PF,9.0,9.0,296.0,68.0,134.0,0.507,21.0,47.0,0.447,47.0,87.0,0.54,0.586,14.0,17.0,0.824,13.0,58.0,71.0,28.0,10.0,9.0,20.0,20.0,171.0
