Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1985,27,SAS,San Antonio Spurs,Artis Gilmore,35,5,5,185,7.2,12.9,0.56,0.0,0.0,,7.2,12.9,0.56,7.7,11.2,0.69,2.5,9.9,12.4,1.7,0.5,1.7,5.7,4.5,22.1,,100,114
1985,27,SAS,San Antonio Spurs,George Gervin,32,5,5,183,10.5,19.8,0.53,0.0,0.8,0.0,10.5,19.0,0.55,6.8,8.5,0.79,0.8,3.8,4.5,3.5,0.8,0.8,5.0,4.8,27.8,,104,118
1985,27,SAS,San Antonio Spurs,Mike Mitchell,29,5,5,180,11.2,19.9,0.56,0.0,0.3,0.0,11.2,19.6,0.57,5.3,6.1,0.88,1.3,3.6,4.8,3.1,0.8,1.0,2.3,4.8,27.8,,120,118
1985,27,SAS,San Antonio Spurs,Johnny Moore,26,5,5,168,6.8,14.7,0.46,0.3,0.8,0.33,6.5,13.9,0.47,4.1,6.3,0.65,3.5,4.6,8.2,11.5,2.7,0.5,4.4,4.6,18.0,,108,114
1985,27,SAS,San Antonio Spurs,Marc Iavaroni,28,5,5,116,5.9,11.1,0.54,0.0,0.4,0.0,5.9,10.7,0.56,5.9,7.9,0.75,3.2,7.1,10.3,5.1,2.0,0.8,5.9,9.1,17.8,,101,113
1985,27,SAS,San Antonio Spurs,John Paxson,24,5,0,114,8.4,16.9,0.5,0.8,3.6,0.22,7.6,13.3,0.58,2.8,3.6,0.78,0.0,2.0,2.0,8.4,2.0,0.0,2.0,3.6,20.5,,116,118
1985,27,SAS,San Antonio Spurs,Jeff Cook,28,5,0,98,4.2,8.4,0.5,0.0,0.5,0.0,4.2,8.0,0.53,8.0,11.7,0.68,2.8,10.8,13.6,1.9,2.3,2.8,2.8,10.8,16.4,,114,108
1985,27,SAS,San Antonio Spurs,Ozell Jones,24,5,0,73,5.0,6.9,0.73,0.0,0.0,,5.0,6.9,0.73,0.6,3.8,0.17,3.1,7.5,10.7,2.5,0.6,2.5,4.4,11.3,10.7,,90,114
1985,27,SAS,San Antonio Spurs,Billy Knight,32,5,0,45,8.2,15.3,0.53,0.0,4.1,0.0,8.2,11.2,0.73,0.0,0.0,,3.1,3.1,6.1,3.1,2.0,0.0,2.0,2.0,16.3,,107,117
1985,27,SAS,San Antonio Spurs,David Thirdkill,24,5,0,22,2.1,8.3,0.25,0.0,4.2,0.0,2.1,4.2,0.5,4.2,8.3,0.5,0.0,4.2,4.2,4.2,0.0,0.0,8.3,8.3,8.3,,51,120
1985,27,SAS,San Antonio Spurs,Gene Banks,25,1,0,10,0.0,4.6,0.0,0.0,0.0,,0.0,4.6,0.0,0.0,0.0,,0.0,0.0,0.0,4.6,0.0,0.0,9.2,13.8,0.0,,17,123
1985,27,SAS,San Antonio Spurs,Linton Townes,25,2,0,6,30.6,61.1,0.5,0.0,7.6,0.0,30.6,53.5,0.57,0.0,0.0,,15.3,7.6,22.9,0.0,0.0,0.0,0.0,7.6,61.1,,111,118
