NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
40.0,Harrison Barnes,SF,6-8,225,1992-05-30,US,R,UNC
20.0,Kent Bazemore,SG,6-4,195,1989-07-01,US,R,Old Dominion
15.0,Andris Biedriņš,C,6-11,240,1986-04-02,LV,8,
12.0,Andrew Bogut,C,7-0,260,1984-11-28,AU,7,Utah
30.0,Stephen Curry,PG,6-3,185,1988-03-14,US,3,Davidson
31.0,Festus Ezeli,C,6-11,255,1989-10-21,NG,R,Vanderbilt
23.0,Draymond Green,SF,6-6,230,1990-03-04,US,R,Michigan State
2.0,Jarrett Jack,SG,6-3,200,1983-10-28,US,7,Georgia Tech
44.0,Richard Jefferson,SF,6-7,233,1980-06-21,US,11,Arizona
22.0,Charles Jenkins,SG,6-3,220,1989-02-28,US,1,Hofstra
,Dwayne Jones,PF,6-11,250,1983-06-09,US,5,Saint Joseph's
7.0,Carl Landry,PF,6-9,248,1983-09-19,US,5,Purdue
10.0,David Lee,PF,6-9,245,1983-04-29,US,7,Florida
,Scott Machado,PG,6-1,205,1990-06-08,US,R,Iona College
4.0,Brandon Rush,SF,6-6,220,1985-07-07,US,4,Kansas
22.0,Malcolm Thomas,PF,6-9,225,1988-11-08,US,1,"Pepperdine, San Diego State"
11.0,Klay Thompson,SG,6-6,215,1990-02-08,US,1,Washington State
3.0,Jeremy Tyler,C,6-10,260,1991-06-21,US,1,
