NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
31,Cole Aldrich,C,6-11,250,1988-10-31,US,2,Kansas
5,James Anderson,SG,6-6,213,1989-03-25,US,2,Oklahoma State
3,Ömer Aşık,C,7-0,255,1986-07-04,TR,2,
12,Patrick Beverley,PG,6-1,180,1988-07-12,US,R,Arkansas
0,Aaron Brooks,PG,6-0,161,1985-01-14,US,4,Oregon
14,Daequan Cook,SG,6-5,205,1987-04-28,US,5,Ohio State
10,Carlos Delfino,SF,6-6,230,1982-08-29,AR,7,
15,Toney Douglas,PG,6-2,195,1986-03-16,US,3,"Auburn, Florida State"
32,Francisco García,SF,6-7,195,1981-12-31,DO,7,Louisville
13,James Harden,SG,6-5,220,1989-08-26,US,3,Arizona State
6,Terrence Jones,PF,6-9,252,1992-01-09,US,R,Kentucky
7,Jeremy Lin,PG,6-3,200,1988-08-23,US,2,Harvard University
1,Scott Machado,PG,6-1,205,1990-06-08,US,R,Iona College
2,Marcus Morris,PF,6-8,218,1989-09-02,US,1,Kansas
20,Donatas Motiejūnas,PF,7-0,222,1990-09-20,LT,R,
14,Tim Ohlbrecht,C,6-11,255,1988-08-30,DE,R,
25,Chandler Parsons,SF,6-9,230,1988-10-25,US,1,Florida
54,Patrick Patterson,PF,6-8,235,1989-03-14,US,2,Kentucky
0-41,Thomas Robinson,PF,6-10,237,1991-03-17,US,R,Kansas
4,Greg Smith,C,6-10,250,1991-01-08,US,1,Fresno State
