NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
12,Will Bynum,PG,6-0,185,1983-01-04,US,5,"Arizona, Georgia Tech"
8,José Calderón,PG,6-3,200,1981-09-28,ES,7,
5,Austin Daye,SF,6-11,220,1988-06-05,US,3,Gonzaga
1,Andre Drummond,C,6-10,279,1993-08-10,US,R,UConn
24,Kim English,SG,6-6,200,1988-09-24,US,R,Missouri
33,Jonas Jerebko,PF,6-10,231,1987-03-02,SE,2,
7,Brandon Knight,PG,6-2,182,1991-12-02,US,1,Kentucky
55,Viacheslav Kravtsov,C,7-0,260,1987-08-25,UA,R,
50,Corey Maggette,SF,6-6,218,1979-11-12,US,13,Duke
54,Jason Maxiell,PF,6-7,260,1983-02-18,US,7,Cincinnati
32,Khris Middleton,SG,6-7,222,1991-08-12,US,R,Texas A&M
10,Greg Monroe,C,6-11,265,1990-06-04,US,2,Georgetown
22,Tayshaun Prince,SF,6-9,212,1980-02-28,US,10,Kentucky
25,Kyle Singler,SF,6-8,228,1988-05-04,US,R,Duke
3,Rodney Stuckey,SG,6-5,210,1986-04-21,US,5,Eastern Washington
31,Charlie Villanueva,PF,6-11,232,1984-08-24,US,7,UConn
