Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1983,23.0,ATL,NBA,SF,3.0,,109.0,7.7,19.1,0.405,0.5,0.5,1.0,7.3,18.7,0.39,5.5,6.4,0.857,3.6,3.2,6.8,0.5,0.9,0.5,4.6,4.1,21.4,,89.0,105.0
1984,24.0,ATL,NBA,SF,5.0,,197.0,9.1,21.9,0.417,0.0,0.3,0.0,9.1,21.7,0.422,6.8,8.1,0.839,5.5,5.2,10.7,2.9,3.1,0.3,3.9,3.4,25.1,,101.0,108.0
1986,26.0,ATL,NBA,SF,9.0,9.0,360.0,12.6,29.1,0.433,0.1,0.7,0.2,12.5,28.4,0.439,9.1,10.6,0.861,2.7,4.6,7.2,3.4,1.2,0.3,4.0,3.2,34.4,,104.0,114.0
1987,27.0,ATL,NBA,SF,9.0,9.0,360.0,12.5,30.6,0.41,0.4,1.5,0.3,12.1,29.1,0.415,9.6,10.8,0.892,3.9,6.3,10.2,3.6,2.3,1.2,3.8,3.6,35.1,,106.0,107.0
1988,28.0,ATL,NBA,SF,12.0,12.0,473.0,14.8,32.4,0.457,0.4,1.9,0.222,14.4,30.5,0.472,10.4,13.5,0.768,4.0,4.3,8.3,3.7,1.7,0.6,3.2,2.6,40.4,,111.0,115.0
1989,29.0,ATL,NBA,SF,5.0,5.0,212.0,13.6,30.3,0.448,1.3,4.4,0.294,12.3,25.8,0.475,7.0,9.9,0.711,2.6,4.4,7.0,4.4,1.0,2.1,3.1,1.3,35.5,,109.0,116.0
1991,31.0,ATL,NBA,SF,5.0,5.0,195.0,9.4,25.2,0.372,0.5,4.0,0.133,8.8,21.2,0.418,8.6,9.4,0.914,1.6,7.0,8.6,3.5,2.4,1.3,2.9,2.1,27.8,,102.0,111.0
1993,33.0,ATL,NBA,SF,3.0,3.0,113.0,14.9,35.0,0.427,1.4,5.6,0.25,13.5,29.4,0.46,10.7,14.0,0.767,5.6,1.9,7.5,4.2,1.4,0.5,4.7,3.7,41.9,,108.0,125.0
1995,35.0,BOS,NBA,SF,4.0,4.0,150.0,9.5,22.4,0.426,2.9,6.2,0.471,6.6,16.2,0.409,5.9,6.6,0.889,6.2,9.5,15.8,2.9,0.7,1.1,3.3,2.6,27.9,,116.0,111.0
1999,39.0,ORL,NBA,SF,1.0,0.0,3.0,18.3,36.7,0.5,0.0,0.0,,18.3,36.7,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,,104.0,117.0
