PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Caron Butler,27,6,246,17.7,0.556,0.24100000000000002,0.35600000000000004,4.7,11.5,8.1,18.5,2.4,0.4,13.7,22.7,,0.3,0.2,0.6,0.109,,2.4,0.4,2.9,0.3
Antawn Jamison,31,6,237,16.6,0.466,0.26,0.292,9.3,26.3,17.7,5.0,1.8,2.9,8.5,23.9,,0.0,0.4,0.3,0.067,,1.8,-0.6,1.2,0.2
DeShawn Stevenson,26,6,196,12.9,0.545,0.6,0.3,1.2,6.6,3.9,16.6,1.7,0.0,11.7,18.8,,0.2,0.1,0.3,0.071,,1.9,-0.3,1.6,0.2
Brendan Haywood,28,6,178,19.7,0.655,0.0,0.568,8.5,17.8,13.1,5.4,1.2,4.4,9.8,16.4,,0.5,0.2,0.8,0.203,,1.6,1.5,3.1,0.2
Antonio Daniels,32,6,154,12.7,0.5720000000000001,0.129,0.5479999999999999,0.8,9.9,5.3,20.3,0.7,1.1,15.4,14.1,,0.2,0.1,0.3,0.079,,0.1,-0.5,-0.4,0.1
Roger Mason,27,6,129,9.9,0.475,0.36200000000000004,0.17,0.0,4.6,2.3,9.0,1.3,0.7,3.8,19.5,,0.0,0.0,0.0,0.018000000000000002,,-1.3,-1.6,-2.9,0.0
Gilbert Arenas,26,4,94,11.2,0.521,0.33299999999999996,0.33299999999999996,0.0,8.8,4.4,22.6,1.2,0.0,16.2,25.1,,0.0,0.0,0.0,0.012,,-0.5,-2.1,-2.6,0.0
Andray Blatche,21,6,89,7.9,0.419,0.048,0.5710000000000001,9.1,17.2,13.1,2.0,1.2,5.8,16.0,16.8,,-0.1,0.1,0.0,-0.02,,-5.3,-0.7,-6.0,-0.1
Darius Songaila,29,5,77,9.5,0.5660000000000001,0.0,0.789,6.0,13.7,9.9,9.2,0.7,0.0,19.0,19.6,,0.1,0.0,0.1,0.063,,-4.2,-0.2,-4.4,0.0
Nick Young,22,4,17,1.3,0.23199999999999998,0.222,0.444,6.8,6.9,6.9,9.7,6.4,0.0,8.5,33.1,,-0.1,0.0,-0.1,-0.299,,-6.8,-1.0,-7.8,0.0
Dominic McGuire,22,3,15,14.5,0.568,,,7.7,15.7,11.7,10.0,3.6,5.8,0.0,2.8,,0.0,0.0,0.1,0.16699999999999998,,2.2,5.0,7.2,0.0
Oleksiy Pecherov,22,3,8,21.5,0.532,0.0,2.0,0.0,14.7,7.3,0.0,6.8,10.8,0.0,11.3,,0.0,0.0,0.0,0.21100000000000002,,1.5,7.0,8.5,0.0
