Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,25.0,DET,NBA,SF,15.0,0.0,245.0,5.9,10.9,0.541,0.0,0.0,,5.9,10.9,0.541,2.6,4.7,0.563,4.7,5.7,10.4,0.4,0.9,2.5,2.5,7.1,14.4
1988,26.0,DET,NBA,SF,23.0,0.0,474.0,5.4,10.3,0.522,0.0,0.2,0.0,5.4,10.2,0.53,1.7,4.1,0.407,3.9,6.5,10.3,1.6,1.1,1.1,2.4,6.6,12.5
1989,27.0,DET,NBA,SF,17.0,0.0,409.0,3.3,6.2,0.529,0.0,0.4,0.0,3.3,5.8,0.561,2.1,3.1,0.686,4.9,10.0,15.0,1.4,0.5,1.1,2.1,5.1,8.6
1990,28.0,DET,NBA,SF,19.0,17.0,560.0,3.5,6.1,0.568,0.0,0.0,,3.5,6.1,0.568,1.2,2.3,0.514,3.5,6.8,10.4,1.1,0.6,0.8,2.0,4.0,8.1
1991,29.0,DET,NBA,SF,15.0,14.0,495.0,3.0,6.6,0.451,0.1,0.7,0.222,2.8,6.0,0.476,0.7,1.7,0.417,4.9,8.0,12.9,1.0,0.8,0.7,0.9,4.0,6.8
1992,30.0,DET,NBA,PF,5.0,5.0,156.0,3.7,6.2,0.593,0.0,0.5,0.0,3.7,5.8,0.64,0.9,1.8,0.5,3.7,8.1,11.8,2.1,0.9,0.5,1.6,3.9,8.3
1994,32.0,SAS,NBA,PF,3.0,3.0,114.0,3.8,7.6,0.5,0.0,1.6,0.0,3.8,6.0,0.632,0.3,1.9,0.167,7.6,7.6,15.2,0.6,1.9,1.3,1.9,4.4,7.9
1995,33.0,SAS,NBA,PF,14.0,12.0,459.0,4.1,7.5,0.542,0.0,0.4,0.0,4.1,7.1,0.571,1.6,2.7,0.571,5.4,10.8,16.2,1.4,0.9,0.0,2.0,4.0,9.7
1996,34.0,CHI,NBA,PF,18.0,15.0,620.0,2.9,6.0,0.485,0.0,0.0,,2.9,6.0,0.485,2.0,3.4,0.593,5.7,8.7,14.3,2.1,0.8,0.5,2.4,4.4,7.8
1997,35.0,CHI,NBA,PF,19.0,14.0,535.0,2.0,5.5,0.37,0.3,1.1,0.25,1.7,4.4,0.4,1.0,1.7,0.577,4.0,6.8,10.8,1.8,0.7,0.3,1.9,5.0,5.3
1998,36.0,CHI,NBA,PF,21.0,9.0,722.0,1.9,5.2,0.371,0.0,0.2,0.25,1.9,5.0,0.376,1.1,1.9,0.605,4.9,7.4,12.4,2.0,0.7,0.6,1.7,4.4,5.1
