NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
7,Earl Boykins,PG,5-5,135,1976-06-02,US,R,Eastern Michigan
24,Scott Burrell,SF,6-7,218,1971-01-12,US,5,UConn
43,Chris Carr,SG,6-5,207,1974-03-12,US,3,Southern Illinois
10,Sam Cassell,PG,6-3,185,1969-11-18,US,5,Florida State
51,William Cunningham,C,6-11,250,1974-03-25,US,1,Temple
11,Brian Evans,SF,6-8,220,1973-09-13,US,2,Indiana
14,Jamie Feick,PF,6-9,255,1974-07-03,US,2,Michigan State
15,Chris Gatling,C,6-10,220,1967-09-03,US,7,Old Dominion
13,Kendall Gill,SF,6-5,195,1968-05-25,US,8,Illinois
12,Lucious Harris,SG,6-5,190,1970-12-18,US,5,Cal State Long Beach
42,Mark Hendrickson,PF,6-9,220,1974-06-23,US,2,Washington State
9,Damon Jones,PG,6-3,185,1976-08-25,US,R,Houston
30,Kerry Kittles,SG,6-5,179,1974-06-12,US,2,Villanova
33,Stephon Marbury,PG,6-2,180,1977-02-20,US,2,Georgia Tech
22,Jim McIlvaine,C,7-1,240,1972-07-30,US,4,Marquette
5,Eric Murdock,PG,6-1,190,1968-06-14,US,7,Providence
77,Gheorghe Mureșan,C,7-7,303,1971-02-14,RO,4,
20,Doug Overton,PG,6-3,190,1969-08-03,US,6,La Salle
1,Elliot Perry,PG,6-0,150,1969-03-28,US,6,Memphis
2,Rony Seikaly,C,6-11,230,1965-05-10,LB,10,Syracuse
44,Keith Van Horn,PF,6-10,220,1975-10-23,US,1,Utah
50,David Vaughn,PF,6-9,240,1973-03-23,US,3,Memphis
55,Jayson Williams,C,6-9,240,1968-02-22,US,8,St. John's
