NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
34,Ray Allen,SG,6-5,205,1975-07-20,US,2,UConn
7,Terrell Brandon,PG,5-11,180,1970-05-20,US,7,Oregon
20,Sam Cassell,PG,6-3,185,1969-11-18,US,5,Florida State
30,Dell Curry,SG,6-4,190,1964-06-25,US,12,Virginia Tech
12,Michael Curry,SF,6-5,210,1968-08-22,US,4,Georgia Southern University
15,Vinny Del Negro,PG,6-4,185,1966-08-09,US,8,NC State
18,Jamie Feick,C,6-9,255,1974-07-03,US,2,Michigan State
25,Chris Gatling,C,6-10,220,1967-09-03,US,7,Old Dominion
10,Armen Gilliam,PF,6-9,230,1964-05-28,US,11,UNLV
7,Paul Grant,C,7-0,245,1974-01-06,US,R,"Boston College, Wisconsin"
42,Tyrone Hill,PF,6-9,240,1968-03-19,US,8,Xavier
25,Jerald Honeycutt,PF,6-9,245,1974-10-20,US,1,Tulane
40,Ervin Johnson,C,6-11,245,1967-12-21,US,5,New Orleans
11,Adonis Jordan,PG,5-11,170,1970-08-21,US,1,Kansas
5,Elliot Perry,PG,6-0,150,1969-03-28,US,6,Memphis
13,Glenn Robinson,SF,6-7,225,1973-01-10,US,4,Purdue
5,Tim Thomas,SF,6-10,230,1977-02-26,US,1,Villanova
54,Robert Traylor,C,6-8,284,1977-02-01,US,R,Michigan
55,Scott Williams,C,6-10,230,1968-03-21,US,8,UNC
3,Haywoode Workman,PG,6-2,180,1966-01-23,US,6,"Winston-Salem State, Oral Roberts"
