Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,14,LAL,Los Angeles Lakers,Magic Johnson,30,9,9,376,7.3,14.8,0.49,0.5,2.4,0.2,6.8,12.4,0.55,6.7,7.6,0.89,1.1,4.3,5.5,11.0,1.1,0.1,3.4,2.7,21.7
1990,14,LAL,Los Angeles Lakers,James Worthy,28,9,9,366,8.9,17.8,0.5,0.2,0.8,0.25,8.7,17.0,0.51,3.5,4.2,0.84,1.1,3.8,4.9,2.7,1.4,0.3,2.2,1.8,21.4
1990,14,LAL,Los Angeles Lakers,Byron Scott,28,9,9,325,5.4,11.7,0.46,1.4,3.8,0.38,4.0,8.0,0.5,1.1,1.4,0.77,0.8,3.3,4.1,2.5,2.2,0.3,1.4,3.5,13.4
1990,14,LAL,Los Angeles Lakers,A.C. Green,26,9,9,252,5.9,11.3,0.52,0.0,0.0,,5.9,11.3,0.52,3.4,4.6,0.75,4.9,6.7,11.6,1.3,0.7,0.6,2.0,3.1,15.1
1990,14,LAL,Los Angeles Lakers,Mychal Thompson,35,9,8,225,3.4,7.0,0.48,0.0,0.0,,3.4,7.0,0.48,2.6,4.2,0.62,2.4,3.8,6.2,0.3,0.3,2.1,2.7,4.2,9.3
1990,14,LAL,Los Angeles Lakers,Orlando Woolridge,30,9,0,199,7.2,12.7,0.57,0.0,0.2,0.0,7.2,12.5,0.58,4.7,6.7,0.7,1.1,3.1,4.2,1.8,1.4,1.4,2.0,4.5,19.2
1990,14,LAL,Los Angeles Lakers,Vlade Divac,21,9,1,175,6.6,9.1,0.73,0.2,0.4,0.5,6.4,8.6,0.74,3.5,3.9,0.9,3.3,6.6,9.9,2.1,1.6,3.1,2.7,5.6,16.9
1990,14,LAL,Los Angeles Lakers,Michael Cooper,33,9,0,173,2.1,7.3,0.29,0.6,2.5,0.25,1.5,4.8,0.3,0.0,0.0,,2.3,2.7,5.0,5.2,1.5,0.8,1.5,4.4,4.8
1990,14,LAL,Los Angeles Lakers,Larry Drew,31,7,0,51,2.1,5.6,0.38,0.7,2.8,0.25,1.4,2.8,0.5,3.5,4.2,0.83,0.0,1.4,1.4,2.8,2.1,0.0,2.8,6.4,8.5
1990,14,LAL,Los Angeles Lakers,Jay Vincent,30,3,0,8,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.5,0.0
1990,14,LAL,Los Angeles Lakers,Mel McCants,22,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
1990,14,LAL,Los Angeles Lakers,Mark McNamara,30,2,0,5,7.2,28.8,0.25,0.0,0.0,,7.2,28.8,0.25,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,0.0,7.2,14.4
