NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
11,Rafer Alston,PG,6-2,171,1976-07-24,US,10,Fresno State
50,Joel Anthony,C,6-9,245,1982-08-09,CA,2,UNLV
8,Carlos Arroyo,PG,6-2,202,1979-07-30,PR,7,Florida International University
30,Michael Beasley,PF,6-9,235,1989-01-09,US,1,Kansas State
6,Mario Chalmers,PG,6-2,190,1986-05-19,US,1,Kansas
14,Daequan Cook,SG,6-5,205,1987-04-28,US,2,Ohio State
9,Yakhouba Diawara,SG,6-7,225,1982-08-29,FR,3,Pepperdine
40,Udonis Haslem,PF,6-8,235,1980-06-09,US,6,Florida
22,James Jones,SF,6-8,218,1980-10-04,US,6,Miami (FL)
21,Jamaal Magloire,C,6-11,259,1978-05-21,CA,9,Kentucky
7,Jermaine O'Neal,C,6-11,226,1978-10-13,US,13,
42,Shavlik Randolph,PF,6-10,240,1983-11-24,US,4,Duke
5,Quentin Richardson,SF,6-6,223,1980-04-13,US,9,DePaul
3,Dwyane Wade,SG,6-4,220,1982-01-17,US,6,Marquette
1,Dorell Wright,SF,6-9,205,1985-12-02,US,5,
