Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,27.0,HOU,NBA,PF,82.0,39.0,2024.0,345.0,670.0,0.515,0.0,3.0,0.0,345.0,667.0,0.517,0.515,157.0,235.0,0.668,174.0,351.0,525.0,106.0,60.0,19.0,105.0,235.0,847.0
2009,28.0,HOU,NBA,PF,82.0,82.0,2488.0,424.0,799.0,0.531,0.0,3.0,0.0,424.0,796.0,0.533,0.531,196.0,258.0,0.76,200.0,520.0,720.0,123.0,68.0,11.0,123.0,261.0,1044.0
2010,29.0,HOU,NBA,PF,82.0,82.0,2671.0,560.0,1090.0,0.514,1.0,5.0,0.2,559.0,1085.0,0.515,0.514,208.0,267.0,0.779,175.0,530.0,705.0,169.0,63.0,26.0,163.0,246.0,1329.0
2011,30.0,HOU,NBA,PF,74.0,74.0,2412.0,569.0,1129.0,0.504,0.0,3.0,0.0,569.0,1126.0,0.505,0.504,214.0,290.0,0.738,147.0,459.0,606.0,185.0,48.0,44.0,147.0,227.0,1352.0
2012,31.0,HOU,NBA,PF,66.0,66.0,2067.0,436.0,888.0,0.491,0.0,3.0,0.0,436.0,885.0,0.493,0.491,153.0,198.0,0.773,122.0,306.0,428.0,140.0,35.0,24.0,153.0,214.0,1025.0
2013,32.0,PHO,NBA,PF,82.0,67.0,2184.0,432.0,915.0,0.472,3.0,16.0,0.188,429.0,899.0,0.477,0.474,181.0,230.0,0.787,158.0,383.0,541.0,182.0,67.0,35.0,126.0,257.0,1048.0
2014,33.0,IND,NBA,PF,82.0,2.0,1399.0,263.0,560.0,0.47,1.0,7.0,0.143,262.0,553.0,0.474,0.471,99.0,136.0,0.728,86.0,305.0,391.0,81.0,26.0,16.0,108.0,164.0,626.0
2015,34.0,IND,NBA,PF,81.0,16.0,1659.0,300.0,642.0,0.467,5.0,20.0,0.25,295.0,622.0,0.474,0.471,158.0,226.0,0.699,138.0,388.0,526.0,105.0,47.0,18.0,94.0,192.0,763.0
2016,35.0,TOR,NBA,PF,76.0,76.0,1636.0,269.0,598.0,0.45,65.0,161.0,0.404,204.0,437.0,0.467,0.504,61.0,84.0,0.726,84.0,276.0,360.0,66.0,46.0,27.0,68.0,178.0,664.0
2017,36.0,BRK,NBA,PF,36.0,1.0,461.0,71.0,151.0,0.47,17.0,50.0,0.34,54.0,101.0,0.535,0.526,25.0,37.0,0.676,51.0,88.0,139.0,37.0,14.0,4.0,34.0,63.0,184.0
