Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2014,20,2770,NYK,New York Knicks,Amar'e Stoudemire,31,65,21,1466,11.3,20.2,0.56,0.0,0.0,,11.3,20.2,0.56,5.4,7.4,0.74,4.1,7.5,11.6,1.2,0.8,1.3,3.3,5.8,28.0,112.0,110
2014,20,164,NYK,New York Knicks,Andrea Bargnani,28,42,39,1257,9.4,21.2,0.44,1.3,4.6,0.28,8.1,16.7,0.49,3.6,4.3,0.82,2.9,6.5,9.4,1.9,0.6,2.2,2.5,4.2,23.6,103.0,110
2014,20,2938,NYK,New York Knicks,Beno Udrih,31,31,12,588,6.1,14.5,0.42,1.5,3.6,0.42,4.6,10.9,0.42,1.8,2.2,0.83,0.9,4.3,5.2,9.9,2.0,0.3,3.8,4.2,15.6,104.0,111
2014,20,93,NYK,New York Knicks,Carmelo Anthony,29,77,77,2982,13.2,29.3,0.45,3.0,7.4,0.4,10.3,21.9,0.47,8.2,9.6,0.85,2.6,8.5,11.1,4.3,1.7,0.9,3.5,4.0,37.7,113.0,108
2014,20,2670,NYK,New York Knicks,Chris Smith,26,2,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,119
2014,20,33,NYK,New York Knicks,Cole Aldrich,25,46,2,330,5.3,9.8,0.54,0.0,0.0,,5.3,9.8,0.54,4.2,4.8,0.87,6.0,14.8,20.8,2.3,1.3,4.8,2.9,6.4,14.8,120.0,100
2014,20,540,NYK,New York Knicks,Earl Clark,26,9,0,70,5.3,16.0,0.33,0.8,4.6,0.17,4.6,11.4,0.4,6.1,7.6,0.8,1.5,10.6,12.2,1.5,0.8,4.6,0.8,4.6,17.5,102.0,105
2014,20,2620,NYK,New York Knicks,Iman Shumpert,23,74,58,1962,5.0,13.1,0.38,2.1,6.2,0.33,2.9,6.9,0.42,1.4,1.9,0.75,2.2,6.2,8.3,3.5,2.5,0.4,2.1,5.7,13.4,100.0,108
2014,20,2679,NYK,New York Knicks,J.R. Smith,28,74,37,2421,8.7,21.0,0.42,4.2,10.5,0.39,4.5,10.4,0.44,2.0,3.0,0.65,0.8,5.7,6.5,4.8,1.4,0.4,2.4,4.3,23.5,106.0,111
2014,20,2933,NYK,New York Knicks,Jeremy Tyler,22,41,0,398,8.0,15.5,0.52,0.0,0.0,,8.0,15.5,0.52,3.5,6.4,0.54,5.1,9.5,14.6,1.1,0.8,2.7,3.5,9.4,19.5,101.0,107
2014,20,1859,NYK,New York Knicks,Kenyon Martin,36,32,15,633,5.3,10.3,0.51,0.0,0.1,0.0,5.3,10.2,0.52,0.9,1.6,0.58,3.0,8.2,11.3,4.2,2.1,2.3,2.2,7.1,11.5,108.0,106
2014,20,3231,NYK,New York Knicks,Metta World Peace,34,29,1,388,7.7,19.3,0.4,2.3,7.4,0.32,5.3,11.9,0.45,1.4,2.2,0.62,2.5,5.6,8.1,2.3,3.3,1.1,2.6,6.0,19.1,94.0,106
2014,20,2363,NYK,New York Knicks,Pablo Prigioni,36,66,27,1283,3.6,7.9,0.46,2.7,5.8,0.46,1.0,2.1,0.45,0.5,0.5,0.92,1.5,3.9,5.3,9.5,2.8,0.1,2.5,5.5,10.4,127.0,110
2014,20,903,NYK,New York Knicks,Raymond Felton,29,65,65,2017,6.3,16.0,0.4,1.6,5.1,0.32,4.7,10.9,0.43,2.3,3.2,0.72,1.4,3.8,5.2,9.6,2.1,0.7,3.4,4.1,16.6,103.0,111
2014,20,398,NYK,New York Knicks,Shannon Brown,28,19,0,148,5.7,13.7,0.42,0.0,0.0,,5.7,13.7,0.42,2.9,4.3,0.67,2.2,3.2,5.4,1.4,4.3,0.0,3.6,4.3,14.4,85.0,107
2014,20,1181,NYK,New York Knicks,Tim Hardaway Jr.,21,81,1,1875,8.3,19.5,0.43,3.7,10.2,0.36,4.7,9.3,0.5,3.0,3.6,0.83,0.5,2.9,3.4,1.9,1.2,0.2,1.3,4.1,23.4,112.0,114
2014,20,2093,NYK,New York Knicks,Toure' Murry,24,51,0,373,8.0,18.4,0.43,0.7,1.7,0.42,7.3,16.7,0.44,3.3,5.6,0.59,1.9,4.4,6.3,7.0,2.7,0.1,4.8,6.6,20.0,93.0,109
2014,20,514,NYK,New York Knicks,Tyson Chandler,31,55,55,1662,6.1,10.3,0.59,0.0,0.0,0.0,6.1,10.3,0.6,3.1,5.0,0.63,5.1,11.8,16.9,1.9,1.2,2.0,2.3,4.6,15.4,120.0,106
