PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Courtney Lee,32,76,2310,13.0,0.564,0.368,0.16399999999999998,1.4,9.3,5.4,11.3,1.7,0.6,9.4,16.9,,2.7,1.2,3.9,0.08199999999999999,,-0.1,-0.2,-0.3,1.0
Tim Hardaway,25,57,1885,14.4,0.5329999999999999,0.479,0.209,1.9,11.3,6.6,12.7,1.6,0.5,9.0,23.8,,1.6,1.1,2.6,0.067,,0.5,-1.1,-0.6,0.7
Enes Kanter,25,71,1830,24.0,0.63,0.003,0.258,16.6,30.6,23.6,9.4,1.0,1.7,13.3,21.8,,5.5,2.1,7.6,0.198,,3.3,-1.1,2.2,1.9
Frank Ntilikina,19,78,1706,7.0,0.43700000000000006,0.314,0.136,2.4,9.1,5.8,20.0,1.9,0.9,19.8,16.9,,-2.0,1.1,-0.9,-0.026000000000000002,,-4.5,-0.5,-5.0,-1.3
Michael Beasley,29,74,1653,17.8,0.556,0.107,0.19699999999999998,6.5,21.2,13.9,12.5,1.1,2.3,14.0,26.9,,0.9,1.5,2.4,0.069,,0.6,-0.8,-0.2,0.7
Kristaps Porziņģis,22,48,1553,20.4,0.539,0.256,0.309,4.4,18.1,11.3,6.2,1.1,6.4,8.4,31.0,,1.4,1.8,3.2,0.099,,1.9,-0.1,1.8,1.5
Jarrett Jack,34,62,1548,11.5,0.489,0.19399999999999998,0.16899999999999998,1.6,12.1,6.8,31.3,1.1,0.2,19.5,16.7,,0.5,0.7,1.2,0.036000000000000004,,-1.6,-1.3,-2.8,-0.3
Kyle O'Quinn,27,77,1387,20.0,0.625,0.044000000000000004,0.331,9.7,27.8,18.8,16.8,1.3,6.1,18.5,17.0,,2.7,2.1,4.8,0.166,,0.4,2.6,3.1,1.8
Lance Thomas,29,73,1353,6.3,0.513,0.46399999999999997,0.19899999999999998,3.6,10.7,7.2,4.2,1.1,0.9,12.1,10.7,,0.3,0.6,0.9,0.031,,-3.2,-0.5,-3.7,-0.6
Doug McDermott,26,55,1172,9.9,0.562,0.418,0.162,3.1,9.5,6.3,6.0,0.4,0.9,8.8,14.4,,1.1,0.3,1.3,0.055,,-0.7,-1.4,-2.1,0.0
Trey Burke,25,36,785,21.0,0.563,0.273,0.14800000000000002,1.8,8.2,5.0,36.4,1.5,0.4,9.5,25.1,,2.0,0.3,2.4,0.145,,3.9,-1.4,2.5,0.9
Emmanuel Mudiay,21,22,493,10.2,0.428,0.225,0.25,2.3,10.8,6.5,25.0,2.0,1.2,15.3,23.7,,-0.7,0.4,-0.3,-0.034,,-3.3,-1.4,-4.6,-0.3
Damyean Dotson,23,44,474,11.6,0.532,0.42200000000000004,0.14300000000000002,2.1,17.5,9.8,9.5,1.3,0.4,9.0,17.3,,0.3,0.3,0.6,0.06,,-1.6,-0.6,-2.3,0.0
Ron Baker,24,29,385,9.3,0.504,0.5589999999999999,0.441,1.4,7.2,4.3,15.5,3.3,1.3,20.4,10.0,,0.1,0.4,0.5,0.059000000000000004,,-2.8,2.4,-0.4,0.2
Luke Kornet,22,20,326,13.6,0.516,0.632,0.08800000000000001,3.8,18.0,10.9,11.6,0.9,4.2,8.5,19.0,,0.2,0.3,0.5,0.077,,0.4,-0.2,0.2,0.2
Troy Williams,23,17,290,16.2,0.5720000000000001,0.33,0.27,8.1,14.5,11.3,7.7,3.2,1.2,13.9,19.6,,0.3,0.3,0.6,0.105,,-0.3,0.7,0.4,0.2
Isaiah Hicks,23,18,240,6.8,0.501,0.125,0.25,4.6,14.3,9.5,9.5,0.4,1.4,16.7,17.4,,-0.1,0.1,0.0,-0.003,,-6.4,-1.2,-7.6,-0.3
Willy Hernangómez,23,26,233,16.9,0.595,0.062,0.34600000000000003,10.5,21.3,15.9,14.3,1.7,2.6,21.8,22.4,,0.1,0.3,0.3,0.069,,-1.1,0.8,-0.3,0.1
Ramon Sessions,31,13,167,6.2,0.40299999999999997,0.20800000000000002,0.28300000000000003,0.7,11.2,6.0,21.9,2.1,0.5,20.1,19.5,,-0.3,0.1,-0.2,-0.065,,-5.3,0.0,-5.4,-0.1
Joakim Noah,32,7,40,15.6,0.51,0.0,0.4,16.7,22.1,19.4,14.0,2.5,4.3,25.4,17.2,,0.0,0.1,0.1,0.07200000000000001,,-2.5,1.7,-0.8,0.0
Mindaugas Kuzminskas,28,1,2,-41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,,0.0,0.0,0.0,-1.065,,-33.0,-21.7,-54.7,0.0
