PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Russell Westbrook,29,80,2914,24.7,0.524,0.193,0.336,5.6,25.7,15.3,49.8,2.5,0.6,16.4,34.1,,5.5,4.5,10.1,0.166,,4.8,1.5,6.3,6.1
Paul George,27,79,2891,18.7,0.57,0.45399999999999996,0.307,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,,5.0,3.9,8.9,0.147,,2.3,0.6,2.9,3.6
Carmelo Anthony,33,78,2501,12.7,0.503,0.406,0.165,2.9,17.7,10.0,6.5,0.9,1.8,7.3,23.2,,1.2,2.5,3.7,0.071,,-0.6,-1.3,-1.9,0.0
Steven Adams,24,76,2487,20.6,0.63,0.003,0.402,16.6,13.9,15.3,5.5,1.8,2.8,13.3,16.7,,6.7,3.0,9.7,0.187,,1.7,-0.6,1.1,2.0
Jerami Grant,23,81,1647,16.2,0.607,0.24100000000000002,0.526,5.6,16.3,10.7,5.1,0.9,4.2,8.8,16.0,,3.5,1.9,5.4,0.156,,0.0,0.3,0.3,1.0
Raymond Felton,33,82,1365,13.0,0.494,0.41700000000000004,0.08,2.0,11.0,6.3,22.5,1.8,1.1,11.7,20.4,,0.9,1.3,2.2,0.078,,-0.3,-0.3,-0.6,0.5
Patrick Patterson,28,82,1270,10.0,0.555,0.643,0.17300000000000001,2.7,14.6,8.4,6.1,1.9,1.6,10.3,10.8,,1.2,1.4,2.6,0.098,,-1.2,1.0,-0.2,0.6
Corey Brewer,24,75,1134,9.0,0.5670000000000001,0.759,0.158,2.5,8.9,5.6,3.4,1.7,0.6,7.4,12.7,,1.3,1.0,2.2,0.094,,-1.9,0.4,-1.5,0.1
Andre Roberson,26,39,1037,10.9,0.5429999999999999,0.222,0.235,7.8,12.2,9.9,6.0,2.2,3.1,14.4,8.6,,0.8,1.3,2.2,0.1,,-1.9,1.8,-0.1,0.5
Josh Huestis,26,69,982,5.4,0.41700000000000004,0.632,0.11,4.6,13.9,9.1,2.7,0.8,4.0,12.0,9.5,,-0.5,1.0,0.5,0.024,,-3.9,0.0,-3.9,-0.5
Terrance Ferguson,19,61,763,7.4,0.545,0.71,0.059000000000000004,2.7,4.2,3.4,3.4,1.6,1.2,6.0,10.4,,0.7,0.5,1.2,0.077,,-3.2,-0.1,-3.3,-0.3
Corey Brewer,31,18,514,14.2,0.565,0.465,0.271,4.2,9.2,6.6,6.7,3.7,1.1,6.4,14.4,,0.9,0.7,1.6,0.15,,-1.2,2.3,1.1,0.4
Dakari Johnson,22,31,161,16.4,0.575,0.0,0.513,10.7,12.8,11.7,7.2,1.8,4.5,5.9,13.5,,0.4,0.2,0.6,0.17800000000000002,,-1.2,0.9,-0.3,0.1
Nick Collison,37,15,75,13.2,0.627,0.0,0.684,10.0,19.9,14.8,8.2,0.0,0.0,22.1,18.2,,0.1,0.0,0.1,0.064,,-2.3,-1.9,-4.2,0.0
Kyle Singler,29,12,59,5.9,0.43,0.23800000000000002,0.619,1.8,17.5,9.4,4.8,0.8,0.0,10.1,21.6,,-0.1,0.0,0.0,-0.031,,-5.0,-1.6,-6.7,-0.1
Daniel Hamilton,22,6,28,18.2,0.545,0.455,0.0,0.0,20.5,9.9,44.2,1.8,0.0,15.4,19.9,,0.1,0.0,0.1,0.16899999999999998,,1.0,1.3,2.3,0.0
PJ Dozier,21,2,3,-5.0,0.5,0.0,0.0,0.0,38.3,18.5,0.0,0.0,0.0,33.3,42.9,,0.0,0.0,0.0,-0.40399999999999997,,-17.7,-2.7,-20.4,0.0
