PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
John Wall,24,79,79,2837,6.6,14.8,0.445,0.8,2.8,0.3,5.8,12.0,0.478,3.6,4.6,0.785,0.5,4.2,4.6,10.1,1.8,0.6,3.9,2.3,17.6
Marcin Gortat,30,82,82,2453,6.4,11.4,0.5660000000000001,0.0,0.0,0.0,6.4,11.3,0.569,1.8,2.6,0.703,2.6,7.9,10.5,1.4,0.7,1.6,1.5,2.8,14.7
Bradley Beal,21,63,59,2107,6.2,14.5,0.42700000000000005,1.8,4.4,0.409,4.4,10.1,0.434,2.2,2.8,0.7829999999999999,1.0,3.1,4.1,3.3,1.3,0.3,2.1,2.3,16.4
Paul Pierce,37,73,73,1914,5.5,12.3,0.447,2.2,5.7,0.389,3.3,6.6,0.496,3.1,3.9,0.7809999999999999,0.8,4.7,5.5,2.7,0.9,0.5,1.7,3.0,16.3
Andre Miller,32,67,58,1693,6.5,12.8,0.511,0.0,0.1,0.2,6.5,12.7,0.513,2.6,4.3,0.604,1.8,5.5,7.3,2.6,1.4,0.5,2.6,3.8,15.7
Rasual Butler,35,75,1,1505,5.2,12.4,0.42200000000000004,2.2,5.6,0.387,3.0,6.7,0.45,1.3,1.6,0.7909999999999999,0.6,4.1,4.7,1.5,0.7,0.5,1.1,2.3,13.9
Otto Porter,21,74,13,1432,4.4,9.8,0.45,0.9,2.6,0.337,3.5,7.2,0.491,1.5,2.0,0.7340000000000001,1.8,3.8,5.6,1.6,1.1,0.8,1.3,2.4,11.2
Kris Humphries,29,64,17,1345,5.6,11.9,0.473,0.0,0.2,0.0,5.6,11.8,0.48100000000000004,2.3,3.1,0.7440000000000001,3.2,8.0,11.1,1.5,0.9,0.7,1.2,3.5,13.6
Kevin Séraphin,25,79,0,1235,6.7,13.1,0.513,0.0,0.1,0.0,6.7,13.1,0.516,1.7,2.4,0.7070000000000001,2.5,5.9,8.4,1.7,0.3,1.7,2.9,5.7,15.2
Drew Gooden,33,51,7,864,4.6,11.5,0.39899999999999997,1.0,2.5,0.39,3.6,9.0,0.401,1.4,1.8,0.773,3.0,6.3,9.3,2.0,0.9,0.4,1.2,3.8,11.5
Garrett Temple,28,52,18,735,3.3,8.3,0.4,1.6,4.3,0.375,1.7,4.0,0.42700000000000005,1.7,2.4,0.7290000000000001,1.2,3.2,4.4,2.7,2.1,0.4,1.7,3.7,10.0
Andre Miller,38,51,0,631,4.4,8.1,0.542,0.1,0.5,0.125,4.3,7.6,0.5670000000000001,1.6,2.2,0.718,1.2,3.2,4.4,8.2,0.8,0.1,2.6,3.2,10.4
Ramon Sessions,28,28,3,546,4.1,10.0,0.41100000000000003,0.9,2.1,0.406,3.2,7.8,0.41200000000000003,4.5,5.6,0.812,0.7,4.3,4.9,5.7,1.1,0.0,2.3,1.8,13.6
Martell Webster,28,32,0,352,2.5,9.3,0.264,1.0,4.4,0.233,1.4,4.9,0.292,4.9,6.5,0.75,1.0,3.7,4.7,1.7,0.7,0.1,2.3,2.5,10.8
DeJuan Blair,25,29,0,180,5.2,11.4,0.456,0.0,0.0,,5.2,11.4,0.456,0.8,1.2,0.667,3.2,8.0,11.2,0.6,1.4,0.2,2.6,8.2,11.2
Will Bynum,32,7,0,67,5.4,16.7,0.32299999999999995,0.0,4.8,0.0,5.4,11.8,0.455,1.1,2.1,0.5,1.1,2.1,3.2,9.7,0.5,0.5,4.3,4.8,11.8
Glen Rice,24,5,0,43,2.5,12.6,0.2,0.8,5.9,0.14300000000000002,1.7,6.7,0.25,3.3,5.0,0.667,1.7,1.7,3.3,1.7,0.0,0.0,1.7,9.2,9.2
Toure' Murry,25,4,0,17,4.2,8.5,0.5,0.0,0.0,,4.2,8.5,0.5,4.2,4.2,1.0,2.1,0.0,2.1,2.1,2.1,0.0,8.5,4.2,12.7
