Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,8,DEN,Denver Nuggets,Jamal Murray,22,19,19,753,186,368,0.5,62,137,0.45,124,231,0.54,0.59,70,78,0.9,20,72,92,126,18,6,53,42,504,2089
2020,8,DEN,Denver Nuggets,Nikola Jokic,24,19,19,694,178,343,0.52,42,98,0.43,136,245,0.56,0.58,66,79,0.84,37,150,187,109,20,15,62,68,464,1521
2020,8,DEN,Denver Nuggets,Jerami Grant,25,19,16,653,71,175,0.41,31,95,0.33,40,80,0.5,0.49,48,54,0.89,8,55,63,25,11,15,25,59,221,1084
2020,8,DEN,Denver Nuggets,Paul Millsap,34,19,19,459,47,118,0.4,15,44,0.34,32,74,0.43,0.46,43,54,0.8,26,63,89,23,12,9,25,49,152,2002
2020,8,DEN,Denver Nuggets,Monte Morris,24,19,4,406,66,133,0.5,12,40,0.3,54,93,0.58,0.54,28,34,0.82,4,25,29,52,12,2,10,20,172,2054
2020,8,DEN,Denver Nuggets,Gary Harris,25,14,12,379,34,90,0.38,19,52,0.36,15,38,0.4,0.48,17,22,0.77,7,21,28,24,16,4,21,45,104,1201
2020,8,DEN,Denver Nuggets,Torrey Craig,29,19,3,375,33,78,0.42,11,42,0.26,22,36,0.61,0.49,9,13,0.69,13,49,62,13,7,7,9,44,86,623
2020,8,DEN,Denver Nuggets,Mason Plumlee,29,19,0,206,19,39,0.49,0,1,0.0,19,38,0.5,0.49,8,12,0.67,31,30,61,25,4,8,11,40,46,2319
2020,8,DEN,Denver Nuggets,PJ Dozier,23,12,0,125,14,33,0.42,2,8,0.25,12,25,0.48,0.46,8,14,0.57,2,16,18,12,2,2,8,13,38,777
2020,8,DEN,Denver Nuggets,Troy Daniels,28,6,0,30,6,12,0.5,3,6,0.5,3,6,0.5,0.62,1,2,0.5,1,2,3,2,0,0,0,2,16,667
2020,8,DEN,Denver Nuggets,Keita Bates-Diop,24,5,0,24,1,5,0.2,0,0,,1,5,0.2,0.2,1,2,0.5,3,3,6,1,0,0,0,0,3,185
2020,8,DEN,Denver Nuggets,Bol Bol,20,4,0,21,5,9,0.56,2,3,0.67,3,6,0.5,0.67,7,8,0.88,3,2,5,0,2,2,2,1,19,281
2020,8,DEN,Denver Nuggets,Tyler Cook,22,1,0,4,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,0,0,0,597
2020,8,DEN,Denver Nuggets,Noah Vonleh,24,1,0,3,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,2978
