Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,13,LAC,Los Angeles Clippers,Kawhi Leonard,28,13,13,511,131,268,0.49,24,73,0.33,107,195,0.55,0.53,81,94,0.86,24,97,121,72,30,11,33,29,367,1733
2020,13,LAC,Los Angeles Clippers,Paul George,29,13,13,479,88,221,0.4,37,111,0.33,51,110,0.46,0.48,50,55,0.91,14,65,79,49,19,7,40,49,263,1019
2020,13,LAC,Los Angeles Clippers,Marcus Morris,30,13,13,388,56,111,0.5,28,59,0.48,28,52,0.54,0.63,13,14,0.93,11,52,63,21,11,1,9,39,153,2052
2020,13,LAC,Los Angeles Clippers,Lou Williams,33,13,0,341,62,146,0.42,12,51,0.24,50,95,0.53,0.47,30,37,0.81,7,34,41,55,10,2,21,18,166,3157
2020,13,LAC,Los Angeles Clippers,Ivica Zubac,22,13,13,320,44,78,0.56,0,0,,44,78,0.56,0.56,30,37,0.81,31,62,93,8,2,10,12,34,118,3278
2020,13,LAC,Los Angeles Clippers,Montrezl Harrell,26,13,0,243,47,82,0.57,1,5,0.2,46,77,0.6,0.58,41,68,0.6,11,27,38,5,5,7,12,28,136,1193
2020,13,LAC,Los Angeles Clippers,Landry Shamet,22,13,4,243,24,59,0.41,15,42,0.36,9,17,0.53,0.53,5,7,0.71,0,22,22,17,6,3,13,18,68,2604
2020,13,LAC,Los Angeles Clippers,JaMychal Green,29,13,0,222,31,55,0.56,10,23,0.44,21,32,0.66,0.66,7,9,0.78,13,36,49,7,2,3,5,29,79,1104
2020,13,LAC,Los Angeles Clippers,Reggie Jackson,29,12,1,170,21,48,0.44,17,32,0.53,4,16,0.25,0.62,0,0,,2,19,21,11,2,1,5,18,59,1415
2020,13,LAC,Los Angeles Clippers,Patrick Beverley,31,8,8,166,20,39,0.51,8,22,0.36,12,17,0.71,0.62,2,4,0.5,9,24,33,19,8,3,7,31,50,235
2020,13,LAC,Los Angeles Clippers,Terance Mann,23,13,0,27,2,5,0.4,0,2,0.0,2,3,0.67,0.4,0,0,,0,7,7,1,1,0,2,4,4,1827
2020,13,LAC,Los Angeles Clippers,Rodney McGruder,28,5,0,16,3,5,0.6,2,3,0.67,1,2,0.5,0.8,0,0,,1,3,4,2,0,0,0,0,8,1934
2020,13,LAC,Los Angeles Clippers,Patrick Patterson,30,2,0,10,3,3,1.0,3,3,1.0,0,0,,1.5,0,0,,0,1,1,4,0,0,0,1,9,2257
2020,13,LAC,Los Angeles Clippers,Amir Coffey,22,3,0,7,0,3,0.0,0,1,0.0,0,2,0.0,0.0,2,2,1.0,0,0,0,4,1,0,0,0,2,557
2020,13,LAC,Los Angeles Clippers,Joakim Noah,34,2,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,2148
