Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1990,21.0,CLE,NBA,SF,75.0,1339.0,11.9,0.525,0.016,0.367,6.9,12.5,9.7,5.7,1.2,1.2,11.7,19.0,,0.9,1.3,2.2,0.078,,-3.0,-0.6,-3.6,-0.6
1991,22.0,CLE,NBA,SF,74.0,1485.0,12.0,0.555,0.008,0.287,6.1,10.5,8.3,8.4,0.9,1.0,14.3,19.4,,0.7,0.9,1.6,0.052,,-1.8,-1.5,-3.4,-0.5
1992,23.0,TOT,NBA,SF,42.0,431.0,10.8,0.501,0.023,0.383,8.1,13.6,10.8,9.0,1.4,1.0,16.2,18.1,,0.0,0.4,0.3,0.036,,-2.6,-1.0,-3.5,-0.2
1992,23.0,CLE,NBA,SF,6.0,50.0,10.4,0.555,0.0,0.8,4.6,8.6,6.7,7.8,3.0,0.0,12.9,13.5,,0.0,0.1,0.1,0.096,,-2.7,0.9,-1.8,0.0
1992,23.0,LAL,NBA,SF,36.0,381.0,10.8,0.496,0.025,0.347,8.5,14.3,11.4,9.2,1.2,1.1,16.6,18.7,,-0.1,0.3,0.2,0.029,,-2.6,-1.2,-3.8,-0.2
1993,24.0,NJN,NBA,SF,77.0,1186.0,11.2,0.523,0.015,0.296,8.1,13.3,10.7,6.2,0.8,1.3,13.0,15.2,,0.9,1.3,2.2,0.088,,-1.9,-0.2,-2.1,0.0
1994,25.0,DAL,NBA,SF,1.0,10.0,10.8,1.042,0.0,1.0,0.0,12.1,5.6,0.0,0.0,0.0,0.0,6.1,,0.0,0.0,0.0,0.183,,-0.8,0.0,-0.9,0.0
1995,26.0,HOU,NBA,SF,41.0,814.0,12.4,0.619,0.017,0.356,9.5,16.8,13.3,5.5,0.7,1.2,12.6,12.7,,1.3,0.8,2.1,0.123,,-1.6,-0.8,-2.4,-0.1
1996,27.0,HOU,NBA,PF,82.0,2019.0,13.7,0.568,0.014,0.27,7.7,16.8,12.4,7.0,1.2,1.3,13.1,15.9,,2.2,2.1,4.2,0.101,,-1.2,-0.4,-1.6,0.2
1997,28.0,TOT,NBA,SF,70.0,757.0,11.3,0.552,0.039,0.455,6.6,17.1,11.9,5.7,0.6,2.2,9.3,12.4,,1.0,0.6,1.6,0.101,,-1.6,0.0,-1.6,0.1
1997,28.0,PHO,NBA,SF,10.0,83.0,11.6,0.551,0.0,0.423,4.3,18.2,11.3,7.6,0.0,1.8,11.5,18.9,,0.1,0.0,0.1,0.075,,-3.1,-0.4,-3.5,0.0
1997,28.0,MIL,NBA,SF,60.0,674.0,11.3,0.552,0.047,0.461,6.9,17.0,12.0,5.4,0.7,2.2,8.9,11.6,,0.9,0.5,1.5,0.104,,-1.4,0.1,-1.4,0.1
1998,29.0,ATL,NBA,SF,77.0,1202.0,10.5,0.472,0.022,0.234,5.8,11.9,9.0,7.7,1.0,0.8,11.1,17.8,,0.5,0.9,1.4,0.056,,-2.3,-1.2,-3.4,-0.4
1999,30.0,CHH,NBA,PF,48.0,1192.0,11.6,0.51,0.107,0.158,3.7,13.1,8.6,8.9,0.7,1.2,8.7,17.4,,0.9,0.7,1.6,0.066,,-1.1,-1.2,-2.4,-0.1
2001,32.0,TOT,NBA,SF,26.0,339.0,9.7,0.464,0.032,0.358,2.6,15.7,9.0,5.3,1.4,1.5,6.8,15.5,,0.1,0.2,0.4,0.05,,-2.9,-0.5,-3.5,-0.1
2001,32.0,GSW,NBA,SF,6.0,74.0,13.4,0.492,0.1,0.5,4.0,23.4,12.9,10.9,2.1,1.0,7.6,15.1,,0.1,0.1,0.2,0.098,,-2.3,1.1,-1.2,0.0
2001,32.0,CLE,NBA,SF,20.0,265.0,8.7,0.456,0.013,0.32,2.2,13.5,7.9,3.7,1.2,1.7,6.6,15.6,,0.0,0.2,0.2,0.036,,-3.1,-1.0,-4.1,-0.1
2002,33.0,SAC,NBA,SF,18.0,92.0,10.1,0.377,0.0,0.074,11.8,26.2,19.2,9.1,1.1,2.9,15.2,15.6,,-0.1,0.2,0.1,0.052,,-3.6,0.8,-2.8,0.0
