PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Deron Williams,23,12,12,513,6.3,12.8,0.49200000000000005,2.0,3.9,0.5,4.4,8.9,0.488,3.6,4.6,0.773,1.1,1.9,3.0,8.4,0.5,0.3,2.6,2.5,18.2
Mehmet Okur,28,12,12,462,5.1,12.2,0.423,1.5,4.0,0.373,3.7,8.2,0.44799999999999995,2.6,3.4,0.773,2.6,8.3,11.0,1.8,0.6,0.6,1.5,2.9,14.4
Carlos Boozer,26,12,12,441,6.2,14.9,0.415,0.0,0.0,,6.2,14.9,0.415,3.3,4.6,0.7140000000000001,3.4,8.6,12.0,2.8,0.5,0.2,2.9,3.8,15.7
Andrei Kirilenko,26,12,12,387,4.7,10.6,0.447,0.5,2.0,0.22699999999999998,4.3,8.6,0.5,2.3,3.3,0.7140000000000001,1.4,2.4,3.8,2.8,1.7,1.9,1.7,4.3,12.3
Ronnie Brewer,22,12,12,305,6.0,11.6,0.52,0.1,0.7,0.16699999999999998,5.9,10.9,0.5429999999999999,2.2,3.0,0.76,2.0,2.5,4.5,2.2,1.4,0.5,0.5,3.4,14.4
Kyle Korver,26,12,0,259,4.2,10.1,0.41100000000000003,1.5,5.3,0.289,2.6,4.9,0.5429999999999999,3.2,3.5,0.92,0.7,2.9,3.6,1.0,0.6,1.1,1.1,3.9,13.1
Paul Millsap,22,12,0,210,5.5,10.6,0.516,0.0,0.2,0.0,5.5,10.5,0.525,2.2,4.3,0.52,3.9,4.1,8.1,0.7,1.2,2.7,1.5,6.3,13.2
Matt Harpring,31,12,0,209,4.3,10.9,0.397,0.2,0.5,0.33299999999999996,4.1,10.3,0.4,4.8,6.0,0.8,2.9,2.9,5.9,1.4,1.2,0.7,1.9,6.0,13.6
Ronnie Price,24,12,0,68,5.3,16.4,0.32299999999999995,1.6,7.4,0.214,3.7,9.0,0.41200000000000003,5.3,6.9,0.769,0.5,1.6,2.1,5.8,3.2,1.1,3.2,3.2,17.5
C.J. Miles,20,7,0,26,6.9,19.4,0.35700000000000004,2.8,11.1,0.25,4.2,8.3,0.5,0.0,0.0,,1.4,5.5,6.9,0.0,2.8,0.0,2.8,5.5,16.6
Jarron Collins,29,5,0,20,0.0,5.4,0.0,0.0,0.0,,0.0,5.4,0.0,0.0,0.0,,5.4,5.4,10.8,1.8,1.8,1.8,0.0,3.6,0.0
Jason Hart,29,2,0,6,6.0,12.0,0.5,0.0,6.0,0.0,6.0,6.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
