PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Ty Lawson,24,7,242,23.2,0.5670000000000001,0.257,0.174,1.7,5.7,3.8,30.5,1.5,0.3,6.4,22.7,,1.0,0.0,1.0,0.196,,5.9,0.5,6.4,0.5
Arron Afflalo,26,7,229,10.9,0.47100000000000003,0.27,0.203,2.2,8.7,5.5,12.4,1.2,0.6,10.0,17.2,,0.2,0.0,0.2,0.042,,-1.0,-0.6,-1.6,0.0
Danilo Gallinari,23,7,222,13.4,0.45,0.245,0.255,4.2,12.1,8.2,11.8,1.2,1.3,7.9,22.5,,0.2,0.1,0.3,0.061,,0.0,-0.8,-0.8,0.1
Andre Miller,35,7,200,18.4,0.496,0.096,0.205,7.2,12.4,9.8,32.5,2.4,0.4,17.6,21.2,,0.3,0.1,0.5,0.109,,1.8,0.9,2.7,0.2
Kenneth Faried,22,7,192,18.0,0.5589999999999999,0.0,0.2,13.4,23.2,18.4,3.3,1.4,3.0,17.7,18.1,,0.2,0.2,0.5,0.121,,-0.2,-0.5,-0.7,0.1
JaVale McGee,24,7,181,20.3,0.466,0.0,0.491,13.1,24.1,18.7,4.1,1.5,8.7,5.8,16.6,,0.3,0.3,0.6,0.159,,0.8,2.1,2.9,0.2
Al Harrington,31,7,163,10.4,0.41700000000000004,0.467,0.2,4.4,14.0,9.3,5.6,1.0,0.4,3.5,22.8,,0.0,0.1,0.1,0.035,,0.1,-2.1,-2.0,0.0
Corey Brewer,25,7,116,18.7,0.504,0.37,0.14800000000000002,5.3,6.8,6.1,8.6,3.2,1.2,3.4,22.5,,0.3,0.1,0.4,0.146,,2.1,1.7,3.8,0.2
Timofey Mozgov,25,7,99,11.9,0.491,0.0,0.32,10.4,13.0,11.7,4.5,1.1,4.3,14.9,14.9,,0.1,0.1,0.1,0.06,,-3.6,0.4,-3.2,0.0
Kosta Koufos,22,3,26,2.1,0.33299999999999996,0.0,0.0,15.8,26.7,21.3,0.0,0.0,2.7,50.0,10.1,,-0.1,0.0,0.0,-0.07200000000000001,,-9.0,-2.3,-11.3,-0.1
Jordan Hamilton,21,2,5,24.9,0.667,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,25.0,35.1,,0.0,0.0,0.0,0.013999999999999999,,-3.0,6.1,3.1,0.0
Julyan Stone,23,2,5,33.2,0.5,0.0,0.0,20.6,0.0,10.1,66.6,0.0,0.0,0.0,17.6,,0.0,0.0,0.0,0.321,,12.3,0.0,12.3,0.0
