PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Anthony Parker,31,6,6,240,5.8,13.8,0.419,1.8,4.4,0.4,4.0,9.3,0.429,6.9,8.7,0.795,0.7,6.5,7.1,1.3,2.0,0.4,1.6,4.0,20.2,,113,107
Chris Bosh,22,6,6,222,8.7,21.9,0.396,0.2,1.2,0.2,8.4,20.7,0.40700000000000003,7.7,9.1,0.8420000000000001,1.7,11.3,13.0,3.6,1.2,2.6,2.9,4.6,25.2,,98,103
Morris Peterson,29,6,2,183,4.4,8.5,0.517,1.8,3.5,0.5,2.6,5.0,0.529,1.5,1.8,0.833,1.5,6.4,7.9,0.6,0.6,0.6,1.8,5.8,12.0,,112,110
Andrea Bargnani,21,6,3,181,6.5,13.6,0.478,2.1,5.0,0.41200000000000003,4.4,8.6,0.517,4.4,5.6,0.789,0.9,6.2,7.1,1.8,1.5,0.9,2.1,4.7,19.5,,113,108
Jorge Garbajosa,25,6,1,146,12.8,25.2,0.507,1.1,4.4,0.25,11.7,20.8,0.561,1.8,2.2,0.833,0.7,2.9,3.7,11.7,1.8,0.0,5.5,4.4,28.5,,103,110
T.J. Ford,23,6,5,136,14.5,29.8,0.48700000000000004,2.0,3.9,0.5,12.6,25.9,0.485,6.7,8.2,0.81,2.0,2.0,3.9,9.4,2.7,0.8,5.5,2.7,37.7,,107,108
Joey Graham,24,6,3,109,2.9,10.3,0.28600000000000003,0.0,0.5,0.0,2.9,9.8,0.3,2.0,2.4,0.8,0.5,9.3,9.8,1.0,2.0,0.0,2.9,5.9,7.8,,62,106
Rasho Nesterović,30,5,4,71,5.3,11.3,0.467,0.0,0.0,,5.3,11.3,0.467,2.3,2.3,1.0,7.5,9.8,17.3,2.3,0.0,1.5,3.0,3.0,12.8,,108,108
Kris Humphries,21,6,0,69,2.3,7.0,0.33299999999999996,0.0,0.0,,2.3,7.0,0.33299999999999996,2.3,6.2,0.375,5.4,7.7,13.2,0.8,0.8,1.5,2.3,8.5,7.0,,84,107
Juan Dixon,28,6,0,63,6.8,17.8,0.381,1.7,6.8,0.25,5.1,11.0,0.462,0.0,0.0,,0.0,3.4,3.4,2.5,5.9,0.0,8.5,5.1,15.3,,60,101
Luke Jackson,25,3,0,11,0.0,0.0,,0.0,0.0,,0.0,0.0,,29.1,29.1,1.0,4.9,19.4,24.3,4.9,4.9,0.0,4.9,14.6,29.1,,179,93
Darrick Martin,35,2,0,8,0.0,13.3,0.0,0.0,13.3,0.0,0.0,0.0,,13.3,13.3,1.0,0.0,6.7,6.7,13.3,0.0,0.0,0.0,0.0,13.3,,102,112
