NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
33,Alvan Adams,C,6-9,210,1954-07-19,US,7,Oklahoma
45,Jeff Cook,PF,6-10,215,1956-10-21,US,3,Idaho State University
6,Walter Davis,SG,6-6,193,1954-09-09,US,5,UNC
53,James Edwards,C,7-0,225,1955-11-22,US,5,Washington
11,Johnny High,SG,6-3,185,1957-04-25,US,2,Nevada
24,Dennis Johnson,PG,6-4,185,1954-09-18,US,6,Pepperdine
50,Joel Kramer,C,6-7,203,1955-11-30,US,4,San Diego State
20,Maurice Lucas,PF,6-9,215,1952-02-18,US,8,Marquette
4,Kyle Macy,PG,6-3,175,1957-04-09,US,2,"Purdue, Kentucky"
22,Larry Nance,PF,6-10,205,1959-02-12,US,1,Clemson
32,Charles Pittman,PF,6-8,220,1958-03-23,US,R,Maryland
14,Alvin Scott,SF,6-7,185,1955-09-14,US,5,Oral Roberts
40,David Thirdkill,SF,6-7,195,1960-04-12,US,R,Bradley
7,Rory White,SF,6-8,210,1959-08-16,US,R,University of South Alabama
