PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Reggie Lewis,25,11,11,462,10.4,21.3,0.48700000000000004,0.0,0.4,0.0,10.4,20.8,0.49700000000000005,6.1,7.4,0.8240000000000001,2.0,5.4,7.4,3.5,1.3,0.7,2.2,3.6,26.8,,114,115
Larry Bird,34,10,10,396,7.9,19.3,0.408,0.4,2.7,0.14300000000000002,7.5,16.7,0.45,5.6,6.5,0.863,1.0,8.1,9.2,8.3,1.7,0.4,2.4,3.6,21.7,,108,112
Kevin McHale,33,11,1,376,10.4,19.8,0.527,0.8,1.5,0.545,9.6,18.3,0.526,8.8,10.7,0.825,2.4,7.2,9.6,2.7,0.7,1.9,1.9,5.6,30.5,,128,113
Brian Shaw,24,11,11,316,7.5,15.9,0.47,0.2,0.5,0.33299999999999996,7.3,15.5,0.474,4.1,4.8,0.867,1.3,4.8,6.1,8.1,1.6,0.2,4.0,5.4,19.3,,105,115
Robert Parish,37,10,10,296,9.9,16.5,0.598,0.0,0.0,,9.9,16.5,0.598,7.1,10.4,0.6890000000000001,5.6,10.0,15.6,1.0,1.4,1.2,2.7,5.8,26.9,,125,111
Dee Brown,22,11,0,284,9.4,19.1,0.491,0.0,0.9,0.0,9.4,18.3,0.515,5.0,6.0,0.8240000000000001,1.6,6.4,8.0,7.3,2.0,1.1,3.9,5.7,23.8,,107,112
Kevin Gamble,25,11,11,238,6.1,12.7,0.483,0.0,0.0,,6.1,12.7,0.483,1.7,2.5,0.667,0.6,2.1,2.8,4.0,0.8,0.4,1.5,5.1,14.0,,105,118
Ed Pinckney,27,11,0,170,4.7,6.2,0.762,0.0,0.0,,4.7,6.2,0.762,5.0,6.2,0.81,6.8,5.0,11.8,0.6,1.8,0.6,0.6,5.0,14.5,,168,114
Derek Smith,29,10,0,86,5.3,12.3,0.429,0.0,0.6,0.0,5.3,11.7,0.45,6.4,8.2,0.7859999999999999,1.2,4.1,5.3,2.9,1.8,0.6,4.7,11.7,17.0,,93,114
Joe Kleine,29,5,1,31,6.5,14.6,0.444,0.0,0.0,,6.5,14.6,0.444,0.0,0.0,,8.1,9.7,17.9,1.6,0.0,0.0,3.2,11.4,13.0,,98,114
Michael Smith,25,2,0,6,8.4,16.8,0.5,0.0,8.4,0.0,8.4,8.4,1.0,0.0,0.0,,0.0,0.0,0.0,8.4,0.0,0.0,0.0,16.8,16.8,,121,121
Stojko Vranković,27,1,0,4,12.6,12.6,1.0,0.0,0.0,,12.6,12.6,1.0,0.0,12.6,0.0,0.0,25.2,25.2,0.0,0.0,0.0,12.6,25.2,25.2,,58,102
