SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2015,30,WAS,Bradley Beal,21,10,10,418,9.8,24.3,0.4,2.8,7.6,0.36,7.0,16.6,0.42,5.9,7.2,0.83,1.7,5.0,6.7,5.6,1.9,0.8,3.2,2.3,28.4,,107,103
2015,30,WAS,Otto Porter,21,10,0,331,6.0,13.5,0.44,1.8,4.9,0.38,4.1,8.6,0.48,1.5,3.2,0.48,3.7,8.6,12.3,2.8,1.8,0.3,0.9,2.5,15.3,,115,101
2015,30,WAS,Marcin Gortat,30,10,10,307,8.9,14.2,0.63,0.0,0.0,,8.9,14.2,0.63,2.6,4.0,0.67,4.5,10.1,14.5,3.6,1.0,1.8,2.6,4.8,20.5,,122,100
2015,30,WAS,Paul Pierce,37,10,10,298,8.2,16.9,0.48,5.6,10.7,0.52,2.6,6.1,0.42,2.9,3.4,0.85,0.0,7.2,7.2,1.5,1.0,1.2,1.7,5.6,24.9,,125,103
2015,30,WAS,John Wall,24,7,7,273,8.0,20.4,0.39,0.6,3.2,0.18,7.4,17.3,0.43,6.1,7.2,0.85,0.9,5.2,6.1,15.4,1.9,1.9,5.0,2.4,22.7,,105,102
2015,30,WAS,Nene Hilario,32,10,10,257,6.7,15.0,0.45,0.0,0.0,,6.7,15.0,0.45,2.2,4.5,0.48,4.9,8.1,13.0,3.0,1.8,0.6,2.8,6.3,15.6,,97,101
2015,30,WAS,Ramon Sessions,28,10,3,218,6.1,16.3,0.37,2.3,5.8,0.4,3.7,10.5,0.36,3.0,4.4,0.68,0.5,5.1,5.6,5.4,0.9,0.2,2.3,3.3,17.5,,100,106
2015,30,WAS,Drew Gooden,33,10,0,178,6.6,17.4,0.38,3.4,7.4,0.46,3.1,10.0,0.31,2.9,3.7,0.77,3.7,12.0,15.7,2.3,0.6,2.9,4.0,6.0,19.4,,96,99
2015,30,WAS,Kevin Seraphin,25,6,0,72,10.6,21.8,0.48,0.0,0.0,,10.6,21.8,0.48,2.1,4.2,0.5,2.1,11.3,13.4,1.4,1.4,0.7,2.8,7.0,23.3,,93,100
2015,30,WAS,Will Bynum,32,3,0,31,11.5,22.9,0.5,1.6,3.3,0.5,9.8,19.6,0.5,6.5,8.2,0.8,3.3,1.6,4.9,4.9,3.3,1.6,8.2,9.8,31.1,,97,101
2015,30,WAS,Garrett Temple,28,4,0,26,2.0,11.7,0.17,0.0,5.9,0.0,2.0,5.9,0.33,9.8,15.6,0.62,2.0,3.9,5.9,2.0,3.9,0.0,5.9,7.8,13.7,,69,100
2015,30,WAS,Rasual Butler,35,2,0,7,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,,0.0,7.2,7.2,7.2,0.0,0.0,0.0,14.5,0.0,,55,106
2015,30,WAS,Kris Humphries,29,1,0,5,10.1,10.1,1.0,0.0,0.0,,10.1,10.1,1.0,0.0,0.0,,0.0,30.4,30.4,0.0,0.0,0.0,0.0,10.1,20.3,,200,92
2015,30,WAS,Martell Webster,28,1,0,4,12.7,25.4,0.5,0.0,12.7,0.0,12.7,12.7,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,,100,111
