Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,22,ORL,Orlando Magic,Anfernee Hardaway,27,4,4,41.8,5.0,14.3,0.35,1.5,3.3,0.46,3.5,11.0,0.32,0.4,7.5,9.8,0.77,2.3,2.8,5.0,5.5,2.3,0.3,3.0,3.3,19.0,1179
1999,22,ORL,Orlando Magic,Darrell Armstrong,30,4,4,40.8,4.3,11.5,0.37,2.3,6.0,0.38,2.0,5.5,0.36,0.47,4.0,4.0,1.0,1.5,3.5,5.0,6.3,2.3,0.0,6.3,4.0,14.8,109
1999,22,ORL,Orlando Magic,Nick Anderson,31,4,4,38.0,7.3,19.8,0.37,2.8,10.5,0.26,4.5,9.3,0.49,0.44,3.5,4.8,0.74,1.8,5.0,6.8,2.3,2.3,0.0,2.5,3.0,20.8,80
1999,22,ORL,Orlando Magic,Horace Grant,33,4,4,32.0,2.8,7.5,0.37,0.0,0.0,,2.8,7.5,0.37,0.37,1.3,2.0,0.62,3.5,3.5,7.0,1.3,0.5,0.5,0.5,3.0,6.8,1083
1999,22,ORL,Orlando Magic,Isaac Austin,29,4,4,28.0,2.3,5.8,0.39,0.0,0.5,0.0,2.3,5.3,0.43,0.39,2.0,3.0,0.67,1.8,2.3,4.0,2.0,1.0,0.8,2.0,3.5,6.5,121
1999,22,ORL,Orlando Magic,Bo Outlaw,27,4,0,20.8,1.5,2.5,0.6,0.0,0.0,,1.5,2.5,0.6,0.6,1.5,3.3,0.46,0.8,3.0,3.8,0.5,0.3,2.0,1.5,2.3,4.5,2219
1999,22,ORL,Orlando Magic,Matt Harpring,22,4,0,20.5,3.0,6.5,0.46,0.3,1.3,0.2,2.8,5.3,0.52,0.48,2.0,2.8,0.73,1.8,3.3,5.0,1.8,0.3,0.0,1.3,2.3,8.3,1192
1999,22,ORL,Orlando Magic,Derek Strong,30,1,0,16.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2776
1999,22,ORL,Orlando Magic,Michael Doleac,21,4,0,10.8,1.3,4.5,0.28,0.0,0.3,0.0,1.3,4.3,0.29,0.28,1.8,2.3,0.78,1.3,1.8,3.0,0.0,0.0,0.3,0.8,1.5,4.3,755
1999,22,ORL,Orlando Magic,Danny Schayes,39,1,0,8.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568
1999,22,ORL,Orlando Magic,Dominique Wilkins,39,1,0,3.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3119
1999,22,ORL,Orlando Magic,B.J. Armstrong,31,2,0,1.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,107
