Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,6,CLE,Cleveland Cavaliers,Dahntay Jones,35,1,0,42.0,6.0,14.0,0.43,1.0,2.0,0.5,5.0,12.0,0.42,0.46,0.0,0.0,,1.0,4.0,5.0,2.0,1.0,2.0,0.0,6.0,13.0,1532
2016,6,CLE,Cleveland Cavaliers,LeBron James,31,76,76,35.6,9.7,18.6,0.52,1.1,3.7,0.31,8.6,14.9,0.57,0.55,4.7,6.5,0.73,1.5,6.0,7.4,6.8,1.4,0.6,3.3,1.9,25.3,1428
2016,6,CLE,Cleveland Cavaliers,Kyrie Irving,23,53,53,31.5,7.4,16.6,0.45,1.6,4.9,0.32,5.8,11.6,0.5,0.5,3.2,3.6,0.88,0.8,2.1,3.0,4.7,1.1,0.3,2.3,2.0,19.6,1386
2016,6,CLE,Cleveland Cavaliers,Kevin Love,27,77,77,31.5,5.3,12.7,0.42,2.1,5.7,0.36,3.3,7.0,0.47,0.5,3.4,4.1,0.82,1.9,8.0,9.9,2.4,0.8,0.5,1.8,2.1,16.0,1779
2016,6,CLE,Cleveland Cavaliers,J.R. Smith,30,77,77,30.7,4.6,11.0,0.42,2.6,6.6,0.4,1.9,4.4,0.44,0.54,0.6,0.9,0.63,0.6,2.3,2.8,1.7,1.1,0.3,0.8,2.6,12.4,2679
2016,6,CLE,Cleveland Cavaliers,Tristan Thompson,24,82,34,27.7,3.0,5.1,0.59,0.0,0.0,,3.0,5.1,0.59,0.59,1.8,3.0,0.62,3.3,5.7,9.0,0.8,0.5,0.6,0.7,2.5,7.8,2876
2016,6,CLE,Cleveland Cavaliers,Matthew Dellavedova,25,76,14,24.6,2.7,6.7,0.4,1.3,3.1,0.41,1.4,3.6,0.4,0.5,0.8,0.9,0.86,0.4,1.7,2.1,4.4,0.6,0.1,1.5,2.3,7.5,727
2016,6,CLE,Cleveland Cavaliers,Iman Shumpert,25,54,5,24.4,2.1,5.6,0.37,0.8,2.7,0.3,1.3,2.9,0.45,0.44,0.7,0.9,0.78,0.6,3.2,3.8,1.7,1.0,0.4,1.1,2.2,5.8,2620
2016,6,CLE,Cleveland Cavaliers,Mo Williams,33,41,14,18.2,3.2,7.4,0.44,0.9,2.5,0.35,2.3,4.9,0.48,0.5,0.9,1.0,0.9,0.1,1.6,1.8,2.4,0.3,0.1,1.4,1.5,8.2,3164
2016,6,CLE,Cleveland Cavaliers,Richard Jefferson,35,74,5,17.9,1.9,4.2,0.46,0.9,2.3,0.38,1.0,1.9,0.55,0.56,0.8,1.2,0.67,0.2,1.5,1.7,0.8,0.4,0.2,0.6,1.7,5.5,1444
2016,6,CLE,Cleveland Cavaliers,Timofey Mozgov,29,76,48,17.4,2.7,4.7,0.56,0.0,0.1,0.14,2.7,4.6,0.57,0.57,0.9,1.3,0.72,1.4,3.0,4.4,0.4,0.3,0.8,0.9,2.1,6.3,2070
2016,6,CLE,Cleveland Cavaliers,Channing Frye,32,26,3,17.2,2.7,6.2,0.44,1.7,4.4,0.38,1.1,1.8,0.6,0.57,0.4,0.5,0.79,0.5,3.1,3.6,1.0,0.3,0.3,0.5,2.2,7.5,967
2016,6,CLE,Cleveland Cavaliers,Anderson Varejao,33,31,0,10.0,1.0,2.5,0.42,0.0,0.0,0.0,1.0,2.4,0.43,0.42,0.5,0.7,0.76,0.8,2.2,2.9,0.6,0.4,0.2,0.5,1.1,2.6,2958
2016,6,CLE,Cleveland Cavaliers,James Jones,35,48,0,9.6,1.2,3.0,0.41,0.9,2.2,0.39,0.4,0.8,0.45,0.55,0.4,0.5,0.81,0.2,0.9,1.0,0.3,0.2,0.2,0.3,1.0,3.7,1547
2016,6,CLE,Cleveland Cavaliers,Jared Cunningham,24,40,3,8.9,0.8,2.3,0.35,0.3,0.8,0.31,0.6,1.5,0.37,0.41,0.8,1.2,0.62,0.1,0.7,0.7,0.5,0.3,0.1,0.5,0.9,2.6,647
2016,6,CLE,Cleveland Cavaliers,Jordan McRae,24,15,1,7.5,1.5,3.5,0.44,0.5,0.7,0.64,1.1,2.7,0.39,0.51,0.6,0.9,0.69,0.1,0.7,0.8,1.0,0.0,0.1,0.6,0.7,4.1,1958
2016,6,CLE,Cleveland Cavaliers,Sasha Kaun,30,25,0,3.8,0.4,0.7,0.53,0.0,0.0,,0.4,0.7,0.53,0.53,0.2,0.4,0.46,0.5,0.6,1.0,0.1,0.2,0.2,0.3,0.4,0.9,1584
2016,6,CLE,Cleveland Cavaliers,Joe Harris,24,5,0,3.0,0.2,0.8,0.25,0.2,0.8,0.25,0.0,0.0,,0.38,0.0,0.0,,0.0,0.6,0.6,0.4,0.0,0.0,0.2,0.2,0.6,1203
