Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,24.0,POR,NBA,SG,3.0,,24.0,2.0,8.0,0.25,0.0,0.0,,2.0,8.0,0.25,0.25,2.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,0.0,1.0,3.0,6.0
1982,26.0,DEN,NBA,SG,3.0,,81.0,6.0,13.0,0.462,0.0,0.0,,6.0,13.0,0.462,0.462,7.0,8.0,0.875,10.0,8.0,18.0,10.0,8.0,1.0,5.0,11.0,19.0
1983,27.0,DEN,NBA,SG,8.0,,300.0,18.0,41.0,0.439,0.0,0.0,,18.0,41.0,0.439,0.439,5.0,8.0,0.625,27.0,51.0,78.0,20.0,12.0,3.0,14.0,21.0,41.0
1984,28.0,DEN,NBA,SG,5.0,,178.0,14.0,25.0,0.56,0.0,0.0,,14.0,25.0,0.56,0.56,5.0,7.0,0.714,20.0,19.0,39.0,8.0,10.0,4.0,8.0,19.0,33.0
1985,29.0,DEN,NBA,SG,15.0,15.0,371.0,27.0,65.0,0.415,0.0,0.0,,27.0,65.0,0.415,0.415,14.0,19.0,0.737,27.0,33.0,60.0,34.0,24.0,3.0,10.0,45.0,68.0
1986,30.0,DEN,NBA,SG,10.0,10.0,276.0,20.0,46.0,0.435,0.0,0.0,,20.0,46.0,0.435,0.435,9.0,14.0,0.643,22.0,31.0,53.0,13.0,16.0,0.0,3.0,34.0,49.0
1987,31.0,DEN,NBA,SG,3.0,0.0,22.0,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.25,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0
1988,32.0,DEN,NBA,SG,11.0,3.0,185.0,11.0,20.0,0.55,0.0,0.0,,11.0,20.0,0.55,0.55,4.0,8.0,0.5,11.0,18.0,29.0,3.0,8.0,0.0,4.0,20.0,26.0
1989,33.0,PHO,NBA,SG,8.0,0.0,79.0,3.0,7.0,0.429,0.0,0.0,,3.0,7.0,0.429,0.429,1.0,2.0,0.5,7.0,8.0,15.0,1.0,5.0,0.0,2.0,11.0,7.0
1990,34.0,DEN,NBA,SF,3.0,0.0,31.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.0,6.0,7.0,2.0,4.0,1.0,1.0,3.0,0.0
