Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,24.0,HOU,NBA,C,7.0,,275.0,9.7,18.1,0.536,0.0,0.1,0.0,9.7,17.9,0.54,4.3,5.6,0.767,5.5,7.2,12.7,0.9,0.5,2.1,2.9,2.4,23.7
1981,25.0,HOU,NBA,C,21.0,,955.0,7.8,16.3,0.479,0.0,0.1,0.0,7.8,16.2,0.481,5.6,7.8,0.712,4.7,6.8,11.5,1.3,0.5,1.3,2.2,2.0,21.2
1982,26.0,HOU,NBA,C,3.0,,136.0,7.7,17.7,0.433,0.0,0.0,,7.7,17.7,0.433,3.7,4.0,0.933,7.4,6.1,13.5,2.6,0.5,0.5,1.6,2.1,19.1
1983,27.0,PHI,NBA,C,13.0,,524.0,8.7,16.1,0.536,0.0,0.1,0.0,8.7,16.1,0.538,5.9,8.2,0.717,4.8,9.3,14.2,1.4,1.3,1.7,2.7,2.7,23.2
1984,28.0,PHI,NBA,C,5.0,,212.0,6.5,14.1,0.458,0.0,0.0,,6.5,14.1,0.458,5.3,5.4,0.969,3.4,8.3,11.7,1.2,0.5,1.9,3.6,2.5,18.2
1985,29.0,PHI,NBA,C,13.0,13.0,505.0,6.4,15.1,0.425,0.0,0.1,0.0,6.4,15.0,0.427,5.8,7.3,0.796,2.6,7.3,9.8,1.7,1.2,1.6,1.6,2.8,18.7
1987,31.0,WSB,NBA,C,3.0,3.0,114.0,6.6,14.8,0.447,0.0,0.0,,6.6,14.8,0.447,6.3,6.6,0.952,4.7,7.3,12.0,1.6,0.0,0.9,2.5,1.6,19.6
1988,32.0,WSB,NBA,C,5.0,5.0,198.0,5.5,11.8,0.462,0.0,0.2,0.0,5.5,11.6,0.469,6.0,7.3,0.825,4.0,6.2,10.2,1.3,0.5,0.7,2.7,1.6,16.9
1989,33.0,ATL,NBA,C,5.0,5.0,197.0,5.8,11.7,0.5,0.2,0.2,1.0,5.7,11.5,0.492,7.3,9.3,0.784,4.9,6.0,11.0,1.6,1.3,0.7,2.0,0.9,19.2
1991,35.0,ATL,NBA,C,5.0,0.0,84.0,1.7,8.6,0.2,0.0,0.0,,1.7,8.6,0.2,5.6,6.0,0.929,6.9,6.4,13.3,1.3,0.9,0.4,0.9,1.7,9.0
