PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Juwan Howard,29,77,77,2730,11.0,24.4,0.45,0.0,0.1,0.5,10.9,24.3,0.449,5.4,6.8,0.8029999999999999,3.5,7.8,11.3,4.5,1.5,0.5,3.7,4.6,27.4,,102,102
Kenny Satterfield,20,80,53,2258,7.5,14.5,0.519,0.0,0.1,0.0,7.5,14.4,0.521,4.6,8.0,0.578,4.9,6.6,11.5,3.5,3.0,1.5,4.2,6.9,19.6,,100,99
Junior Harrington,22,82,51,2003,4.4,12.3,0.36200000000000004,0.2,0.7,0.25,4.3,11.6,0.369,1.9,2.9,0.652,1.2,5.4,6.6,7.3,2.1,0.4,4.1,6.6,11.0,,81,102
Donnell Harvey,22,77,27,1613,8.0,18.0,0.446,0.0,0.2,0.14300000000000002,8.0,17.8,0.45,3.9,5.8,0.67,4.1,9.3,13.4,3.3,1.6,0.9,4.0,6.6,20.0,,94,100
Rodney White,22,72,19,1563,8.8,21.5,0.408,1.1,4.5,0.239,7.7,17.0,0.452,3.3,4.2,0.784,1.5,5.7,7.2,4.1,1.5,1.1,5.3,4.5,21.9,,86,103
Vincent Yarbrough,21,59,39,1381,6.4,16.3,0.39299999999999996,0.8,3.0,0.26899999999999996,5.6,13.4,0.42,1.9,2.4,0.79,1.4,4.8,6.2,5.0,2.2,1.3,3.1,5.5,15.5,,90,102
Nikoloz Tskitishvili,19,81,16,1320,4.6,15.7,0.293,1.5,6.1,0.243,3.1,9.6,0.324,1.9,2.6,0.738,2.6,4.7,7.2,3.6,1.2,1.2,3.4,5.4,12.6,,79,104
Ryan Bowen,27,62,31,996,5.1,10.4,0.49200000000000005,0.1,0.4,0.28600000000000003,5.0,10.1,0.5,1.4,2.2,0.659,4.1,4.2,8.3,2.9,3.4,1.5,2.3,4.3,11.8,,103,99
Chris Andersen,24,59,3,907,6.6,16.6,0.4,0.0,0.1,0.0,6.6,16.5,0.401,4.5,8.1,0.55,6.3,9.6,15.9,1.9,1.7,3.5,3.5,5.2,17.7,,91,97
Mark Blount,27,54,24,885,6.3,15.9,0.39299999999999996,0.0,0.0,,6.3,15.9,0.39299999999999996,4.2,5.9,0.7170000000000001,3.7,7.2,10.9,2.1,1.3,3.0,4.2,6.7,16.7,,86,100
James Posey,26,25,24,872,7.3,19.6,0.373,1.5,5.3,0.273,5.9,14.3,0.41100000000000003,5.2,6.2,0.843,2.3,6.5,8.8,4.7,1.8,0.4,4.0,3.8,21.3,,95,103
Chris Whitney,31,29,20,762,6.5,18.1,0.36,3.0,8.9,0.336,3.5,9.2,0.38299999999999995,3.2,3.9,0.807,0.1,3.1,3.2,8.6,1.2,0.1,3.8,5.3,19.2,,98,106
Shammond Williams,27,27,9,712,7.0,17.8,0.39,2.7,7.6,0.363,4.2,10.3,0.41,2.2,3.3,0.667,0.9,3.6,4.5,10.2,1.2,0.2,3.9,4.1,18.9,,100,106
Marcus Camby,28,29,9,616,8.0,19.4,0.41,0.2,0.4,0.4,7.8,19.0,0.41,2.8,4.3,0.66,6.4,11.4,17.8,4.0,1.7,3.4,2.3,5.9,18.9,,99,96
Kenny Satterfield,21,22,6,420,6.4,20.7,0.309,0.6,3.5,0.179,5.8,17.2,0.336,2.0,2.9,0.696,1.5,2.9,4.4,6.7,2.3,0.3,4.5,3.8,15.4,,75,104
Predrag Savović,26,27,0,256,6.0,19.2,0.312,0.8,5.4,0.154,5.1,13.8,0.373,4.3,6.0,0.7240000000000001,1.9,3.3,5.1,4.5,2.9,0.2,4.3,6.8,17.1,,80,102
John Crotty,33,12,0,180,4.1,12.0,0.341,1.2,3.8,0.308,2.9,8.2,0.35700000000000004,2.6,4.4,0.6,0.3,4.1,4.4,8.5,0.9,0.0,2.6,4.7,12.0,,95,106
Jeff Trepagnier,23,8,0,97,9.2,21.7,0.425,2.2,4.3,0.5,7.1,17.4,0.406,3.8,3.8,1.0,4.3,4.3,8.7,3.3,4.3,0.0,4.3,2.7,24.5,,99,99
Adam Harrington,22,6,0,74,5.0,14.3,0.35,2.9,7.8,0.364,2.1,6.4,0.33299999999999996,0.7,1.4,0.5,0.7,3.6,4.3,7.1,0.7,0.0,0.0,4.3,13.5,,117,107
Devin Brown,24,3,2,71,5.2,18.6,0.28,0.0,0.7,0.0,5.2,17.8,0.292,3.0,4.5,0.667,3.0,5.2,8.2,3.7,3.0,0.7,3.0,8.2,13.4,,75,100
Mark Bryant,37,3,0,14,0.0,3.8,0.0,0.0,0.0,,0.0,3.8,0.0,3.8,7.5,0.5,3.8,3.8,7.5,7.5,0.0,0.0,7.5,15.1,3.8,,55,108
