Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997.0,20.0,1334,NYK,New York Knicks,Allan Houston,25.0,9.0,9.0,40.0,6.4,14.8,0.44,2.9,5.8,0.5,3.6,9.0,0.4,0.53,3.4,3.9,0.89,0.3,2.2,2.6,2.3,0.7,0.3,2.7,1.6,19.2
1997.0,20.0,3129,NYK,New York Knicks,Buck Williams,36.0,10.0,1.0,19.3,1.7,3.5,0.49,0.0,0.0,,1.7,3.5,0.49,0.49,0.9,1.7,0.53,1.3,2.7,4.0,0.6,0.3,0.4,0.4,3.4,4.3
1997.0,20.0,2181,NYK,New York Knicks,Charles Oakley,33.0,10.0,10.0,35.8,3.8,8.6,0.44,0.0,0.1,0.0,3.8,8.5,0.45,0.44,2.2,2.9,0.76,2.3,6.5,8.8,1.6,2.2,0.3,1.8,3.7,9.8
1997.0,20.0,3021,NYK,New York Knicks,Charlie Ward,26.0,9.0,0.0,20.2,0.9,3.0,0.3,0.1,1.0,0.11,0.8,2.0,0.39,0.32,0.3,0.4,0.75,0.3,2.4,2.8,4.3,1.4,0.0,1.7,2.0,2.2
1997.0,20.0,529,NYK,New York Knicks,Chris Childs,29.0,10.0,10.0,32.8,3.8,8.7,0.44,0.9,2.6,0.35,2.9,6.1,0.48,0.49,1.9,2.3,0.83,0.9,4.0,4.9,5.9,2.0,0.0,2.8,3.9,10.4
1997.0,20.0,3142,NYK,New York Knicks,Herb Williams,38.0,3.0,0.0,7.7,0.7,1.7,0.4,0.0,0.0,,0.7,1.7,0.4,0.4,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.3,1.3
1997.0,20.0,2737,NYK,New York Knicks,John Starks,31.0,9.0,1.0,28.1,4.9,11.0,0.44,1.4,4.6,0.32,3.4,6.4,0.53,0.51,2.8,3.4,0.81,0.8,2.7,3.4,2.8,1.1,0.0,2.2,2.8,14.0
1997.0,20.0,3010,NYK,New York Knicks,John Wallace,22.0,4.0,1.0,10.0,1.0,3.8,0.27,0.0,0.3,0.0,1.0,3.5,0.29,0.27,0.5,0.5,1.0,0.5,1.3,1.8,1.3,0.3,0.5,0.5,1.5,2.5
1997.0,20.0,1500,NYK,New York Knicks,Larry Johnson,27.0,9.0,9.0,32.8,4.8,8.6,0.56,0.7,1.9,0.35,4.1,6.7,0.62,0.6,3.6,4.2,0.84,1.2,2.8,4.0,2.6,0.8,0.1,1.7,3.0,13.8
1997.0,20.0,884,NYK,New York Knicks,Patrick Ewing,34.0,9.0,9.0,39.7,9.8,18.6,0.53,0.0,0.1,0.0,9.8,18.4,0.53,0.53,3.0,4.7,0.64,2.9,7.7,10.6,1.9,0.3,2.4,3.0,3.3,22.6
1997.0,20.0,366,NYK,New York Knicks,Scott Brooks,31.0,4.0,0.0,1.8,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
1997.0,20.0,1899,NYK,New York Knicks,Walter McCarty,22.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0
