NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
4,Tony Battie,C,6-11,230,1976-02-11,US,12,Texas Tech
33,Craig Brackins,PF,6-10,230,1987-10-09,US,R,Iowa State
42,Elton Brand,PF,6-8,275,1979-03-11,US,11,Duke
22,Antonio Daniels,PG,6-4,195,1975-03-19,US,12,Bowling Green
0,Spencer Hawes,C,7-1,245,1988-04-28,US,3,Washington
11,Jrue Holiday,PG,6-3,205,1990-06-12,US,1,UCLA
9,Andre Iguodala,SF,6-6,215,1984-01-28,US,6,Arizona
72,Jason Kapono,SF,6-8,213,1981-02-04,US,7,UCLA
20,Jodie Meeks,SG,6-4,210,1987-08-21,US,1,Kentucky
5,Andrés Nocioni,SF,6-7,225,1979-11-30,AR,6,
25,Darius Songaila,C,6-9,248,1978-02-14,LT,7,Wake Forest
16,Marreese Speights,C,6-10,255,1987-08-04,US,2,Florida
12,Evan Turner,SG,6-6,220,1988-10-27,US,R,Ohio State
23,Lou Williams,SG,6-1,175,1986-10-27,US,5,
21,Thaddeus Young,PF,6-8,235,1988-06-21,US,3,Georgia Tech
