Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2002-03,21.0,TOT,NBA,"PF,SF",70.0,47.0,1873.0,355.0,777.0,0.457,14.0,48.0,0.292,341.0,729.0,0.468,0.466,151.0,212.0,0.712,163.0,292.0,455.0,83.0,53.0,35.0,150.0,172.0,875.0,,0.0
2002-03,21.0,MEM,NBA,SF,51.0,29.0,1329.0,255.0,576.0,0.443,14.0,46.0,0.304,241.0,530.0,0.455,0.455,92.0,132.0,0.697,105.0,190.0,295.0,63.0,38.0,22.0,105.0,121.0,616.0,,0.0
2002-03,21.0,ORL,NBA,PF,19.0,18.0,544.0,100.0,201.0,0.498,0.0,2.0,0.0,100.0,199.0,0.503,0.498,59.0,80.0,0.738,58.0,102.0,160.0,20.0,15.0,13.0,45.0,51.0,259.0,,0.0
2003-04,22.0,ORL,NBA,PF,79.0,17.0,2134.0,369.0,829.0,0.445,9.0,42.0,0.214,360.0,787.0,0.457,0.451,167.0,262.0,0.637,160.0,356.0,516.0,89.0,62.0,72.0,126.0,196.0,914.0,,0.0
2004-05,23.0,CLE,NBA,PF,82.0,80.0,2523.0,464.0,943.0,0.492,5.0,28.0,0.179,459.0,915.0,0.502,0.495,251.0,310.0,0.81,207.0,546.0,753.0,130.0,77.0,76.0,133.0,233.0,1184.0,,0.0
2005-06,24.0,CLE,NBA,PF,79.0,79.0,2174.0,334.0,652.0,0.512,1.0,3.0,0.333,333.0,649.0,0.513,0.513,176.0,258.0,0.682,237.0,428.0,665.0,56.0,52.0,49.0,106.0,190.0,845.0,,0.0
2006-07,25.0,CLE,NBA,PF,80.0,80.0,2238.0,371.0,784.0,0.473,1.0,6.0,0.167,370.0,778.0,0.476,0.474,142.0,199.0,0.714,263.0,418.0,681.0,88.0,70.0,28.0,115.0,210.0,885.0,,0.0
2007-08,26.0,TOT,NBA,PF,69.0,65.0,2122.0,332.0,740.0,0.449,0.0,6.0,0.0,332.0,734.0,0.452,0.449,162.0,215.0,0.753,175.0,415.0,590.0,81.0,48.0,53.0,122.0,203.0,826.0,,0.0
2007-08,26.0,CLE,NBA,PF,51.0,51.0,1564.0,232.0,523.0,0.444,0.0,3.0,0.0,232.0,520.0,0.446,0.444,110.0,151.0,0.728,117.0,306.0,423.0,50.0,35.0,30.0,91.0,144.0,574.0,,0.0
2007-08,26.0,CHI,NBA,PF,18.0,14.0,558.0,100.0,217.0,0.461,0.0,3.0,0.0,100.0,214.0,0.467,0.461,52.0,64.0,0.813,58.0,109.0,167.0,31.0,13.0,23.0,31.0,59.0,252.0,,0.0
2008-09,27.0,TOT,NBA,PF,51.0,28.0,1264.0,237.0,506.0,0.468,0.0,4.0,0.0,237.0,502.0,0.472,0.468,131.0,156.0,0.84,113.0,249.0,362.0,48.0,30.0,18.0,76.0,144.0,605.0,,0.0
2008-09,27.0,CHI,NBA,PF,31.0,27.0,918.0,161.0,352.0,0.457,0.0,3.0,0.0,161.0,349.0,0.461,0.457,84.0,97.0,0.866,82.0,184.0,266.0,43.0,26.0,14.0,57.0,103.0,406.0,,0.0
2008-09,27.0,SAC,NBA,PF,1.0,0.0,26.0,5.0,9.0,0.556,0.0,0.0,,5.0,9.0,0.556,0.556,2.0,2.0,1.0,3.0,10.0,13.0,2.0,0.0,0.0,3.0,2.0,12.0,,0.0
2008-09,27.0,SAS,NBA,PF,19.0,1.0,320.0,71.0,145.0,0.49,0.0,1.0,0.0,71.0,144.0,0.493,0.49,45.0,57.0,0.789,28.0,55.0,83.0,3.0,4.0,4.0,16.0,39.0,187.0,,0.0
2009-10,28.0,TOT,NBA,"C,PF",70.0,33.0,1755.0,288.0,602.0,0.478,1.0,8.0,0.125,287.0,594.0,0.483,0.479,186.0,216.0,0.861,207.0,335.0,542.0,47.0,41.0,58.0,108.0,194.0,763.0,,0.0
2009-10,28.0,DAL,NBA,C,46.0,11.0,1030.0,157.0,336.0,0.467,1.0,6.0,0.167,156.0,330.0,0.473,0.469,93.0,115.0,0.809,123.0,193.0,316.0,26.0,26.0,50.0,56.0,129.0,408.0,,0.0
2009-10,28.0,LAC,NBA,PF,24.0,22.0,725.0,131.0,266.0,0.492,0.0,2.0,0.0,131.0,264.0,0.496,0.492,93.0,101.0,0.921,84.0,142.0,226.0,21.0,15.0,8.0,52.0,65.0,355.0,,0.0
2010-11,29.0,MIL,NBA,PF,35.0,18.0,860.0,156.0,362.0,0.431,3.0,20.0,0.15,153.0,342.0,0.447,0.435,81.0,102.0,0.794,73.0,165.0,238.0,47.0,21.0,18.0,46.0,98.0,396.0,,1.0
2011-12,30.0,MIL,NBA,C,56.0,46.0,1469.0,287.0,657.0,0.437,16.0,55.0,0.291,271.0,602.0,0.45,0.449,176.0,208.0,0.846,130.0,233.0,363.0,144.0,46.0,34.0,109.0,112.0,766.0,,1.0
2012-13,31.0,MIL,NBA,C,16.0,0.0,151.0,20.0,61.0,0.328,1.0,5.0,0.2,19.0,56.0,0.339,0.336,11.0,16.0,0.688,13.0,18.0,31.0,6.0,5.0,6.0,9.0,21.0,52.0,,0.0
2013-14,32.0,WAS,NBA,C,22.0,0.0,395.0,76.0,143.0,0.531,7.0,17.0,0.412,69.0,126.0,0.548,0.556,24.0,27.0,0.889,37.0,77.0,114.0,15.0,10.0,7.0,17.0,53.0,183.0,,0.0
2014-15,33.0,WAS,NBA,PF,51.0,7.0,864.0,110.0,276.0,0.399,23.0,59.0,0.39,87.0,217.0,0.401,0.44,34.0,44.0,0.773,72.0,151.0,223.0,49.0,21.0,9.0,28.0,91.0,277.0,,0.0
2015-16,34.0,WAS,NBA,PF,30.0,0.0,305.0,33.0,103.0,0.32,7.0,41.0,0.171,26.0,62.0,0.419,0.354,9.0,14.0,0.643,28.0,57.0,85.0,13.0,8.0,11.0,13.0,40.0,82.0,,0.0
