Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019.0,3.0,1710,BRK,Brooklyn Nets,Caris LeVert,24.0,5.0,2.0,28.8,7.2,14.6,0.49,2.4,5.2,0.46,4.8,9.4,0.51,0.57,4.2,5.8,0.72,1.2,3.4,4.6,3.0,1.0,0.4,2.0,1.6,21.0
2019.0,3.0,2534,BRK,Brooklyn Nets,D'Angelo Russell,22.0,5.0,5.0,29.6,7.4,20.6,0.36,2.4,7.4,0.32,5.0,13.2,0.38,0.42,2.2,2.6,0.85,0.4,3.2,3.6,3.6,1.4,0.2,2.8,2.4,19.4
2019.0,3.0,481,BRK,Brooklyn Nets,DeMarre Carroll,32.0,5.0,3.0,23.8,1.8,7.6,0.24,1.4,4.8,0.29,0.4,2.8,0.14,0.33,1.6,1.6,1.0,1.2,2.8,4.0,0.4,0.8,0.0,0.6,1.6,6.6
2019.0,3.0,2094,BRK,Brooklyn Nets,Dzanan Musa,19.0,2.0,0.0,7.5,1.0,1.5,0.67,0.0,0.5,0.0,1.0,1.0,1.0,0.67,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.5,2.0,2.0
2019.0,3.0,685,BRK,Brooklyn Nets,Ed Davis,29.0,3.0,0.0,13.7,2.3,3.3,0.7,0.0,0.0,,2.3,3.3,0.7,0.7,0.7,0.7,1.0,1.3,5.0,6.3,0.7,0.0,0.3,0.0,3.0,5.3
2019.0,3.0,793,BRK,Brooklyn Nets,Jared Dudley,33.0,4.0,2.0,20.5,0.8,2.8,0.27,0.5,2.3,0.22,0.3,0.5,0.5,0.36,1.0,1.0,1.0,0.0,0.5,0.5,2.8,0.8,0.3,1.0,2.5,3.0
2019.0,3.0,48,BRK,Brooklyn Nets,Jarrett Allen,20.0,5.0,5.0,22.0,3.8,6.4,0.59,0.0,0.0,,3.8,6.4,0.59,0.59,3.4,4.0,0.85,3.0,3.8,6.8,2.2,0.6,0.6,1.6,2.6,11.0
2019.0,3.0,1203,BRK,Brooklyn Nets,Joe Harris,27.0,5.0,5.0,29.8,3.2,8.6,0.37,0.8,4.2,0.19,2.4,4.4,0.55,0.42,1.6,1.6,1.0,1.2,3.0,4.2,0.6,0.6,0.0,1.8,2.4,8.8
2019.0,3.0,1664,BRK,Brooklyn Nets,Rodions Kurucs,20.0,4.0,3.0,17.0,2.0,5.0,0.4,0.5,2.0,0.25,1.5,3.0,0.5,0.45,1.8,2.3,0.78,1.5,3.5,5.0,0.8,0.5,0.0,0.5,2.5,6.3
2019.0,3.0,1314,BRK,Brooklyn Nets,Rondae Hollis-Jefferson,24.0,4.0,0.0,15.5,4.0,8.3,0.48,0.3,0.3,1.0,3.8,8.0,0.47,0.5,5.0,6.3,0.8,0.8,2.3,3.0,1.5,0.3,1.3,0.8,1.8,13.3
2019.0,3.0,2111,BRK,Brooklyn Nets,Shabazz Napier,27.0,3.0,0.0,9.3,2.3,3.7,0.64,1.0,1.7,0.6,1.3,2.0,0.67,0.77,2.3,2.7,0.88,0.7,1.7,2.3,3.7,0.3,0.0,0.0,0.3,8.0
2019.0,3.0,750,BRK,Brooklyn Nets,Spencer Dinwiddie,25.0,5.0,0.0,26.2,5.4,12.4,0.44,1.8,4.8,0.38,3.6,7.6,0.47,0.51,2.0,2.8,0.71,0.8,1.8,2.6,1.6,0.4,0.0,1.6,2.0,14.6
2019.0,3.0,2311,BRK,Brooklyn Nets,Theo Pinson,23.0,3.0,0.0,7.3,1.0,2.7,0.38,1.0,2.3,0.43,0.0,0.3,0.0,0.56,0.0,0.0,,0.0,1.0,1.0,1.0,0.7,0.0,0.3,0.0,3.0
2019.0,3.0,1074,BRK,Brooklyn Nets,Treveon Graham,25.0,5.0,0.0,15.8,0.4,2.0,0.2,0.0,1.4,0.0,0.4,0.6,0.67,0.2,0.6,1.2,0.5,0.6,1.6,2.2,0.6,0.4,0.2,0.6,2.0,1.4
