NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
9,Tariq Abdul-Wahad,SG,6-6,223,1974-11-03,FR,5,"Michigan, San Jose State"
11,Raja Bell,SG,6-5,204,1976-09-19,VI,2,"Boston University, Florida International University"
44,Shawn Bradley,C,7-6,235,1972-03-22,DE,9,BYU
42,Evan Eschmeyer,C,6-11,255,1975-05-30,US,3,Northwestern
4,Michael Finley,SF,6-7,215,1973-03-06,US,7,Wisconsin
7,Adrian Griffin,SG,6-5,217,1974-07-04,US,3,Seton Hall
21,Adam Harrington,SG,6-5,200,1980-07-05,US,R,"NC State, Auburn"
6,Avery Johnson,PG,5-10,175,1965-03-25,US,14,"Cameron University, Southern University and A&M College"
54,Popeye Jones,PF,6-8,250,1970-06-17,US,9,Murray State
45,Raef LaFrentz,C,6-11,240,1976-05-29,US,4,Kansas
14,Eduardo Nájera,SF,6-8,240,1976-07-11,MX,2,Oklahoma
13,Steve Nash,PG,6-3,195,1974-02-07,ZA,6,Santa Clara
41,Dirk Nowitzki,PF,7-0,245,1978-06-19,DE,4,
17,Antoine Rigaudeau,SG,6-7,210,1971-12-17,FR,R,
30,Mark Strickland,SF,6-9,210,1970-07-14,US,7,Temple
31,Nick Van Exel,SG,6-1,170,1971-11-27,US,9,"Trinity Valley CC, Cincinnati"
43,Walt Williams,SF,6-8,219,1970-04-16,US,10,Maryland
