NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
34,Ray Allen,SG,6-5,205,1975-07-20,US,6,UConn
35,Jason Caffey,PF,6-8,255,1973-06-12,US,7,Alabama
10,Sam Cassell,PG,6-3,185,1969-11-18,US,9,Florida State
50,Dan Gadzuric,C,6-11,240,1978-02-02,NL,R,UCLA
12,Marcus Haislip,PF,6-10,230,1980-12-22,US,R,Tennessee
40,Ervin Johnson,C,6-11,245,1967-12-21,US,9,New Orleans
7,Toni Kukoč,PF,6-10,192,1968-09-18,HR,9,
17,Anthony Mason,C,6-7,250,1966-12-14,US,12,Tennessee State
24,Desmond Mason,SF,6-7,224,1977-10-11,US,2,Oklahoma State
15,Ronald Murray,SG,6-4,190,1979-07-29,US,R,"Meridian Community College, Shaw"
8,Kevin Ollie,PG,6-4,195,1972-12-27,US,5,UConn
20,Gary Payton,PG,6-4,180,1968-07-23,US,12,Oregon State
6,Joel Przybilla,C,7-1,255,1979-10-10,US,2,Minnesota
22,Michael Redd,SG,6-6,220,1979-08-24,US,2,Ohio State
31,Jamal Sampson,PF,6-11,235,1983-05-15,US,R,California
5,Tim Thomas,SF,6-10,230,1977-02-26,US,5,Villanova
