NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
10,Darrell Armstrong,PG,6-0,170,1968-06-22,US,8,Fayetteville State University
31,Pat Burke,C,6-11,250,1973-12-14,IE,R,Auburn
55,Andrew DeClercq,C,6-10,230,1973-02-01,US,7,Florida
8,Pat Garrity,PF,6-9,238,1976-08-23,US,4,Notre Dame
7,Gordan Giriček,SF,6-6,210,1977-06-20,HR,R,
9,Drew Gooden,PF,6-10,250,1981-09-24,US,R,Kansas
54,Horace Grant,PF,6-10,215,1965-07-04,US,15,Clemson
33,Grant Hill,SF,6-8,225,1972-10-05,US,8,Duke
4,Ryan Humphrey,PF,6-8,235,1979-07-24,US,R,"Oklahoma, Notre Dame"
34,Steven Hunter,C,7-0,220,1981-10-31,US,1,DePaul
40,Shawn Kemp,C,6-10,230,1969-11-26,US,13,Trinity Valley CC
1,Tracy McGrady,SG,6-8,210,1979-05-24,US,5,
50,Mike Miller,SF,6-8,218,1980-02-19,US,2,Florida
0,Olumide Oyedeji,C,6-10,240,1981-05-11,NG,2,
5,Jeryl Sasser,SG,6-6,200,1979-02-13,US,1,SMU
11,Jacque Vaughn,PG,6-1,190,1975-02-11,US,5,Kansas
12,Chris Whitney,PG,6-0,168,1971-10-05,US,9,Clemson
