NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
42,Vin Baker,C,6-11,232,1971-11-23,US,9,University of Hartford
4,Tony Battie,C,6-11,230,1976-02-11,US,5,Texas Tech
30,Mark Blount,C,7-0,230,1975-11-30,US,2,Pitt
9,J.R. Bremer,PG,6-2,185,1980-09-19,US,R,St. Bonaventure
5,Kedrick Brown,SF,6-7,222,1981-03-18,US,1,Okaloosa-Walton Community College
11,Mark Bryant,PF,6-9,245,1965-04-25,US,14,Seton Hall
12,Bimbo Coles,PG,6-1,180,1968-04-22,US,12,Virginia Tech
7,Tony Delk,PG,6-1,189,1974-01-28,US,6,Kentucky
43,Grant Long,PF,6-8,225,1966-03-12,US,14,Eastern Michigan
0,Walter McCarty,SF,6-10,230,1974-02-01,US,6,Kentucky
31,Mikki Moore,C,6-11,225,1975-11-04,US,4,Nebraska
34,Paul Pierce,SG,6-7,235,1977-10-13,US,4,Kansas
41,Bruno Šundov,C,7-2,220,1980-02-10,HR,4,
8,Antoine Walker,PF,6-8,224,1976-08-12,US,6,Kentucky
55,Eric Williams,SF,6-8,220,1972-07-17,US,7,Providence
11,Shammond Williams,PG,6-1,201,1975-04-05,US,4,UNC
45,Rubén Wolkowyski,PF,6-10,270,1973-09-30,AR,1,
