Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,17,MIL,Milwaukee Bucks,Ray Allen,25,18,18,768,7.4,15.5,0.48,2.7,5.6,0.48,4.7,9.9,0.48,3.7,4.0,0.92,0.9,2.6,3.5,5.1,1.1,0.5,2.0,2.1,21.2,54
2001,17,MIL,Milwaukee Bucks,Glenn Robinson,28,18,18,687,7.2,16.9,0.43,1.3,3.2,0.39,6.0,13.6,0.44,2.6,2.9,0.89,1.4,4.7,6.1,3.1,0.6,1.3,2.4,2.3,18.3,2475
2001,17,MIL,Milwaukee Bucks,Sam Cassell,31,18,18,682,5.8,14.7,0.4,0.5,1.6,0.33,5.3,13.1,0.4,4.4,5.1,0.87,0.6,3.7,4.4,6.3,1.0,0.2,2.7,4.0,16.6,497
2001,17,MIL,Milwaukee Bucks,Ervin Johnson,33,18,10,577,2.4,4.2,0.57,0.0,0.0,,2.4,4.2,0.57,1.2,2.0,0.62,3.7,8.4,12.1,0.6,0.6,2.3,0.7,3.2,6.1,1486
2001,17,MIL,Milwaukee Bucks,Tim Thomas,23,18,0,479,4.8,10.7,0.45,1.7,3.8,0.43,3.2,6.9,0.46,4.0,4.9,0.82,1.7,4.4,6.1,2.2,0.7,0.8,1.6,3.9,15.3,2858
2001,17,MIL,Milwaukee Bucks,Scott Williams,32,17,17,378,5.6,11.4,0.49,0.0,0.0,,5.6,11.4,0.49,1.5,2.7,0.57,4.3,7.3,11.6,1.1,1.0,2.3,1.1,5.4,12.8,3175
2001,17,MIL,Milwaukee Bucks,Jason Caffey,27,18,0,297,2.9,7.6,0.38,0.0,0.0,,2.9,7.6,0.38,2.4,3.8,0.64,3.8,5.2,9.0,1.7,0.4,0.6,1.8,5.3,8.2,450
2001,17,MIL,Milwaukee Bucks,Lindsey Hunter,30,18,0,289,3.0,12.3,0.24,1.0,6.6,0.15,2.0,5.7,0.35,1.0,1.4,0.73,0.2,3.6,3.9,4.2,1.7,0.4,1.6,3.0,8.0,1366
2001,17,MIL,Milwaukee Bucks,Darvin Ham,27,14,6,132,2.5,4.1,0.6,0.0,0.0,,2.5,4.1,0.6,3.0,5.5,0.55,2.7,2.5,5.2,1.4,1.1,1.9,1.6,8.5,7.9,1155
2001,17,MIL,Milwaukee Bucks,Mark Pope,28,6,3,46,3.9,7.8,0.5,0.0,0.8,0.0,3.9,7.0,0.56,0.0,0.0,,3.9,5.5,9.4,1.6,1.6,0.0,0.0,4.7,7.8,2333
2001,17,MIL,Milwaukee Bucks,Rafer Alston,24,5,0,8,0.0,4.5,0.0,0.0,0.0,,0.0,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,4.5,0.0,0.0,9.0,0.0,0.0,60
2001,17,MIL,Milwaukee Bucks,Joel Przybilla,21,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370
