Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014.0,16.0,66,MIA,Miami Heat,Chris Andersen,35.0,18.0,317.0,17.7,0.62,0.02,0.67,11.3,32.9,22.5,2.5,0.9,5.3,10.9,13.3,0.7,0.5,1.2,0.18,1.0,0.1,1.2,0.3
2014.0,16.0,302,MIA,Miami Heat,Chris Bosh,29.0,20.0,686.0,18.2,0.6,0.32,0.21,4.8,16.5,10.9,5.4,1.4,2.7,5.3,19.7,1.4,0.6,2.0,0.14,2.9,-0.8,2.1,0.7
,,1751,,,DeAndre Liggins,,,,,,,,,,,,,,,,,,,,,,,
2014.0,16.0,2989,MIA,Miami Heat,Dwyane Wade,32.0,20.0,693.0,18.5,0.56,0.09,0.32,3.2,11.3,7.4,20.7,2.4,0.7,14.5,27.4,0.7,0.5,1.2,0.09,1.6,-0.7,0.9,0.5
2014.0,16.0,2184,MIA,Miami Heat,Greg Oden,26.0,3.0,7.0,10.6,,,,0.0,18.4,9.5,19.4,8.0,0.0,,0.0,0.0,0.0,0.0,0.19,-0.6,9.0,8.4,0.0
2014.0,16.0,1547,MIA,Miami Heat,James Jones,33.0,15.0,126.0,16.2,0.64,0.8,0.08,3.3,8.2,5.8,6.7,1.3,1.5,0.0,16.7,0.4,0.1,0.4,0.17,4.4,-0.5,3.9,0.2
,,96,,,Joel Anthony,,,,,,,,,,,,,,,,,,,,,,,
,,1159,,,Justin Hamilton,,,,,,,,,,,,,,,,,,,,,,,
2014.0,16.0,1428,MIA,Miami Heat,LeBron James,29.0,20.0,763.0,31.1,0.67,0.25,0.47,2.5,21.4,12.3,25.6,2.7,1.4,12.9,31.6,3.4,0.9,4.3,0.27,8.5,1.8,10.3,2.4
2014.0,16.0,511,MIA,Miami Heat,Mario Chalmers,27.0,20.0,535.0,10.2,0.52,0.39,0.22,0.5,10.6,5.7,20.7,2.0,1.1,19.7,14.5,0.1,0.4,0.5,0.04,-1.5,-0.3,-1.8,0.0
2014.0,16.0,203,MIA,Miami Heat,Michael Beasley,25.0,4.0,23.0,14.6,0.49,0.0,0.3,12.0,11.2,11.6,16.7,0.0,0.0,8.1,27.4,0.0,0.0,0.0,0.03,0.3,-2.3,-2.0,0.0
2014.0,16.0,561,MIA,Miami Heat,Norris Cole,25.0,20.0,404.0,7.2,0.54,0.51,0.19,0.3,6.7,3.6,13.5,1.1,0.2,18.3,13.1,0.1,0.1,0.2,0.02,-2.2,-1.1,-3.2,-0.1
2014.0,16.0,1747,MIA,Miami Heat,Rashard Lewis,34.0,18.0,319.0,9.9,0.55,0.69,0.05,1.7,13.3,7.7,2.5,1.2,1.8,5.4,14.7,0.1,0.2,0.3,0.05,-0.3,-0.6,-0.8,0.1
2014.0,16.0,54,MIA,Miami Heat,Ray Allen,38.0,20.0,527.0,12.8,0.58,0.59,0.26,3.4,13.2,8.5,9.7,1.5,0.7,13.1,17.8,0.6,0.3,0.9,0.08,1.1,-0.9,0.2,0.3
,,1867,,,Roger Mason,,,,,,,,,,,,,,,,,,,,,,,
2014.0,16.0,189,MIA,Miami Heat,Shane Battier,35.0,16.0,202.0,5.8,0.66,0.77,0.19,0.7,5.7,3.3,3.7,1.4,0.5,15.1,8.4,0.1,0.1,0.2,0.05,-1.7,-0.3,-2.0,0.0
2014.0,16.0,772,MIA,Miami Heat,Toney Douglas,27.0,10.0,29.0,12.9,0.51,0.67,0.22,4.8,13.3,9.2,27.2,0.0,0.0,9.2,19.2,0.1,0.0,0.1,0.1,3.9,-1.1,2.8,0.0
2014.0,16.0,1221,MIA,Miami Heat,Udonis Haslem,33.0,16.0,169.0,9.8,0.48,0.0,0.27,9.8,22.1,16.2,3.7,0.3,1.7,2.4,12.8,0.2,0.1,0.3,0.08,-2.4,-1.4,-3.8,-0.1
