Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014,3,BRK,Brooklyn Nets,Joe Johnson,32,12,469,20.3,0.63,0.29,0.23,2.3,10.5,6.2,14.5,0.7,0.6,8.6,23.1,1.4,0.1,1.5,0.15,4.4,-0.5,3.8,0.7,1493
2014,3,BRK,Brooklyn Nets,Deron Williams,29,12,428,14.6,0.51,0.35,0.3,2.0,9.6,5.6,28.0,1.7,0.5,13.6,22.7,0.4,0.2,0.5,0.06,0.9,-1.3,-0.4,0.2,3132
2014,3,BRK,Brooklyn Nets,Paul Pierce,36,12,368,15.1,0.57,0.41,0.25,1.3,18.0,9.3,11.6,2.1,1.0,12.3,21.7,0.4,0.3,0.7,0.09,0.6,0.8,1.4,0.3,2304
2014,3,BRK,Brooklyn Nets,Shaun Livingston,28,12,325,13.1,0.57,0.01,0.43,3.0,13.9,8.2,20.9,0.9,1.5,17.7,18.7,0.3,0.1,0.5,0.07,-1.4,0.4,-1.0,0.1,1758
2014,3,BRK,Brooklyn Nets,Alan Anderson,31,12,261,9.3,0.51,0.5,0.29,4.6,11.2,7.7,9.1,2.1,0.0,12.5,15.0,0.1,0.1,0.2,0.04,-2.4,0.6,-1.8,0.0,68
2014,3,BRK,Brooklyn Nets,Kevin Garnett,37,12,250,17.2,0.57,0.03,0.36,9.1,30.3,19.2,10.8,2.0,1.9,15.1,16.8,0.3,0.3,0.6,0.12,0.5,1.8,2.3,0.3,997
2014,3,BRK,Brooklyn Nets,Mirza Teletovic,28,12,220,16.8,0.57,0.68,0.15,8.2,15.1,11.5,2.4,1.3,0.9,5.4,20.5,0.4,0.1,0.5,0.12,3.9,-1.8,2.1,0.2,2825
2014,3,BRK,Brooklyn Nets,Andray Blatche,27,12,172,19.7,0.54,0.03,0.52,17.5,27.0,22.0,4.1,1.9,1.1,12.3,23.1,0.3,0.2,0.5,0.14,0.3,-1.5,-1.2,0.0,265
2014,3,BRK,Brooklyn Nets,Andrei Kirilenko,32,10,144,14.4,0.56,0.0,1.13,8.4,12.0,10.1,10.3,3.9,2.0,11.8,8.6,0.2,0.2,0.4,0.14,1.0,3.3,4.3,0.2,1626
2014,3,BRK,Brooklyn Nets,Marcus Thornton,26,10,124,14.2,0.48,0.39,0.33,6.8,12.8,9.7,1.5,0.9,0.8,3.1,25.2,0.1,0.0,0.1,0.04,0.9,-2.9,-2.0,0.0,2879
2014,3,BRK,Brooklyn Nets,Mason Plumlee,23,10,114,4.5,0.46,0.0,1.12,5.3,21.0,12.7,2.6,1.5,5.9,27.3,14.1,-0.2,0.1,-0.1,-0.04,-8.4,-0.3,-8.6,-0.2,2319
2014,3,BRK,Brooklyn Nets,Jorge Gutierrez,25,2,3,33.7,0.57,,,40.1,0.0,21.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.0,0.36,11.3,-3.3,8.0,0.0,1139
