Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014,21,OKC,Oklahoma City Thunder,Kevin Durant,25,19,815,22.6,0.57,0.3,0.39,3.7,19.1,11.8,18.3,1.2,2.3,12.7,31.6,1.5,0.9,2.5,0.14,6.1,0.4,6.4,1.7
2014,21,OKC,Oklahoma City Thunder,Russell Westbrook,25,19,735,24.9,0.54,0.25,0.41,7.3,13.6,10.6,40.5,2.9,0.6,15.0,34.3,1.6,0.9,2.5,0.17,6.3,1.3,7.6,1.8
2014,21,OKC,Oklahoma City Thunder,Serge Ibaka,24,17,581,16.6,0.63,0.09,0.23,6.4,15.7,11.3,3.5,1.0,5.4,11.0,14.3,1.0,0.7,1.7,0.14,1.1,1.7,2.8,0.7
2014,21,OKC,Oklahoma City Thunder,Reggie Jackson,23,19,531,11.8,0.58,0.33,0.27,2.9,11.9,7.7,14.4,0.5,0.6,17.4,18.7,0.5,0.3,0.7,0.07,-0.1,-0.9,-1.0,0.1
2014,21,OKC,Oklahoma City Thunder,Caron Butler,33,18,419,6.8,0.47,0.55,0.26,3.1,12.1,7.8,5.4,0.6,0.4,8.4,14.3,0.0,0.2,0.3,0.03,-1.7,-1.0,-2.7,-0.1
2014,21,OKC,Oklahoma City Thunder,Kendrick Perkins,29,19,384,6.6,0.58,0.0,0.33,10.3,19.3,15.0,5.4,0.5,1.2,32.6,9.1,0.0,0.3,0.4,0.04,-3.9,0.7,-3.2,-0.1
2014,21,OKC,Oklahoma City Thunder,Steven Adams,20,18,331,11.0,0.64,0.0,0.51,8.0,16.9,12.7,1.9,0.2,5.4,15.4,9.0,0.3,0.4,0.7,0.1,-1.7,1.5,-0.2,0.2
2014,21,OKC,Oklahoma City Thunder,Derek Fisher,39,19,299,7.9,0.46,0.56,0.2,2.4,9.7,6.2,8.0,2.3,0.0,7.0,13.1,0.1,0.3,0.3,0.05,-2.3,1.0,-1.3,0.0
2014,21,OKC,Oklahoma City Thunder,Thabo Sefolosha,29,15,236,9.0,0.49,0.42,0.09,3.5,10.9,7.4,6.6,2.2,0.0,10.9,12.4,0.0,0.2,0.2,0.05,-1.3,1.2,-0.1,0.1
2014,21,OKC,Oklahoma City Thunder,Nick Collison,33,17,183,9.4,0.49,0.17,0.34,7.8,15.3,11.8,10.5,1.1,2.9,15.2,9.8,0.1,0.2,0.3,0.08,-1.9,1.6,-0.3,0.1
2014,21,OKC,Oklahoma City Thunder,Jeremy Lamb,21,11,100,14.4,0.46,0.33,0.1,4.8,12.9,9.1,12.2,3.6,0.7,6.4,21.3,0.0,0.1,0.1,0.07,-0.1,1.2,1.2,0.1
2014,21,OKC,Oklahoma City Thunder,Perry Jones,22,11,55,7.0,0.47,0.56,0.0,6.5,11.7,9.3,3.0,0.0,1.4,5.3,15.7,0.0,0.0,0.0,0.04,-2.5,-2.1,-4.5,0.0
2014,21,OKC,Oklahoma City Thunder,Andre Roberson,22,2,9,-10.7,0.0,0.0,0.0,0.0,23.9,12.6,0.0,0.0,0.0,0.0,15.2,-0.1,0.0,-0.1,-0.31,-9.9,-5.2,-15.1,0.0
2014,21,OKC,Oklahoma City Thunder,Hasheem Thabeet,26,2,7,-9.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-13.7,1.8,-11.9,0.0
