Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,18.0,DET,NBA,C,34.0,0.0,159.0,17.0,65.0,0.262,0.0,1.0,0.0,17.0,64.0,0.266,0.262,14.0,24.0,0.583,11.0,32.0,43.0,7.0,7.0,15.0,13.0,33.0,48.0
2004-05,19.0,DET,NBA,C,37.0,2.0,254.0,25.0,76.0,0.329,0.0,0.0,,25.0,76.0,0.329,0.329,17.0,24.0,0.708,3.0,40.0,43.0,7.0,2.0,17.0,16.0,31.0,67.0
2005-06,20.0,TOT,NBA,C,55.0,1.0,767.0,119.0,234.0,0.509,0.0,2.0,0.0,119.0,232.0,0.513,0.509,28.0,50.0,0.56,44.0,107.0,151.0,41.0,14.0,77.0,51.0,92.0,266.0
2005-06,20.0,DET,NBA,C,25.0,0.0,140.0,17.0,33.0,0.515,0.0,2.0,0.0,17.0,31.0,0.548,0.515,3.0,8.0,0.375,10.0,18.0,28.0,9.0,3.0,15.0,15.0,25.0,37.0
2005-06,20.0,ORL,NBA,C,30.0,1.0,627.0,102.0,201.0,0.507,0.0,0.0,,102.0,201.0,0.507,0.507,25.0,42.0,0.595,34.0,89.0,123.0,32.0,11.0,62.0,36.0,67.0,229.0
2006-07,21.0,ORL,NBA,PF,80.0,16.0,1913.0,249.0,548.0,0.454,0.0,1.0,0.0,249.0,547.0,0.455,0.454,141.0,230.0,0.613,145.0,292.0,437.0,90.0,44.0,140.0,124.0,219.0,639.0
2007-08,22.0,MEM,NBA,C,70.0,64.0,1663.0,219.0,500.0,0.438,0.0,1.0,0.0,219.0,499.0,0.439,0.438,67.0,121.0,0.554,127.0,297.0,424.0,58.0,32.0,114.0,101.0,185.0,505.0
2008-09,23.0,MEM,NBA,C,61.0,15.0,1034.0,137.0,266.0,0.515,0.0,0.0,,137.0,266.0,0.515,0.515,59.0,105.0,0.562,83.0,181.0,264.0,34.0,22.0,51.0,48.0,134.0,333.0
2009-10,24.0,TOT,NBA,C,32.0,18.0,685.0,100.0,204.0,0.49,0.0,1.0,0.0,100.0,203.0,0.493,0.49,15.0,28.0,0.536,47.0,104.0,151.0,47.0,22.0,34.0,35.0,82.0,215.0
2009-10,24.0,NYK,NBA,C,8.0,0.0,71.0,8.0,17.0,0.471,0.0,0.0,,8.0,17.0,0.471,0.471,0.0,0.0,,5.0,13.0,18.0,4.0,4.0,1.0,2.0,7.0,16.0
2009-10,24.0,MIN,NBA,C,24.0,18.0,614.0,92.0,187.0,0.492,0.0,1.0,0.0,92.0,186.0,0.495,0.492,15.0,28.0,0.536,42.0,91.0,133.0,43.0,18.0,33.0,33.0,75.0,199.0
2010-11,25.0,MIN,NBA,C,69.0,69.0,1686.0,271.0,578.0,0.469,0.0,0.0,,271.0,578.0,0.469,0.469,64.0,115.0,0.557,133.0,227.0,360.0,104.0,54.0,140.0,151.0,229.0,606.0
2011-12,26.0,MIN,NBA,C,29.0,23.0,472.0,59.0,130.0,0.454,0.0,0.0,,59.0,130.0,0.454,0.454,16.0,37.0,0.432,35.0,62.0,97.0,17.0,9.0,25.0,32.0,59.0,134.0
2012-13,27.0,BOS,NBA,C,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
