Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,21.0,CHH,NBA,C,82,82,33.6,4.4,9.9,.440,0.0,0.1,.000,4.4,9.9,.443,.440,2.3,3.5,.664,2.4,6.0,8.4,1.2,1.1,0.7,2.1,3.6,11.1
1991,22.0,CHH,NBA,C,80,80,30.8,4.5,9.7,.466,0.0,0.0,.000,4.5,9.6,.467,.466,2.3,3.2,.703,1.9,4.4,6.3,1.1,1.1,0.6,1.9,3.6,11.3
1992,23.0,CHH,NBA,C,51,7,24.6,4.2,8.5,.490,0.0,0.1,.000,4.2,8.5,.493,.490,2.6,3.7,.705,1.9,4.3,6.2,1.6,1.0,0.5,1.6,3.1,11.0
1993,24.0,TOT,NBA,PF,83,25,22.7,3.4,7.2,.476,0.0,0.1,.000,3.4,7.1,.480,.476,2.6,3.4,.764,1.4,4.0,5.5,1.0,0.6,0.4,1.5,3.2,9.4
1993,24.0,CHH,NBA,PF,17,1,17.4,2.5,5.8,.429,0.0,0.1,.000,2.5,5.7,.433,.429,2.5,3.4,.741,1.2,2.9,4.1,1.4,0.6,0.3,1.4,2.9,7.5
1993,24.0,SAS,NBA,PF,66,24,24.1,3.7,7.5,.485,0.0,0.1,.000,3.7,7.5,.489,.485,2.6,3.4,.770,1.5,4.3,5.8,0.8,0.5,0.4,1.5,3.3,9.9
1994,25.0,SAS,NBA,PF,70,11,19.2,3.7,7.6,.491,0.0,0.0,.000,3.7,7.5,.493,.491,1.5,2.2,.699,1.3,1.8,3.1,1.0,0.6,0.4,1.2,2.4,9.0
1995,26.0,SAS,NBA,PF,81,37,19.3,2.5,4.9,.508,0.0,0.0,.500,2.5,4.9,.508,.509,2.0,2.9,.687,1.5,3.4,4.9,0.7,0.7,0.4,1.4,2.8,7.0
1996,27.0,TOT,NBA,PF,65,21,20.2,2.5,5.0,.494,0.0,0.0,.000,2.5,5.0,.495,.494,1.6,2.2,.754,1.1,2.8,3.9,0.6,0.7,0.3,1.2,2.9,6.6
1996,27.0,SAS,NBA,PF,32,5,20.1,2.3,5.1,.439,0.0,0.0,.000,2.3,5.1,.442,.439,2.0,2.7,.736,1.1,2.8,3.8,0.4,0.8,0.3,1.5,3.1,6.5
1996,27.0,NYK,NBA,PF,33,16,20.3,2.7,4.8,.550,0.0,0.0,,2.7,4.8,.550,.550,1.3,1.7,.782,1.2,2.8,4.0,0.8,0.5,0.2,0.9,2.7,6.6
1997,28.0,Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France)
1998,29.0,CHH,NBA,PF,79,1,14.0,1.8,4.0,.459,0.0,0.1,.375,1.8,3.9,.461,.464,1.1,1.5,.730,0.9,1.7,2.7,0.6,0.4,0.2,0.8,2.2,4.9
1999,30.0,TOT,NBA,PF,41,26,25.1,3.2,6.8,.477,0.0,0.0,.000,3.2,6.7,.478,.477,2.6,3.3,.766,1.1,4.1,5.2,1.2,0.9,0.2,1.2,3.3,9.0
1999,30.0,CHH,NBA,PF,16,16,34.8,5.5,10.6,.521,0.0,0.0,,5.5,10.6,.521,.521,4.2,5.3,.798,1.3,5.8,7.1,1.6,1.4,0.6,1.8,3.9,15.2
1999,30.0,LAL,NBA,PF,25,10,18.9,1.8,4.3,.407,0.0,0.0,.000,1.8,4.3,.411,.407,1.5,2.1,.717,1.0,3.0,4.0,0.9,0.6,0.0,0.9,2.9,5.0
2001,32.0,CLE,NBA,PF,6,0,6.5,0.3,0.8,.400,0.0,0.0,,0.3,0.8,.400,.400,1.0,1.3,.750,0.8,0.5,1.3,0.2,0.3,0.2,0.2,0.7,1.7
2002,33.0,Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France)
2003,34.0,Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain)
