Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,18,MIN,Minnesota Timberwolves,Kevin Garnett,26,6,6,44.2,11.8,23.0,0.51,0.5,1.5,0.33,11.3,21.5,0.53,0.52,2.8,4.7,0.61,1.8,13.8,15.7,5.2,1.7,1.7,3.0,3.8,27.0
2003,18,MIN,Minnesota Timberwolves,Wally Szczerbiak,25,6,6,42.0,4.8,10.2,0.48,0.5,2.3,0.21,4.3,7.8,0.55,0.5,4.3,5.0,0.87,1.0,4.0,5.0,2.2,1.0,0.2,3.0,3.2,14.5
2003,18,MIN,Minnesota Timberwolves,Troy Hudson,26,6,6,36.8,7.3,17.7,0.42,2.8,6.5,0.44,4.5,11.2,0.4,0.5,6.0,6.3,0.95,0.2,1.8,2.0,5.5,1.3,0.0,2.7,0.8,23.5
2003,18,MIN,Minnesota Timberwolves,Rasho Nesterovic,26,6,6,28.2,3.2,6.3,0.5,0.0,0.0,,3.2,6.3,0.5,0.5,0.7,1.0,0.67,1.5,3.5,5.0,0.7,0.2,0.7,0.8,4.7,7.0
2003,18,MIN,Minnesota Timberwolves,Anthony Peeler,33,6,5,27.7,2.2,6.3,0.34,0.3,2.7,0.12,1.8,3.7,0.5,0.37,0.2,0.3,0.5,0.8,2.7,3.5,3.0,0.7,0.2,0.7,2.3,4.8
2003,18,MIN,Minnesota Timberwolves,Kendall Gill,34,6,0,19.7,1.7,4.5,0.37,0.3,0.7,0.5,1.3,3.8,0.35,0.41,1.5,2.3,0.64,1.0,1.2,2.2,1.2,0.7,0.2,0.7,2.0,5.2
2003,18,MIN,Minnesota Timberwolves,Marc Jackson,28,6,0,18.3,2.8,5.3,0.53,0.0,0.2,0.0,2.8,5.2,0.55,0.53,2.7,3.2,0.84,1.7,3.8,5.5,1.3,0.3,0.2,1.5,3.2,8.3
2003,18,MIN,Minnesota Timberwolves,Rod Strickland,36,6,0,12.2,1.8,3.5,0.52,0.0,0.0,,1.8,3.5,0.52,0.52,1.0,1.0,1.0,0.0,1.0,1.0,2.8,0.7,0.3,1.3,0.8,4.7
2003,18,MIN,Minnesota Timberwolves,Joe Smith,27,5,1,8.0,0.8,1.2,0.67,0.0,0.0,,0.8,1.2,0.67,0.67,1.2,1.2,1.0,0.0,1.2,1.2,0.0,0.2,0.2,0.6,2.8,2.8
2003,18,MIN,Minnesota Timberwolves,Gary Trent,28,6,0,7.0,0.8,2.3,0.36,0.0,0.0,,0.8,2.3,0.36,0.36,0.7,1.0,0.67,0.7,0.5,1.2,0.2,0.2,0.0,0.7,1.0,2.3
2003,18,MIN,Minnesota Timberwolves,Mike Wilks,23,4,0,1.8,0.3,0.5,0.5,0.3,0.3,1.0,0.0,0.3,0.0,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2003,18,MIN,Minnesota Timberwolves,Loren Woods,24,2,0,1.0,0.5,1.5,0.33,0.0,0.0,,0.5,1.5,0.33,0.33,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
