Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,27,1012,SAS,San Antonio Spurs,Andrew Gaze,33,19,0,3.1,0.4,1.3,0.32,0.3,0.8,0.31,0.2,0.5,0.33,0.42,0.0,0.0,,0.1,0.2,0.3,0.3,0.1,0.1,0.2,0.4,1.1
1999,27,663,SAS,San Antonio Spurs,Antonio Daniels,23,47,0,13.1,1.8,3.9,0.45,0.1,0.4,0.29,1.7,3.5,0.47,0.47,1.0,1.4,0.75,0.3,0.9,1.1,2.3,0.6,0.1,0.9,0.8,4.7
1999,27,1466,SAS,San Antonio Spurs,Avery Johnson,33,50,50,33.4,4.4,9.2,0.47,0.0,0.2,0.08,4.3,9.0,0.48,0.47,1.0,1.8,0.57,0.4,1.9,2.4,7.4,1.0,0.2,2.2,2.0,9.7
1999,27,3128,SAS,San Antonio Spurs,Brandon Williams,23,3,0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.7,1.3,0.5,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7
1999,27,2471,SAS,San Antonio Spurs,David Robinson,33,49,49,31.7,5.5,10.8,0.51,0.0,0.0,0.0,5.5,10.7,0.51,0.51,4.9,7.4,0.66,3.0,7.0,10.0,2.1,1.4,2.4,2.2,2.9,15.8
1999,27,1619,SAS,San Antonio Spurs,Gerard King,26,19,0,3.3,0.3,0.7,0.43,0.0,0.0,,0.3,0.7,0.43,0.43,0.6,0.9,0.61,0.3,0.4,0.7,0.2,0.1,0.1,0.2,0.6,1.2
1999,27,1400,SAS,San Antonio Spurs,Jaren Jackson,31,47,13,18.3,2.3,6.0,0.38,1.1,3.1,0.36,1.2,2.9,0.4,0.47,0.7,0.8,0.82,0.4,1.7,2.1,1.0,0.9,0.2,0.8,1.3,6.4
1999,27,1599,SAS,San Antonio Spurs,Jerome Kersey,36,45,0,15.5,1.5,4.4,0.34,0.1,0.3,0.21,1.4,4.1,0.35,0.35,0.1,0.3,0.43,0.9,2.0,2.9,0.9,0.8,0.3,0.7,2.0,3.2
1999,27,2507,SAS,San Antonio Spurs,Malik Rose,24,47,0,12.9,2.0,4.3,0.46,0.0,0.0,0.0,2.0,4.3,0.46,0.46,2.1,3.1,0.67,1.9,2.0,3.9,0.6,0.9,0.5,1.2,2.6,6.0
1999,27,842,SAS,San Antonio Spurs,Mario Elie,35,47,37,27.5,3.3,7.0,0.47,0.9,2.3,0.37,2.5,4.8,0.52,0.53,2.2,2.5,0.87,0.8,2.1,2.9,1.9,1.0,0.3,1.3,1.9,9.7
1999,27,847,SAS,San Antonio Spurs,Sean Elliott,30,50,50,30.2,4.2,10.1,0.41,0.8,2.4,0.33,3.4,7.8,0.44,0.45,2.1,2.8,0.76,0.7,3.6,4.3,2.3,0.5,0.3,1.4,2.1,11.2
1999,27,1598,SAS,San Antonio Spurs,Steve Kerr,33,44,0,16.7,1.5,4.0,0.39,0.6,1.8,0.31,1.0,2.1,0.46,0.46,0.7,0.8,0.89,0.1,0.9,1.0,1.1,0.5,0.1,0.5,0.6,4.4
1999,27,800,SAS,San Antonio Spurs,Tim Duncan,22,50,50,39.3,8.4,16.9,0.5,0.0,0.1,0.14,8.3,16.8,0.5,0.5,4.9,7.2,0.69,3.2,8.2,11.4,2.4,0.9,2.5,2.9,2.9,21.7
1999,27,2282,SAS,San Antonio Spurs,Will Perdue,33,37,1,12.0,1.0,1.6,0.63,0.0,0.0,,1.0,1.6,0.63,0.63,0.4,0.7,0.54,0.9,2.8,3.7,0.5,0.2,0.3,0.6,1.7,2.4
