Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,18,1779,MIN,Minnesota Timberwolves,Kevin Love,23.0,55,55.0,2145,474,1059,0.45,105,282,0.37,369,777,0.48,0.5,379,460,0.82,226,508,734,111,47,28,128,152,1432
2012,18,2449,MIN,Minnesota Timberwolves,Luke Ridnour,30.0,53,53.0,1750,242,550,0.44,49,152,0.32,193,398,0.48,0.48,106,119,0.89,19,122,141,252,56,16,96,136,639
2012,18,1517,MIN,Minnesota Timberwolves,Wesley Johnson,24.0,65,64.0,1469,158,397,0.4,53,169,0.31,105,228,0.46,0.46,24,34,0.71,24,153,177,59,35,48,60,115,393
2012,18,3133,MIN,Minnesota Timberwolves,Derrick Williams,20.0,66,15.0,1418,205,498,0.41,37,138,0.27,168,360,0.47,0.45,136,195,0.7,77,234,311,38,30,31,77,95,583
2012,18,2522,MIN,Minnesota Timberwolves,Ricky Rubio,21.0,41,31.0,1404,139,389,0.36,32,94,0.34,107,295,0.36,0.4,126,157,0.8,21,150,171,336,91,8,131,97,436
2012,18,2275,MIN,Minnesota Timberwolves,Nikola Pekovic,26.0,47,35.0,1264,256,454,0.56,0,0,,256,454,0.56,0.56,139,187,0.74,181,165,346,31,29,31,87,98,651
2012,18,3057,MIN,Minnesota Timberwolves,Martell Webster,25.0,47,26.0,1140,115,272,0.42,37,109,0.34,78,163,0.48,0.49,57,72,0.79,42,126,168,40,31,17,46,86,324
2012,18,203,MIN,Minnesota Timberwolves,Michael Beasley,23.0,47,7.0,1087,221,497,0.44,38,101,0.38,183,396,0.46,0.48,61,95,0.64,39,168,207,45,18,19,80,83,541
2012,18,163,MIN,Minnesota Timberwolves,J.J. Barea,27.0,41,11.0,1032,167,418,0.4,53,143,0.37,114,275,0.42,0.46,76,98,0.78,14,100,114,232,21,0,103,61,463
2012,18,845,MIN,Minnesota Timberwolves,Wayne Ellington,24.0,51,4.0,973,122,302,0.4,35,108,0.32,87,194,0.45,0.46,32,40,0.8,14,85,99,33,26,10,26,56,311
2012,18,2891,MIN,Minnesota Timberwolves,Anthony Tolliver,26.0,51,0.0,882,71,182,0.39,25,101,0.25,46,81,0.57,0.46,41,55,0.74,50,103,153,22,18,19,35,86,208
2012,18,2393,MIN,Minnesota Timberwolves,Anthony Randolph,22.0,34,5.0,517,94,200,0.47,0,1,0.0,94,199,0.47,0.47,64,84,0.76,42,81,123,19,13,35,40,56,252
2012,18,1986,MIN,Minnesota Timberwolves,Darko Milicic,26.0,29,23.0,472,59,130,0.45,0,0,,59,130,0.45,0.45,16,37,0.43,35,62,97,17,9,25,32,59,134
2012,18,1724,MIN,Minnesota Timberwolves,Malcolm Lee,21.0,19,0.0,243,23,59,0.39,2,10,0.2,21,49,0.43,0.41,14,17,0.82,9,17,26,31,8,4,17,22,62
2012,18,1990,MIN,Minnesota Timberwolves,Brad Miller,35.0,15,1.0,146,9,27,0.33,7,15,0.47,2,12,0.17,0.46,10,12,0.83,4,15,19,24,4,2,12,10,35
