Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,22.0,DET,NBA,C,75.0,2.0,1305.0,3.5,6.3,0.557,0.0,0.0,0.0,3.5,6.3,0.559,2.3,3.3,0.708,3.0,5.2,8.2,0.4,0.4,3.2,1.5,4.0,9.4
1997,23.0,DET,NBA,C,76.0,38.0,1292.0,5.0,9.4,0.531,0.0,0.0,,5.0,9.4,0.531,2.3,3.2,0.698,3.0,4.1,7.1,0.4,0.8,3.1,1.6,5.0,12.2
1998,24.0,TOT,NBA,C,82.0,67.0,2447.0,4.5,8.8,0.513,0.0,0.0,,4.5,8.8,0.513,2.9,4.1,0.701,3.3,4.8,8.0,0.8,0.7,3.8,1.7,4.3,11.9
1998,24.0,DET,NBA,C,24.0,12.0,586.0,3.5,6.8,0.514,0.0,0.0,,3.5,6.8,0.514,2.6,3.9,0.683,2.8,4.6,7.4,0.9,0.7,3.4,2.1,5.1,9.6
1998,24.0,PHI,NBA,C,58.0,55.0,1861.0,4.8,9.4,0.512,0.0,0.0,,4.8,9.4,0.512,3.0,4.2,0.706,3.4,4.9,8.2,0.8,0.7,3.9,1.6,4.0,12.6
1999,25.0,PHI,NBA,PF,50.0,50.0,1627.0,4.4,9.3,0.47,0.0,0.0,,4.4,9.3,0.47,3.7,5.1,0.725,3.1,5.9,9.0,0.7,1.0,3.3,2.0,4.0,12.4
2001,27.0,PHI,NBA,C,50.0,50.0,1800.0,4.6,9.1,0.499,0.0,0.0,,4.6,9.1,0.499,3.3,4.3,0.76,2.5,5.8,8.3,1.2,0.6,3.7,2.5,3.3,12.4
2002,28.0,ATL,NBA,C,3.0,2.0,82.0,4.4,8.8,0.5,0.0,0.0,,4.4,8.8,0.5,2.6,4.8,0.545,2.2,4.8,7.0,0.4,0.4,3.5,3.1,3.5,11.4
2003,29.0,ATL,NBA,C,81.0,81.0,2518.0,3.9,8.5,0.464,0.0,0.0,,3.9,8.5,0.464,2.2,3.1,0.72,2.2,6.5,8.7,1.0,0.8,3.7,2.0,3.9,10.1
2004,30.0,TOT,NBA,C,85.0,83.0,2664.0,3.6,7.4,0.485,0.0,0.0,,3.6,7.4,0.485,1.9,2.9,0.645,2.6,5.7,8.3,1.0,0.7,4.1,1.6,4.1,9.1
2004,30.0,ATL,NBA,C,53.0,52.0,1648.0,3.7,8.1,0.458,0.0,0.0,,3.7,8.1,0.458,2.1,3.2,0.653,2.3,6.0,8.3,1.1,0.7,3.6,1.9,4.1,9.6
2004,30.0,POR,NBA,C,32.0,31.0,1016.0,3.4,6.2,0.54,0.0,0.0,,3.4,6.2,0.54,1.6,2.5,0.629,3.2,5.1,8.3,0.7,0.9,5.0,1.2,3.9,8.3
2005,31.0,POR,NBA,C,63.0,45.0,1731.0,2.4,5.3,0.447,0.0,0.0,,2.4,5.3,0.447,1.5,2.2,0.692,2.3,4.6,6.9,0.7,0.5,3.3,1.2,3.8,6.3
2006,32.0,POR,NBA,C,55.0,19.0,1301.0,3.0,5.2,0.571,0.0,0.0,,3.0,5.2,0.571,1.5,2.3,0.651,2.5,5.3,7.7,0.8,0.5,2.4,1.3,4.0,7.5
2007,33.0,BOS,NBA,C,2.0,2.0,44.0,0.8,2.5,0.333,0.0,0.0,,0.8,2.5,0.333,2.5,3.3,0.75,1.6,4.1,5.7,0.0,0.8,2.5,0.8,4.9,4.1
2008,34.0,TOT,NBA,"C,PF",26.0,9.0,437.0,3.4,7.0,0.482,0.0,0.1,0.0,3.4,6.9,0.488,2.4,3.5,0.674,2.6,4.7,7.3,1.2,0.6,3.0,1.7,4.9,9.1
2008,34.0,MIN,NBA,PF,10.0,6.0,214.0,3.9,7.6,0.511,0.0,0.2,0.0,3.9,7.4,0.523,2.9,4.2,0.68,2.2,4.4,6.6,1.2,0.5,3.2,2.0,5.0,10.6
2008,34.0,DET,NBA,C,16.0,3.0,223.0,2.9,6.5,0.45,0.0,0.0,,2.9,6.5,0.45,1.9,2.9,0.667,3.1,5.0,8.1,1.1,0.6,2.9,1.5,4.7,7.7
2009,35.0,PHI,NBA,C,46.0,0.0,579.0,2.1,4.0,0.531,0.0,0.0,,2.1,4.0,0.531,1.3,2.2,0.6,2.9,5.1,8.0,0.6,1.1,2.9,0.9,4.8,5.5
2010,36.0,TOT,NBA,C,49.0,29.0,807.0,3.1,6.8,0.461,0.0,0.0,,3.1,6.8,0.461,1.7,2.2,0.76,2.6,4.4,7.0,1.1,0.5,2.7,1.8,3.9,7.9
2010,36.0,SAS,NBA,C,21.0,3.0,183.0,3.1,7.1,0.444,0.0,0.0,,3.1,7.1,0.444,0.4,0.8,0.5,3.0,4.9,7.9,1.8,0.6,3.5,3.1,5.3,6.7
2010,36.0,CHA,NBA,C,28.0,26.0,624.0,3.1,6.7,0.466,0.0,0.0,,3.1,6.7,0.466,2.1,2.7,0.783,2.5,4.2,6.8,0.9,0.5,2.5,1.4,3.5,8.3
2011,37.0,LAL,NBA,C,10.0,0.0,71.0,0.5,3.0,0.167,0.0,0.0,,0.5,3.0,0.167,0.0,1.0,0.0,3.0,3.5,6.6,1.5,1.0,2.5,1.5,3.5,1.0
