PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Rolando Blackman,24,10,397,20.4,0.589,0.0,0.36,3.9,7.9,5.8,17.5,0.8,0.6,10.6,24.4,,1.0,0.0,1.1,0.131,,4.0,-0.3,3.7,0.6
Jay Vincent,24,10,353,12.6,0.502,0.008,0.5,8.5,14.1,11.1,8.0,1.0,0.2,14.2,21.3,,0.2,0.1,0.3,0.040999999999999995,,-2.2,-1.0,-3.2,-0.1
Mark Aguirre,24,10,350,19.2,0.526,0.027000000000000003,0.31,6.2,19.0,12.1,16.4,0.7,0.8,11.4,28.8,,0.4,0.2,0.6,0.077,,1.4,-0.2,1.2,0.3
Brad Davis,28,10,304,9.9,0.498,0.027000000000000003,0.26,2.0,5.2,3.5,23.4,1.0,0.0,18.1,14.0,,0.1,0.0,0.1,0.012,,-2.8,-0.9,-3.7,-0.1
Pat Cummings,27,10,300,11.8,0.444,0.0,0.13,9.0,18.6,13.4,7.7,0.7,0.4,6.9,18.6,,0.1,0.1,0.2,0.035,,-2.4,-1.1,-3.5,-0.1
Derek Harper,22,10,226,10.4,0.43799999999999994,0.14800000000000002,0.13,3.7,6.4,4.9,17.3,2.5,0.5,9.5,11.9,,0.1,0.1,0.2,0.04,,-2.5,1.9,-0.6,0.1
Dale Ellis,23,8,178,9.8,0.353,0.15,0.1,11.0,15.6,13.2,3.4,2.9,0.7,5.6,21.2,,-0.3,0.2,-0.1,-0.028999999999999998,,-4.4,-0.7,-5.1,-0.1
Kurt Nimphius,25,10,178,13.1,0.519,0.0,0.515,11.6,22.4,16.6,10.0,0.0,4.6,18.2,11.9,,0.2,0.1,0.3,0.079,,-2.4,1.8,-0.6,0.1
Bill Garnett,23,8,74,21.2,0.5670000000000001,0.033,0.267,14.0,19.6,16.6,8.9,0.0,1.6,2.9,19.9,,0.3,0.0,0.3,0.191,,3.2,-0.4,2.9,0.1
Elston Turner,24,8,53,14.3,0.35,0.0,0.0,9.8,11.4,10.5,22.3,5.8,1.1,13.0,18.5,,-0.1,0.1,0.0,0.006,,-1.4,4.5,3.1,0.1
Mark West,23,4,32,9.9,0.581,0.0,0.33299999999999996,0.0,26.5,12.2,14.3,0.0,5.4,22.5,17.8,,0.0,0.0,0.0,0.037000000000000005,,-8.5,5.1,-3.4,0.0
Roger Phegley,27,1,5,17.1,0.205,0.25,0.5,0.0,0.0,0.0,24.7,20.5,0.0,0.0,41.7,,0.0,0.0,0.0,-0.151,,-5.9,13.0,7.2,0.0
