PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Kelly Tripucka,24,5,208,18.1,0.55,0.01,0.5,5.1,7.2,6.1,11.6,2.5,0.0,12.6,27.4,,0.3,0.2,0.5,0.12300000000000001,,2.1,0.0,2.1,0.2
Isiah Thomas,22,5,198,20.6,0.544,0.07200000000000001,0.42200000000000004,3.7,6.9,5.3,42.3,3.1,1.7,18.9,24.6,,0.3,0.2,0.5,0.129,,5.1,1.6,6.7,0.4
Bill Laimbeer,26,5,165,19.1,0.635,0.0,0.392,9.0,33.3,20.6,10.7,1.2,1.0,16.7,17.4,,0.4,0.3,0.6,0.18100000000000002,,2.5,1.1,3.6,0.2
John Long,27,5,149,6.7,0.446,0.018000000000000002,0.273,5.0,3.1,4.1,1.9,2.2,0.0,14.0,19.2,,-0.1,0.1,0.0,-0.008,,-4.0,-0.8,-4.8,-0.1
Vinnie Johnson,27,5,132,11.0,0.469,0.022000000000000002,0.413,4.0,7.8,5.8,12.6,0.4,0.4,6.9,17.7,,0.1,0.1,0.2,0.071,,-0.1,-1.3,-1.4,0.0
Kent Benson,29,5,129,12.9,0.45899999999999996,0.0,0.27,7.4,18.6,12.8,7.4,1.8,3.1,6.8,13.8,,0.1,0.2,0.3,0.09699999999999999,,0.4,1.8,2.2,0.1
Cliff Levingston,23,5,101,16.3,0.768,0.0,0.8420000000000001,11.5,14.7,13.1,1.4,0.5,1.1,10.3,11.5,,0.3,0.1,0.4,0.195,,2.5,-0.6,1.9,0.1
Earl Cureton,26,5,93,13.0,0.47600000000000003,0.0,0.19399999999999998,15.9,23.4,19.5,3.1,1.0,0.6,12.9,16.6,,0.0,0.1,0.1,0.068,,0.2,-2.1,-1.9,0.0
Terry Tyler,27,5,42,15.8,0.447,0.0,0.375,12.6,5.5,9.2,3.9,0.0,4.1,3.5,27.6,,0.0,0.0,0.1,0.063,,1.9,-2.3,-0.4,0.0
Lionel Hollins,30,2,6,-15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,66.7,20.0,,-0.1,0.0,-0.1,-0.5539999999999999,,-11.0,-4.8,-15.8,0.0
Ray Tolbert,25,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.002,,-2.2,-2.2,-4.3,0.0
