Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,19.0,SAC,NBA,SF,54.0,1.0,430.0,75.0,175.0,0.429,0.0,7.0,0.0,75.0,168.0,0.446,0.429,23.0,46.0,0.5,49.0,40.0,89.0,27.0,19.0,6.0,22.0,46.0,173.0
2002-03,20.0,SAC,NBA,SF,47.0,7.0,571.0,90.0,183.0,0.492,1.0,4.0,0.25,89.0,179.0,0.497,0.495,39.0,74.0,0.527,38.0,90.0,128.0,23.0,24.0,15.0,44.0,68.0,220.0
2003-04,21.0,SAC,NBA,SF,37.0,1.0,337.0,32.0,89.0,0.36,0.0,2.0,0.0,32.0,87.0,0.368,0.36,11.0,24.0,0.458,35.0,39.0,74.0,19.0,14.0,14.0,8.0,37.0,75.0
2004-05,22.0,CHA,NBA,SF,70.0,68.0,2147.0,286.0,637.0,0.449,17.0,62.0,0.274,269.0,575.0,0.468,0.462,191.0,289.0,0.661,118.0,268.0,386.0,137.0,117.0,91.0,159.0,182.0,780.0
2005-06,23.0,CHA,NBA,SF,55.0,52.0,1895.0,317.0,589.0,0.538,14.0,50.0,0.28,303.0,539.0,0.562,0.55,188.0,306.0,0.614,123.0,289.0,412.0,96.0,138.0,115.0,99.0,150.0,836.0
2006-07,24.0,CHA,NBA,SF,72.0,71.0,2640.0,478.0,952.0,0.502,39.0,120.0,0.325,439.0,832.0,0.528,0.523,309.0,447.0,0.691,142.0,376.0,518.0,185.0,144.0,69.0,160.0,209.0,1304.0
2007-08,25.0,CHA,NBA,PF,62.0,59.0,2376.0,408.0,908.0,0.449,71.0,221.0,0.321,337.0,687.0,0.491,0.488,313.0,428.0,0.731,58.0,315.0,373.0,216.0,131.0,58.0,180.0,189.0,1200.0
2008-09,26.0,CHA,NBA,SF,71.0,71.0,2669.0,389.0,811.0,0.48,39.0,131.0,0.298,350.0,680.0,0.515,0.504,365.0,454.0,0.804,112.0,441.0,553.0,189.0,121.0,67.0,148.0,210.0,1182.0
2009-10,27.0,CHA,NBA,SF,76.0,76.0,3119.0,456.0,943.0,0.484,52.0,140.0,0.371,404.0,803.0,0.503,0.511,422.0,544.0,0.776,150.0,612.0,762.0,161.0,117.0,83.0,178.0,194.0,1386.0
2010-11,28.0,TOT,NBA,"PF,SF",71.0,63.0,2693.0,386.0,851.0,0.454,62.0,186.0,0.333,324.0,665.0,0.487,0.49,279.0,374.0,0.746,111.0,458.0,569.0,173.0,105.0,63.0,152.0,183.0,1113.0
2010-11,28.0,CHA,NBA,SF,48.0,48.0,1872.0,252.0,582.0,0.433,35.0,106.0,0.33,217.0,476.0,0.456,0.463,210.0,284.0,0.739,72.0,322.0,394.0,116.0,59.0,48.0,100.0,120.0,749.0
2010-11,28.0,POR,NBA,PF,23.0,15.0,821.0,134.0,269.0,0.498,27.0,80.0,0.338,107.0,189.0,0.566,0.548,69.0,90.0,0.767,39.0,136.0,175.0,57.0,46.0,15.0,52.0,63.0,364.0
2011-12,29.0,TOT,NBA,SF,58.0,58.0,2076.0,287.0,632.0,0.454,46.0,150.0,0.307,241.0,482.0,0.5,0.491,180.0,225.0,0.8,87.0,299.0,386.0,164.0,85.0,36.0,111.0,145.0,800.0
2011-12,29.0,POR,NBA,SF,42.0,42.0,1503.0,203.0,430.0,0.472,26.0,98.0,0.265,177.0,332.0,0.533,0.502,125.0,161.0,0.776,63.0,214.0,277.0,115.0,62.0,25.0,84.0,107.0,557.0
2011-12,29.0,NJN,NBA,SF,16.0,16.0,573.0,84.0,202.0,0.416,20.0,52.0,0.385,64.0,150.0,0.427,0.465,55.0,64.0,0.859,24.0,85.0,109.0,49.0,23.0,11.0,27.0,38.0,243.0
2012-13,30.0,BRK,NBA,SF,69.0,68.0,2076.0,182.0,458.0,0.397,46.0,163.0,0.282,136.0,295.0,0.461,0.448,121.0,190.0,0.637,69.0,250.0,319.0,181.0,97.0,46.0,110.0,118.0,531.0
2013-14,31.0,BOS,NBA,SF,58.0,16.0,1416.0,116.0,230.0,0.504,19.0,64.0,0.297,97.0,166.0,0.584,0.546,47.0,101.0,0.465,36.0,176.0,212.0,143.0,73.0,14.0,97.0,79.0,298.0
2014-15,32.0,BOS,NBA,SF,32.0,0.0,286.0,14.0,34.0,0.412,1.0,3.0,0.333,13.0,31.0,0.419,0.426,6.0,15.0,0.4,17.0,40.0,57.0,11.0,15.0,4.0,18.0,19.0,35.0
