PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Reggie Miller,25,5,193,16.7,0.626,0.271,0.529,3.1,7.2,5.1,10.4,2.0,0.6,12.2,21.2,,0.4,0.0,0.5,0.114,,3.4,-1.1,2.2,0.2
Chuck Person,26,5,192,20.0,0.655,0.344,0.233,1.9,16.4,9.0,13.4,1.2,0.0,10.8,24.1,,0.5,0.0,0.6,0.138,,5.9,-0.8,5.1,0.3
Micheal Williams,24,5,183,21.7,0.598,0.015,0.738,4.6,6.2,5.4,32.5,3.6,0.0,12.2,22.3,,0.6,0.1,0.7,0.19399999999999998,,4.0,1.4,5.4,0.3
Detlef Schrempf,28,5,179,12.4,0.563,0.07,0.526,6.7,18.3,12.4,8.5,0.5,0.0,13.5,18.9,,0.2,0.0,0.2,0.055999999999999994,,0.4,-2.7,-2.3,0.0
LaSalle Thompson,29,5,126,11.9,0.535,0.0,0.179,5.7,25.1,15.1,8.8,1.5,3.4,19.2,17.2,,0.0,0.1,0.1,0.022000000000000002,,-1.3,1.0,-0.3,0.1
Vern Fleming,28,5,115,14.7,0.509,0.025,0.35,10.4,7.7,9.1,28.0,0.4,1.6,14.8,19.6,,0.2,0.0,0.1,0.062,,3.1,-2.2,1.0,0.1
Rik Smits,24,5,88,15.0,0.605,0.0,0.21600000000000003,5.5,20.1,12.6,3.6,0.5,4.8,11.0,21.5,,0.1,0.1,0.2,0.09,,-2.4,0.6,-1.7,0.0
Greg Dreiling,28,5,75,1.9,0.397,0.0,0.4,12.8,16.8,14.8,0.0,0.0,0.0,14.5,11.4,,0.0,0.0,0.0,-0.031,,-5.6,-3.8,-9.4,-0.1
Mike Sanders,30,5,41,15.4,0.638,0.2,0.4,0.0,12.3,6.0,13.5,4.6,3.0,7.8,12.9,,0.1,0.0,0.1,0.14400000000000002,,-2.5,4.6,2.1,0.0
Randy Wittman,31,1,6,14.3,1.0,0.0,0.0,0.0,0.0,0.0,23.7,0.0,0.0,0.0,6.9,,0.0,0.0,0.0,0.18899999999999997,,3.9,2.8,6.7,0.0
Kenny Williams,21,2,2,-25.7,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,,0.0,0.0,0.0,-0.56,,-22.8,-7.7,-30.4,0.0
