NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
25,Nick Anderson,SG,6-6,205,1968-01-20,US,11,Illinois
20,Jon Barry,SG,6-4,195,1969-07-25,US,8,"University of the Pacific, Georgia Tech"
13,Doug Christie,SG,6-6,200,1970-05-09,US,8,Pepperdine
21,Vlade Divac,C,7-1,243,1968-02-03,RS,11,
51,Lawrence Funderburke,PF,6-9,230,1970-12-15,US,3,"Indiana, Ohio State"
24,Bobby Jackson,PG,6-1,185,1973-03-13,US,3,Minnesota
0,Art Long,PF,6-9,250,1972-10-01,US,R,Cincinnati
15,Darrick Martin,PG,5-11,170,1971-03-06,US,6,UCLA
31,Scot Pollard,C,6-11,265,1975-02-12,US,3,Kansas
55,Jabari Smith,C,6-11,250,1977-02-12,US,R,LSU
16,Peja Stojaković,SF,6-10,229,1977-06-09,HR,2,
5,Hedo Türkoğlu,SF,6-10,220,1979-03-19,TR,R,
4,Chris Webber,PF,6-9,245,1973-03-01,US,7,Michigan
55,Jason Williams,PG,6-1,190,1975-11-18,US,2,"Marshall, Florida"
