NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
11,J.J. Anderson,SF,6-8,195,1960-09-23,US,2,Bradley
41,Thurl Bailey,PF,6-11,215,1961-04-07,US,1,NC State
4,Adrian Dantley,SF,6-5,208,1955-02-28,US,8,Notre Dame
22,John Drew,SF,6-6,205,1954-09-30,US,10,Gardner-Webb University
53,Mark Eaton,C,7-4,275,1957-01-24,US,2,UCLA
14,Rickey Green,PG,6-0,170,1954-08-18,US,6,Michigan
35,Darrell Griffith,SG,6-4,190,1958-06-16,US,4,Louisville
20,Bob Hansen,SG,6-6,190,1961-01-18,US,1,Iowa
44,Rich Kelley,C,7-0,235,1953-03-23,US,9,Stanford
18,Pace Mannion,SF,6-7,190,1960-09-22,US,1,Utah
18,Kenny Natt,SG,6-3,185,1958-10-05,US,2,Louisiana-Monroe
5,Billy Paultz,C,6-11,235,1948-07-30,US,14,"Cameron University, St. John's"
33,Fred Roberts,PF,6-10,218,1960-08-14,US,1,BYU
12,John Stockton,PG,6-1,170,1962-03-26,US,R,Gonzaga
45,Jeff Wilkins,C,6-11,230,1955-03-09,US,4,Illinois State
