Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,22.0,WSB,NBA,PF,52,,13.4,2.1,4.2,.507,0.0,0.0,,2.1,4.2,.507,.507,0.5,0.8,.675,1.3,2.8,4.1,0.5,0.4,0.8,0.7,2.6,4.8
1982,23.0,WSB,NBA,PF,80,80,33.3,5.2,10.2,.507,0.0,0.0,.000,5.2,10.2,.509,.507,1.9,2.9,.632,1.9,6.9,8.8,1.9,0.7,1.7,2.0,4.4,12.2
1983,24.0,WSB,NBA,PF,82,82,36.9,4.6,9.4,.490,0.0,0.0,.000,4.6,9.3,.492,.490,1.8,3.1,.575,2.1,7.4,9.5,1.4,1.0,1.8,2.1,4.1,11.0
1984,25.0,WSB,NBA,PF,82,82,32.9,3.7,7.4,.507,0.0,0.0,,3.7,7.4,.507,.507,1.5,2.3,.651,2.1,6.9,9.0,1.6,0.8,1.5,1.7,4.4,9.0
1985,26.0,WSB,NBA,PF,77,63,26.9,2.7,5.4,.499,0.0,0.0,,2.7,5.4,.499,.499,0.9,1.4,.683,1.9,5.9,7.9,1.6,0.8,1.4,1.7,4.0,6.3
1986,27.0,DET,NBA,PF,80,12,18.0,2.0,4.3,.455,0.0,0.0,.000,2.0,4.3,.456,.455,1.0,1.5,.681,1.5,3.6,5.2,0.8,0.5,0.8,1.4,3.3,4.9
1987,28.0,DET,NBA,PF,63,6,20.3,2.3,5.1,.447,0.0,0.0,,2.3,5.1,.447,.447,1.5,1.9,.821,1.5,4.5,6.0,0.6,0.5,0.8,1.2,3.5,6.1
1988,29.0,DET,NBA,PF,67,64,29.3,4.1,7.2,.574,0.0,0.0,.500,4.1,7.1,.574,.575,2.4,3.2,.756,2.4,6.1,8.4,0.9,0.6,0.6,1.8,3.9,10.7
1989,30.0,DET,NBA,PF,72,61,24.9,2.8,5.5,.517,0.0,0.0,.000,2.8,5.4,.519,.517,1.6,2.2,.748,2.0,4.9,6.9,0.8,0.6,0.9,1.3,2.9,7.3
1990,31.0,PHI,NBA,PF,75,66,30.3,4.2,8.4,.497,0.0,0.1,.222,4.1,8.3,.501,.498,2.4,3.4,.715,2.2,5.3,7.6,1.3,0.6,1.4,1.4,3.3,10.8
1991,32.0,PHI,NBA,C,80,74,30.5,3.3,7.0,.467,0.0,0.1,.000,3.3,6.9,.475,.467,2.4,3.0,.788,1.9,5.9,7.8,1.5,1.0,0.7,1.6,3.5,8.9
1992,33.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy)
1993,34.0,NJN,NBA,PF,74,9,14.6,1.4,2.9,.472,0.0,0.0,.333,1.4,2.9,.474,.474,1.2,1.5,.800,1.3,2.5,3.8,0.4,0.3,0.4,0.8,2.1,3.9
1994,35.0,NJN,NBA,PF,28,0,8.1,0.8,1.7,.489,0.0,0.0,.000,0.8,1.6,.500,.489,0.5,0.7,.650,0.6,1.4,1.9,0.2,0.1,0.2,0.3,1.4,2.1
1995,36.0,NJN,NBA,PF,58,7,10.9,1.4,2.6,.523,0.0,0.1,.333,1.3,2.6,.527,.526,0.7,0.8,.796,0.8,2.0,2.8,0.4,0.2,0.2,0.6,1.6,3.4
1996,37.0,NJN,NBA,C,50,0,9.0,0.9,2.4,.352,0.0,0.0,.000,0.9,2.4,.355,.352,0.7,0.9,.723,0.6,1.6,2.2,0.3,0.3,0.3,0.6,1.4,2.4
1997,38.0,DET,NBA,C,22,7,9.9,0.9,2.5,.370,0.0,0.0,.000,0.9,2.4,.377,.370,0.7,1.0,.727,0.9,1.5,2.4,0.3,0.2,0.1,0.5,1.5,2.5
1998,39.0,DET,NBA,C,59,0,12.0,1.0,2.2,.457,0.0,0.0,,1.0,2.2,.457,.457,0.4,0.6,.676,1.1,2.2,3.3,0.3,0.2,0.1,0.6,2.1,2.4
1999,40.0,PHI,NBA,PF,16,0,7.9,0.3,1.1,.278,0.0,0.0,,0.3,1.1,.278,.278,0.2,0.5,.375,0.4,1.0,1.4,0.1,0.3,0.1,0.4,1.4,0.8
