PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Buck Williams,22,2,85,17.1,0.617,0.0,0.909,11.7,20.0,15.6,6.3,1.2,1.4,14.0,17.2,,0.2,0.0,0.3,0.146,,0.1,-0.4,-0.3,0.0
Albert King,23,2,68,14.2,0.517,0.053,0.158,6.5,7.1,6.8,7.2,1.4,0.0,9.0,26.8,,0.1,0.0,0.1,0.063,,-1.4,-1.8,-3.1,0.0
Darwin Cook,24,2,63,6.0,0.359,0.037000000000000005,0.07400000000000001,5.3,5.8,5.5,21.7,0.8,0.0,12.5,20.7,,-0.1,0.0,-0.1,-0.075,,-5.6,-2.8,-8.4,-0.1
Darryl Dawkins,26,2,59,22.5,0.787,0.045,0.091,3.7,16.5,9.8,5.8,3.3,5.1,25.9,21.4,,0.1,0.1,0.1,0.109,,1.3,4.2,5.5,0.1
Micheal Ray Richardson,27,2,58,10.2,0.409,0.048,0.23800000000000002,3.8,12.6,8.0,11.7,4.2,0.0,14.7,19.2,,-0.1,0.0,0.0,-0.026000000000000002,,-4.4,1.7,-2.7,0.0
Otis Birdsong,27,2,37,14.4,0.385,0.063,0.125,3.0,3.3,3.1,34.1,4.0,0.0,5.6,19.7,,0.0,0.0,0.0,0.046,,-0.2,1.9,1.7,0.0
Foots Walker,31,2,36,10.5,0.478,0.0,0.5,0.0,0.0,0.0,37.3,0.0,0.0,21.5,10.6,,0.1,0.0,0.0,0.024,,0.2,-2.4,-2.2,0.0
Mike Gminski,23,2,29,26.0,0.6970000000000001,0.0,0.444,15.2,21.0,17.9,5.2,0.0,8.2,8.5,16.6,,0.1,0.0,0.1,0.226,,5.2,2.1,7.3,0.1
Mike O'Koren,24,2,18,1.2,0.25,0.0,0.0,6.1,33.8,19.3,21.8,0.0,0.0,20.0,22.7,,-0.1,0.0,-0.1,-0.203,,-10.5,-2.7,-13.2,-0.1
Len Elmore,30,2,15,18.3,0.425,0.0,0.4,36.8,32.4,34.7,9.0,3.3,0.0,14.5,18.7,,0.0,0.0,0.0,0.107,,-0.8,-1.4,-2.1,0.0
Eddie Phillips,21,2,12,22.0,0.451,0.33299999999999996,0.667,27.6,20.3,24.1,40.0,0.0,0.0,11.4,29.8,,0.0,0.0,0.0,0.064,,4.8,-1.2,3.5,0.0
